#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
         190       1.185101e+00       2.686334e-01       4.748174e-01       3.591913e-02       2.159022e-02       3.094785e-02
         200       1.189312e+00       2.763822e-01       4.763813e-01       3.668154e-02       4.958942e-03       2.685343e-02
         210       1.188654e+00       2.624325e-01       4.762740e-01       4.373836e-02       1.659058e-02       3.084469e-02
         220       1.190193e+00       2.658538e-01       4.769137e-01       3.229018e-02       8.694520e-03       2.663560e-02
         230       1.188823e+00       2.779416e-01       4.760359e-01       4.438264e-02       1.453398e-02       3.280570e-02
         240       1.189365e+00       2.808813e-01       4.760713e-01       4.534541e-02       8.231686e-03       3.481944e-02
         250       1.187153e+00       2.719843e-01       4.754874e-01       4.278548e-02       8.917524e-03       3.198938e-02
         260       1.189204e+00       2.779648e-01       4.760090e-01       3.931347e-02       1.092746e-02       3.156669e-02
         270       1.188345e+00       2.654142e-01       4.760010e-01       4.073706e-02       1.440839e-02       3.308047e-02
         280       1.187148e+00       2.535602e-01       4.759213e-01       3.930131e-02       1.578775e-02       3.092173e-02
         290       1.190759e+00       2.719589e-01       4.768265e-01       3.583281e-02       1.219320e-02       2.976954e-02
         300       1.190381e+00       2.635997e-01       4.767962e-01       4.740225e-02       1.443905e-02       3.477079e-02
         310       1.194713e+00       2.653265e-01       4.784746e-01       4.194417e-02       8.292640e-03       3.353729e-02
         320       1.196422e+00       2.759915e-01       4.788951e-01       4.686020e-02       2.508332e-02       3.959165e-02
         330       1.196548e+00       2.633352e-01       4.792361e-01       4.614748e-02       1.259627e-02       3.917847e-02
         340       1.193311e+00       2.575360e-01       4.781928e-01       4.778393e-02       2.908453e-02       3.754446e-02
         350       1.196747e+00       2.915656e-01       4.790461e-01       3.112060e-02       1.454862e-02       2.555208e-02
         360       1.192500e+00       2.682101e-01       4.776323e-01       4.536109e-02       1.578111e-02       3.340891e-02
         370       1.190605e+00       2.697429e-01       4.767831e-01       5.295011e-02       1.818302e-02       4.209461e-02
         380       1.186880e+00       2.756315e-01       4.752333e-01       4.984322e-02       2.052391e-02       4.253202e-02
         390       1.177696e+00       2.719118e-01       4.719771e-01       5.832082e-02       1.407297e-02       4.268927e-02
         400       1.175785e+00       2.765113e-01       4.707868e-01       5.203771e-02       9.251278e-03       4.133755e-02
         410       1.174385e+00       2.866000e-01       4.698489e-01       4.179574e-02       1.869948e-02       3.453849e-02
         420       1.174152e+00       2.672415e-01       4.700345e-01       3.981082e-02       8.488043e-03       3.139390e-02
         430       1.173435e+00       2.678941e-01       4.697397e-01       4.462115e-02       1.673898e-02       3.543997e-02
         440       1.178536e+00       2.660407e-01       4.721827e-01       3.838999e-02       1.267551e-02       3.007427e-02
         450       1.181833e+00       2.558294e-01       4.739188e-01       3.757847e-02       1.579545e-02       3.146933e-02
         460       1.190835e+00       2.735672e-01       4.769224e-01       4.791396e-02       1.087617e-02       3.592711e-02
         470       1.197960e+00       2.818832e-01       4.794467e-01       4.356093e-02       1.573763e-02       3.487323e-02
         480       1.202262e+00       2.774319e-01       4.811495e-01       3.806054e-02       1.719787e-02       2.944492e-02
         490       1.204770e+00       2.853131e-01       4.820790e-01       3.550336e-02       1.030497e-02       2.775728e-02
         500       1.204414e+00       2.977225e-01       4.818759e-01       3.246141e-02       1.914163e-02       2.772520e-02
         510       1.202088e+00       2.840466e-01       4.810904e-01       3.449956e-02       1.287919e-02       2.694846e-02
         520       1.196036e+00       2.677826e-01       4.788894e-01       3.970400e-02       1.296279e-02       3.050978e-02
         530       1.192021e+00       2.735910e-01       4.772502e-01       3.492533e-02       8.783555e-03       2.836716e-02
         540       1.185515e+00       2.784260e-01       4.747498e-01       3.821736e-02       1.179321e-02       2.883625e-02
         550       1.180977e+00       2.694130e-01       4.729907e-01       3.897122e-02       8.415079e-03       3.181093e-02
         560       1.176634e+00       2.666484e-01       4.711462e-01       3.812649e-02       8.367602e-03       3.078177e-02
         570       1.175657e+00       2.776091e-01       4.705786e-01       3.720409e-02       5.287189e-03       2.743247e-02
         580       1.175160e+00       2.655598e-01       4.704506e-01       4.067344e-02       1.192854e-02       3.177181e-02
         590       1.179760e+00       2.818675e-01       4.720587e-01       4.349246e-02       1.055254e-02       3.251908e-02
         600       1.183784e+00       2.798412e-01       4.738107e-01       4.773480e-02       1.190992e-02       3.815016e-02
         610       1.183297e+00       2.696605e-01       4.741096e-01       6.675791e-02       2.173158e-02       4.912883e-02
         620       1.190623e+00       2.654242e-01       4.768350e-01       5.457544e-02       1.584992e-02       4.559503e-02
         630       1.194418e+00       2.756728e-01       4.783516e-01       4.722046e-02       3.203951e-02       3.879157e-02
         640       1.195449e+00       2.745616e-01       4.786857e-01       4.797575e-02       1.947810e-02       3.799724e-02
         650       1.192345e+00       2.776001e-01       4.771708e-01       5.579636e-02       2.112771e-02       4.299393e-02
         660       1.188910e+00       2.586136e-01       4.764492e-01       4.864273e-02       1.312158e-02       3.689993e-02
         670       1.184604e+00       2.477369e-01       4.751945e-01       4.958089e-02       2.220706e-02       3.820342e-02
         680       1.188199e+00       2.723928e-01       4.755352e-01       5.166493e-02       1.615714e-02       4.154208e-02
         690       1.189156e+00       2.832844e-01       4.758103e-01       4.485412e-02       1.140638e-02       3.548657e-02
         700       1.187200e+00       2.700804e-01       4.753745e-01       4.563999e-02       1.890863e-02       3.646997e-02
         710       1.188614e+00       2.646583e-01       4.760398e-01       5.269780e-02       1.053072e-02       3.868331e-02
         720       1.191358e+00       2.708824e-01       4.770171e-01       4.688128e-02       1.504795e-02       3.528815e-02
         730       1.194758e+00       2.682166e-01       4.784907e-01       4.156200e-02       9.295177e-03       3.086888e-02
         740       1.195795e+00       2.700816e-01       4.786946e-01       4.197981e-02       1.528577e-02       3.388177e-02
         750       1.197020e+00       2.872129e-01       4.789313e-01       4.303180e-02       1.400590e-02       3.571446e-02
         760       1.194993e+00       2.761172e-01       4.783205e-01       4.981720e-02       1.263716e-02       3.682008e-02
         770       1.195034e+00       2.766699e-01       4.781811e-01       4.859720e-02       7.368086e-03       3.701464e-02
         780       1.191812e+00       2.870785e-01       4.769561e-01       4.124386e-02       1.027666e-02       3.290872e-02
         790       1.185125e+00       2.713894e-01       4.748542e-01       3.757182e-02       1.187166e-02       2.794505e-02
         800       1.180808e+00       2.682387e-01       4.730386e-01       3.966743e-02       1.496441e-02       3.307175e-02
         810       1.179864e+00       2.834854e-01       4.721764e-01       4.541310e-02       1.178034e-02       3.521202e-02
         820       1.178097e+00       2.828436e-01       4.713941e-01       4.727104e-02       7.948028e-03       3.726492e-02
         830       1.174225e+00       2.773892e-01       4.698335e-01       5.674788e-02       7.046955e-03       4.062671e-02
         840       1.175135e+00       2.712142e-01       4.702199e-01       4.786113e-02       7.834410e-03       3.708553e-02
         850       1.174986e+00       2.636493e-01       4.707490e-01       4.251073e-02       2.340467e-02       3.533715e-02
         860       1.182234e+00       2.651892e-01       4.735891e-01       5.814449e-02       2.520717e-02       4.581666e-02
         870       1.190956e+00       2.800292e-01       4.766422e-01       6.432095e-02       3.084995e-02       5.157071e-02
         880       1.197490e+00       2.591655e-01       4.797581e-01       5.565457e-02       1.368437e-02       4.181009e-02
         890       1.205099e+00       2.643434e-01       4.824264e-01       5.375241e-02       3.216069e-02       4.190061e-02
         900       1.212666e+00       2.980415e-01       4.847426e-01       6.332992e-02       4.044462e-02       5.205685e-02
         910       1.213779e+00       2.811561e-01       4.853561e-01       6.091886e-02       2.811923e-02       4.870944e-02
         920       1.207519e+00       2.632477e-01       4.834520e-01       6.046822e-02       2.187760e-02       4.367488e-02
         930       1.200212e+00       2.660941e-01       4.807246e-01       4.997602e-02       1.612854e-02       3.968728e-02
         940       1.191526e+00       2.759922e-01       4.772239e-01       4.774933e-02       2.194872e-02       3.646119e-02
         950       1.186036e+00       2.729188e-01       4.748084e-01       4.809539e-02       8.908438e-03       3.594762e-02
         960       1.179016e+00       2.734479e-01       4.716811e-01       5.240479e-02       7.653592e-03       4.007296e-02
         970       1.174098e+00       2.706247e-01       4.697187e-01       5.390836e-02       8.864914e-03       4.033489e-02
         980       1.171202e+00       2.724615e-01       4.686662e-01       5.359934e-02       8.349281e-03       3.825543e-02
         990       1.172605e+00       2.820423e-01       4.690649e-01       5.246623e-02       1.598757e-02       4.014918e-02
        1000       1.174883e+00       2.774626e-01       4.701247e-01       4.702480e-02       1.332303e-02       3.713639e-02
        1010       1.177230e+00       2.784750e-01       4.714007e-01       4.233529e-02       1.574517e-02       3.375086e-02
        1020       1.182759e+00       2.762222e-01       4.737187e-01       3.888783e-02       1.179647e-02       3.213656e-02
        1030       1.190553e+00       2.751230e-01       4.766123e-01       4.550375e-02       1.245422e-02       3.497861e-02
        1040       1.198111e+00       2.837209e-01       4.793659e-01       4.365189e-02       1.419024e-02       3.732348e-02
        1050       1.200954e+00       2.863020e-01       4.803865e-01       5.348534e-02       1.965019e-02       4.248228e-02
        1060       1.202400e+00       2.851356e-01       4.809573e-01       4.901188e-02       1.554905e-02       4.086267e-02
        1070       1.200845e+00       2.700921e-01       4.807406e-01       4.366040e-02       2.793721e-02       3.488097e-02
        1080       1.200500e+00       2.728900e-01       4.806054e-01       4.246258e-02       2.504571e-02       3.349044e-02
        1090       1.197503e+00       2.800788e-01       4.791650e-01       5.035595e-02       1.436163e-02       4.040131e-02
        1100       1.189265e+00       2.559043e-01       4.765469e-01       6.386840e-02       9.815932e-03       4.423849e-02
        1110       1.183528e+00       2.574804e-01       4.740540e-01       5.859686e-02       1.794219e-02       4.561687e-02
        1120       1.181345e+00       2.660373e-01       4.727256e-01       6.075870e-02       1.777961e-02       4.548032e-02
        1130       1.181553e+00       2.674915e-01       4.729010e-01       5.374621e-02       1.172755e-02       4.241008e-02
        1140       1.182204e+00       2.719593e-01       4.729701e-01       6.691655e-02       3.836673e-02       5.770518e-02
        1150       1.182157e+00       2.564277e-01       4.733348e-01       6.782088e-02       1.980975e-02       5.613711e-02
        1160       1.180589e+00       2.576715e-01       4.733010e-01       6.730809e-02       4.551227e-02       5.569198e-02
        1170       1.189544e+00       2.473238e-01       4.774767e-01       5.247099e-02       2.192249e-02       3.816241e-02
        1180       1.198198e+00       2.752181e-01       4.797830e-01       6.294057e-02       3.736709e-02       5.499638e-02
        1190       1.202038e+00       2.869709e-01       4.807737e-01       7.902076e-02       3.592954e-02       6.340485e-02
        1200       1.197813e+00       2.774162e-01       4.791526e-01       6.386234e-02       2.412709e-02       5.215796e-02
        1210       1.190358e+00       2.692752e-01       4.763337e-01       6.598017e-02       1.528241e-02       4.905899e-02
        1220       1.185187e+00       2.788537e-01       4.744165e-01       5.316354e-02       2.039986e-02       4.238319e-02
        1230       1.181931e+00       2.708407e-01       4.734736e-01       3.847868e-02       2.196006e-02       3.196175e-02
        1240       1.180477e+00       2.738569e-01       4.727290e-01       4.372539e-02       1.260159e-02       3.399427e-02
        1250       1.178765e+00       2.815069e-01       4.716975e-01       6.165447e-02       1.962776e-02       4.678803e-02
        1260       1.177740e+00       2.606771e-01       4.715742e-01       6.509273e-02       1.121402e-02       4.577629e-02
        1270       1.180518e+00       2.656856e-01       4.724891e-01       5.618635e-02       1.004740e-02       4.042878e-02
        1280       1.185254e+00       2.876624e-01       4.740631e-01       4.608334e-02       9.448051e-03       3.513012e-02
        1290       1.188642e+00       2.797200e-01       4.756956e-01       4.212542e-02       1.324979e-02       3.207782e-02
        1300       1.191904e+00       2.747823e-01       4.771215e-01       4.797958e-02       1.749774e-02       3.647560e-02
        1310       1.195686e+00       2.662830e-01       4.787013e-01       5.524843e-02       1.097928e-02       4.096404e-02
        1320       1.198386e+00       2.640996e-01       4.799642e-01       4.952430e-02       1.412890e-02       3.761289e-02
        1330       1.201658e+00       2.721009e-01       4.811316e-01       3.811517e-02       1.792303e-02       3.160115e-02
        1340       1.203118e+00       2.834414e-01       4.813648e-01       4.628129e-02       2.394655e-02       3.651981e-02
        1350       1.200967e+00       2.872604e-01       4.804206e-01       4.886106e-02       2.492484e-02       3.935882e-02
        1360       1.197200e+00       2.817145e-01       4.789499e-01       4.803834e-02       1.422490e-02       3.853489e-02
        1370       1.191877e+00       2.813212e-01       4.768614e-01       4.859276e-02       1.180741e-02       3.741548e-02
        1380       1.183108e+00       2.666747e-01       4.740090e-01       4.209387e-02       1.834732e-02       3.344701e-02
        1390       1.176180e+00       2.601690e-01       4.715118e-01       4.065319e-02       2.198524e-02       3.350579e-02
        1400       1.172873e+00       2.744178e-01       4.694464e-01       5.788830e-02       2.231076e-02       4.842217e-02
        1410       1.168828e+00       2.660040e-01       4.676758e-01       7.392072e-02       1.972168e-02       5.528731e-02
        1420       1.169232e+00       2.736606e-01       4.677882e-01       6.346877e-02       9.393227e-03       4.540496e-02
        1430       1.171813e+00       2.849351e-01       4.685359e-01       5.554533e-02       1.862301e-02       4.224933e-02
        1440       1.173562e+00       2.598061e-01       4.701691e-01       5.457392e-02       2.394082e-02       4.398838e-02
        1450       1.182744e+00       2.677246e-01       4.740916e-01       5.085095e-02       1.983887e-02       3.864836e-02
        1460       1.194993e+00       2.760469e-01       4.782815e-01       5.531986e-02       1.767428e-02       4.604512e-02
        1470       1.202369e+00       2.620005e-01       4.813095e-01       6.679957e-02       1.532363e-02       4.831756e-02
        1480       1.207904e+00       2.746323e-01       4.833922e-01       5.396053e-02       2.066204e-02       4.263890e-02
        1490       1.212127e+00       2.927973e-01       4.846842e-01       5.142884e-02       1.817986e-02       4.150871e-02
        1500       1.209959e+00       2.884925e-01       4.838936e-01       5.015312e-02       2.114639e-02       4.116932e-02
        1510       1.205690e+00       2.838205e-01       4.824272e-01       4.165330e-02       1.899095e-02       3.392838e-02
        1520       1.198190e+00       2.833940e-01       4.795686e-01       3.743090e-02       1.733455e-02       2.908180e-02
        1530       1.189000e+00       2.732186e-01       4.762263e-01       4.127469e-02       1.123464e-02       2.995204e-02
        1540       1.182452e+00       2.688481e-01       4.735704e-01       4.034792e-02       1.013043e-02       3.185711e-02
        1550       1.177999e+00       2.740369e-01       4.714713e-01       4.211752e-02       8.772806e-03       3.323559e-02
        1560       1.173717e+00       2.821791e-01       4.697167e-01       4.056842e-02       6.429432e-03       3.156669e-02
        1570       1.171014e+00       2.710240e-01       4.687600e-01       3.265396e-02       8.184109e-03       2.675171e-02
        1580       1.172814e+00       2.808349e-01       4.692501e-01       3.679841e-02       6.507954e-03       2.807319e-02
        1590       1.176175e+00       2.851927e-01       4.704741e-01       4.386781e-02       8.838084e-03       3.379327e-02
        1600       1.181362e+00       2.836036e-01       4.727900e-01       4.066940e-02       9.451750e-03       3.258987e-02
        1610       1.187422e+00       2.797152e-01       4.754317e-01       3.427444e-02       1.676148e-02       2.916393e-02
        1620       1.193870e+00       2.676530e-01       4.781934e-01       3.963727e-02       1.120659e-02       3.188599e-02
        1630       1.198279e+00       2.741875e-01       4.799589e-01       5.561652e-02       1.933850e-02       4.053323e-02
        1640       1.203279e+00       2.818743e-01       4.815240e-01       5.689799e-02       2.158653e-02       4.607676e-02
        1650       1.204126e+00       2.817728e-01       4.816300e-01       5.221646e-02       1.353110e-02       4.181355e-02
        1660       1.199044e+00       2.836815e-01       4.798957e-01       4.227944e-02       2.359571e-02       3.666346e-02
        1670       1.194589e+00       2.817703e-01       4.782705e-01       3.546547e-02       2.219262e-02       2.837345e-02
        1680       1.188783e+00       2.703938e-01       4.759660e-01       4.797162e-02       1.989080e-02       3.872837e-02
        1690       1.182166e+00       2.519868e-01       4.737382e-01       7.013336e-02       1.708469e-02       5.041870e-02
        1700       1.179176e+00       2.605385e-01       4.721936e-01       6.713418e-02       7.553147e-03       4.789715e-02
        1710       1.181013e+00       2.729000e-01       4.726039e-01       5.070421e-02       6.678941e-03       3.942729e-02
        1720       1.181826e+00       2.572388e-01       4.735084e-01       4.666962e-02       1.058256e-02       3.544817e-02
        1730       1.186501e+00       2.650409e-01       4.752715e-01       4.683129e-02       1.732338e-02       3.677914e-02
        1740       1.190321e+00       2.767467e-01       4.765216e-01       5.274515e-02       1.752917e-02       3.978394e-02
        1750       1.193816e+00       2.748441e-01       4.779609e-01       5.843867e-02       1.681045e-02       4.363251e-02
        1760       1.200110e+00       2.847485e-01       4.801969e-01       4.217510e-02       1.245049e-02       3.535516e-02
        1770       1.201249e+00       2.812886e-01       4.808104e-01       3.992302e-02       1.512497e-02       3.313737e-02
        1780       1.197680e+00       2.742160e-01       4.795914e-01       5.454676e-02       1.671103e-02       4.047668e-02
        1790       1.192934e+00       2.627671e-01       4.777572e-01       5.845820e-02       1.696703e-02       4.268753e-02
        1800       1.189377e+00       2.785462e-01       4.762639e-01       4.242483e-02       1.009541e-02       3.477957e-02
        1810       1.182126e+00       2.765944e-01       4.733858e-01       3.887481e-02       1.606602e-02       3.175272e-02
        1820       1.177244e+00       2.824408e-01       4.713083e-01       3.235971e-02       6.388501e-03       2.612069e-02
        1830       1.172424e+00       2.747818e-01       4.692378e-01       3.570368e-02       1.154935e-02       2.790847e-02
        1840       1.170503e+00       2.704887e-01       4.684979e-01       4.905457e-02       8.389048e-03       3.799253e-02
        1850       1.172516e+00       2.775618e-01       4.692520e-01       5.422282e-02       9.108087e-03       4.110597e-02
        1860       1.177858e+00       2.725304e-01       4.715904e-01       4.187865e-02       1.837840e-02       3.468610e-02
        1870       1.183301e+00       2.623675e-01       4.741250e-01       3.573193e-02       1.099291e-02       2.931603e-02
        1880       1.190236e+00       2.639987e-01       4.767711e-01       3.835603e-02       1.614395e-02       3.146269e-02
        1890       1.200705e+00       2.846568e-01       4.805019e-01       3.660262e-02       1.548088e-02       2.946848e-02
        1900       1.206329e+00       2.939267e-01       4.826396e-01       3.950624e-02       2.316188e-02       3.211377e-02
        1910       1.209431e+00       2.937248e-01       4.838664e-01       3.359753e-02       1.231046e-02       2.786551e-02
        1920       1.207641e+00       2.873712e-01       4.832404e-01       3.348060e-02       1.775387e-02       2.757463e-02
        1930       1.203975e+00       2.816261e-01       4.818571e-01       3.474969e-02       1.140534e-02       2.855777e-02
        1940       1.198310e+00       2.747698e-01       4.796521e-01       3.941262e-02       1.015394e-02       2.993926e-02
        1950       1.191966e+00       2.835945e-01       4.771404e-01       3.250647e-02       9.539500e-03       2.692602e-02
        1960       1.183155e+00       2.761339e-01       4.738379e-01       3.227326e-02       6.992954e-03       2.366181e-02
        1970       1.175538e+00       2.677326e-01       4.708853e-01       3.713031e-02       8.346387e-03       2.742099e-02
        1980       1.171936e+00       2.746353e-01       4.690409e-01       3.743775e-02       9.866539e-03       2.943401e-02
        1990       1.169228e+00       2.776280e-01       4.677878e-01       4.096893e-02       8.692949e-03       3.166642e-02
        2000       1.168989e+00       2.767125e-01       4.676969e-01       4.296229e-02       5.916000e-03       3.263335e-02
        2010       1.171457e+00       2.775898e-01       4.686959e-01       3.540525e-02       6.701600e-03       2.799481e-02
        2020       1.177738e+00       2.736056e-01       4.715115e-01       3.686300e-02       6.982952e-03       2.958764e-02
        2030       1.184561e+00       2.689228e-01       4.743950e-01       4.796695e-02       2.098030e-02       3.925835e-02
        2040       1.194750e+00       2.756995e-01       4.785355e-01       4.260306e-02       1.951602e-02       3.529016e-02
        2050       1.200492e+00       2.735503e-01       4.810601e-01       3.420307e-02       2.295722e-02       3.094762e-02
        2060       1.205453e+00       2.655223e-01       4.827713e-01       4.615818e-02       2.318035e-02       3.555340e-02
        2070       1.208430e+00       2.858686e-01       4.834440e-01       5.158643e-02       2.591050e-02       4.215655e-02
        2080       1.204644e+00       2.837721e-01       4.819478e-01       5.152248e-02       3.334530e-02       4.459877e-02
        2090       1.197615e+00       2.630710e-01       4.796066e-01       5.033834e-02       1.553592e-02       4.105461e-02
        2100       1.189327e+00       2.528583e-01       4.769247e-01       4.912452e-02       1.915093e-02       3.646298e-02
        2110       1.188192e+00       2.666122e-01       4.761238e-01       3.364809e-02       1.379527e-02       2.593391e-02
        2120       1.185653e+00       2.778350e-01       4.745368e-01       5.298661e-02       2.257201e-02       4.071218e-02
        2130       1.185677e+00       2.773363e-01       4.743417e-01       5.603916e-02       1.018501e-02       4.423479e-02
        2140       1.181992e+00       2.536369e-01       4.737077e-01       5.617285e-02       1.424352e-02       3.974104e-02
        2150       1.183739e+00       2.604962e-01       4.744291e-01       4.211926e-02       6.730480e-03       3.129635e-02
        2160       1.187186e+00       2.817001e-01       4.753681e-01       4.306030e-02       1.367917e-02       3.274505e-02
        2170       1.191191e+00       2.819138e-01       4.768025e-01       4.066848e-02       1.159024e-02       3.132054e-02
        2180       1.191774e+00       2.850272e-01       4.769910e-01       4.185848e-02       1.250563e-02       3.250122e-02
        2190       1.189987e+00       2.735476e-01       4.765485e-01       4.231381e-02       1.363306e-02       3.245882e-02
        2200       1.190991e+00       2.792737e-01       4.769396e-01       2.972894e-02       1.004111e-02       2.466363e-02
        2210       1.191110e+00       2.855927e-01       4.768294e-01       2.938775e-02       1.072143e-02       2.373528e-02
        2220       1.189362e+00       2.843998e-01       4.760746e-01       3.771156e-02       6.168849e-03       2.992453e-02
        2230       1.184741e+00       2.793440e-01       4.743782e-01       3.524751e-02       9.577422e-03       2.852641e-02
        2240       1.183610e+00       2.773962e-01       4.739337e-01       2.556819e-02       6.826271e-03       2.110382e-02
        2250       1.182840e+00       2.750051e-01       4.735195e-01       2.406633e-02       7.468837e-03       1.894179e-02
        2260       1.183558e+00       2.866248e-01       4.736554e-01       2.282884e-02       2.972122e-03       1.828152e-02
        2270       1.183147e+00       2.837202e-01       4.734717e-01       2.706505e-02       3.248835e-03       2.102911e-02
        2280       1.183406e+00       2.766856e-01       4.736722e-01       2.881541e-02       6.069271e-03       2.302550e-02
        2290       1.185105e+00       2.807074e-01       4.744256e-01       2.716467e-02       5.897899e-03       2.012686e-02
        2300       1.187978e+00       2.835261e-01       4.754881e-01       2.280196e-02       5.098901e-03       1.797228e-02
        2310       1.190350e+00       2.841429e-01       4.764461e-01       2.451591e-02       4.551064e-03       1.986427e-02
        2320       1.190825e+00       2.716169e-01       4.768657e-01       2.871214e-02       8.091398e-03       2.307555e-02
        2330       1.193640e+00       2.685831e-01       4.780103e-01       3.009113e-02       6.572286e-03       2.290898e-02
        2340       1.196441e+00       2.800139e-01       4.789412e-01       2.975505e-02       1.432245e-02       2.484195e-02
        2350       1.198846e+00       2.830547e-01       4.798098e-01       3.004411e-02       1.184912e-02       2.515193e-02
        2360       1.197171e+00       2.774682e-01       4.791055e-01       3.772779e-02       1.289572e-02       2.871779e-02
        2370       1.195001e+00       2.863712e-01       4.781136e-01       4.541597e-02       9.579325e-03       3.500470e-02
        2380       1.191495e+00       2.775566e-01       4.769254e-01       4.206145e-02       1.561305e-02       3.351328e-02
        2390       1.188999e+00       2.779796e-01       4.760484e-01       3.321108e-02       1.136633e-02       2.776743e-02
        2400       1.184278e+00       2.780144e-01       4.741951e-01       4.448849e-02       1.127454e-02       3.616858e-02
        2410       1.175955e+00       2.582496e-01       4.715693e-01       4.745847e-02       1.400182e-02       3.646034e-02
        2420       1.174557e+00       2.687083e-01       4.708305e-01       3.956710e-02       6.829680e-03       2.995726e-02
        2430       1.176696e+00       2.793679e-01       4.708329e-01       4.849796e-02       1.776677e-02       3.724558e-02
        2440       1.180964e+00       2.892409e-01       4.723334e-01       4.636374e-02       6.514374e-03       3.759504e-02
        2450       1.181803e+00       2.806325e-01       4.727098e-01       5.097356e-02       2.463539e-02       4.295233e-02
        2460       1.185894e+00       2.756164e-01       4.745077e-01       5.593361e-02       8.242211e-03       4.507552e-02
        2470       1.184962e+00       2.570963e-01       4.752028e-01       6.182153e-02       2.533933e-02       4.644059e-02
        2480       1.192948e+00       2.607463e-01       4.785432e-01       4.196720e-02       1.897242e-02       3.355239e-02
        2490       1.198828e+00       2.775403e-01       4.802785e-01       4.236164e-02       2.777323e-02       3.515660e-02
        2500       1.199479e+00       2.715799e-01       4.801558e-01       5.550167e-02       2.370177e-02       4.533834e-02
        2510       1.199514e+00       2.749664e-01       4.798968e-01       5.300955e-02       2.004863e-02       4.137001e-02
        2520       1.195968e+00       2.754698e-01       4.784000e-01       5.120308e-02       2.434325e-02       4.018605e-02
        2530       1.193310e+00       2.737817e-01       4.775463e-01       4.574575e-02       1.088882e-02       3.743868e-02
        2540       1.188232e+00       2.757719e-01       4.758780e-01       4.393077e-02       1.588429e-02       3.394388e-02
        2550       1.186586e+00       2.697834e-01       4.753033e-01       4.178457e-02       5.697283e-03       3.329373e-02
        2560       1.181703e+00       2.621043e-01       4.735881e-01       5.344042e-02       1.282953e-02       3.914954e-02
        2570       1.182293e+00       2.665311e-01       4.736606e-01       4.828393e-02       8.249027e-03       3.528746e-02
        2580       1.183773e+00       2.698451e-01       4.739621e-01       3.949323e-02       1.017630e-02       3.033456e-02
        2590       1.186967e+00       2.868489e-01       4.749020e-01       3.581985e-02       7.698452e-03       2.840180e-02
        2600       1.188246e+00       2.852309e-01       4.753498e-01       4.275099e-02       8.048027e-03       3.214350e-02
        2610       1.188760e+00       2.817560e-01       4.757128e-01       4.704131e-02       7.605537e-03       3.396404e-02
        2620       1.190023e+00       2.738410e-01       4.763647e-01       4.459237e-02       1.117757e-02       3.408531e-02
        2630       1.190499e+00       2.730438e-01       4.767648e-01       3.845236e-02       2.049790e-02       3.128316e-02
        2640       1.192769e+00       2.789993e-01       4.777536e-01       2.716981e-02       7.534487e-03       2.170112e-02
        2650       1.189946e+00       2.630261e-01       4.767443e-01       4.017867e-02       1.466544e-02       2.951634e-02
        2660       1.189095e+00       2.710661e-01       4.763172e-01       4.390460e-02       1.155155e-02       3.651640e-02
        2670       1.187037e+00       2.662033e-01       4.752240e-01       5.111932e-02       1.817269e-02       4.010992e-02
        2680       1.188259e+00       2.827415e-01       4.754628e-01       5.169782e-02       4.971208e-03       3.847480e-02
