#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
         360       2.358775e+00       5.706673e-01       9.448388e-01       2.035886e-02       1.335572e-02       1.820047e-02
         370       2.368416e+00       5.817637e-01       9.479685e-01       2.248632e-02       4.483627e-03       1.784287e-02
         380       2.374291e+00       5.720206e-01       9.503728e-01       1.727066e-02       6.516605e-03       1.397584e-02
         390       2.379730e+00       5.825857e-01       9.521619e-01       2.074785e-02       3.335329e-03       1.672894e-02
         400       2.377049e+00       5.886146e-01       9.513183e-01       1.928839e-02       8.633289e-03       1.514234e-02
         410       2.373992e+00       5.762251e-01       9.506954e-01       1.896725e-02       9.598198e-03       1.629183e-02
         420       2.366038e+00       5.667692e-01       9.480529e-01       1.609362e-02       1.135540e-02       1.429271e-02
         430       2.358894e+00       5.768746e-01       9.448293e-01       1.745994e-02       9.472664e-03       1.508718e-02
         440       2.351740e+00       5.768736e-01       9.417863e-01       1.727708e-02       9.624207e-03       1.399310e-02
         450       2.348360e+00       5.724177e-01       9.406777e-01       1.580616e-02       1.276575e-02       1.400949e-02
         460       2.346962e+00       5.686275e-01       9.400320e-01       1.566450e-02       9.139490e-03       1.336374e-02
         470       2.348776e+00       5.811918e-01       9.401998e-01       1.487916e-02       7.888312e-03       1.215358e-02
         480       2.355150e+00       5.761841e-01       9.425693e-01       1.470901e-02       7.884782e-03       1.261367e-02
         490       2.361989e+00       5.732197e-01       9.453808e-01       1.188202e-02       8.736920e-03       1.057345e-02
         500       2.369147e+00       5.857548e-01       9.478854e-01       1.553688e-02       2.223656e-03       1.210500e-02
         510       2.374896e+00       5.837167e-01       9.502567e-01       1.196525e-02       6.403325e-03       9.909990e-03
         520       2.380392e+00       5.824648e-01       9.527791e-01       1.488331e-02       8.208982e-03       1.307814e-02
         530       2.377726e+00       5.789275e-01       9.519139e-01       1.121856e-02       7.840202e-03       9.686048e-03
         540       2.373805e+00       5.782765e-01       9.505298e-01       1.792495e-02       7.270978e-03       1.481192e-02
         550       2.367267e+00       5.680790e-01       9.486940e-01       1.522706e-02       8.467373e-03       1.182200e-02
         560       2.358867e+00       5.720759e-01       9.450988e-01       1.873828e-02       9.556471e-03       1.528253e-02
         570       2.349239e+00       5.730301e-01       9.409735e-01       1.528246e-02       7.633798e-03       1.086624e-02
         580       2.345453e+00       5.631931e-01       9.397381e-01       1.842387e-02       1.322615e-02       1.560175e-02
         590       2.345672e+00       5.628190e-01       9.398054e-01       1.431482e-02       9.899060e-03       1.211436e-02
         600       2.347604e+00       5.799167e-01       9.394346e-01       2.026465e-02       6.500661e-03       1.620045e-02
         610       2.356864e+00       5.843894e-01       9.430222e-01       1.250898e-02       3.412705e-03       9.984420e-03
         620       2.365529e+00       5.757036e-01       9.468570e-01       1.676102e-02       8.082053e-03       1.442397e-02
         630       2.375307e+00       5.810825e-01       9.509730e-01       1.548063e-02       5.025898e-03       1.262769e-02
         640       2.379241e+00       5.769423e-01       9.533289e-01       1.996762e-02       1.626557e-02       1.764704e-02
         650       2.382406e+00       5.717493e-01       9.552620e-01       1.909609e-02       1.430608e-02       1.615856e-02
         660       2.373995e+00       5.655279e-01       9.520808e-01       2.635353e-02       1.202267e-02       1.710729e-02
         670       2.367269e+00       5.722844e-01       9.490988e-01       2.145312e-02       1.504836e-02       1.807197e-02
         680       2.353403e+00       5.689994e-01       9.430659e-01       1.490133e-02       9.837850e-03       1.221376e-02
         690       2.344561e+00       5.687722e-01       9.385467e-01       2.056247e-02       9.810056e-03       1.689321e-02
         700       2.338341e+00       5.695481e-01       9.357883e-01       1.950453e-02       7.372437e-03       1.182840e-02
         710       2.339433e+00       5.771469e-01       9.356843e-01       2.416422e-02       7.920320e-03       1.902942e-02
         720       2.344870e+00       5.760233e-01       9.381633e-01       1.237992e-02       6.827713e-03       9.467501e-03
         730       2.354265e+00       5.784157e-01       9.421230e-01       2.218644e-02       1.140882e-02       1.916144e-02
         740       2.364528e+00       5.768462e-01       9.468656e-01       1.102457e-02       8.316565e-03       9.494768e-03
         750       2.371840e+00       5.758318e-01       9.500084e-01       2.324257e-02       1.276816e-02       2.042080e-02
         760       2.376623e+00       5.781319e-01       9.522191e-01       1.334593e-02       8.788896e-03       1.159298e-02
         770       2.376474e+00       5.799641e-01       9.518941e-01       2.247551e-02       8.710065e-03       1.936615e-02
         780       2.374660e+00       5.779284e-01       9.512296e-01       1.143785e-02       6.920404e-03       9.738819e-03
         790       2.368438e+00       5.741801e-01       9.483138e-01       2.312350e-02       8.528414e-03       1.959408e-02
         800       2.361814e+00       5.783942e-01       9.454692e-01       9.482342e-03       3.100429e-03       7.325676e-03
         810       2.354676e+00       5.798914e-01       9.421394e-01       2.370173e-02       4.453233e-03       1.908997e-02
         820       2.350391e+00       5.790298e-01       9.405351e-01       8.210812e-03       3.492719e-03       7.157375e-03
         830       2.346757e+00       5.763135e-01       9.387888e-01       2.603781e-02       6.778367e-03       2.163421e-02
         840       2.347616e+00       5.778209e-01       9.395293e-01       8.128425e-03       4.064684e-03       6.454137e-03
         850       2.352373e+00       5.696051e-01       9.414548e-01       2.872295e-02       1.123762e-02       2.411010e-02
         860       2.361217e+00       5.728324e-01       9.455484e-01       1.063716e-02       6.041584e-03       9.039501e-03
         870       2.369470e+00       5.748619e-01       9.487376e-01       3.190045e-02       1.014765e-02       2.696209e-02
         880       2.379554e+00       5.711079e-01       9.540239e-01       1.326627e-02       6.787870e-03       1.018088e-02
         890       2.385077e+00       5.661844e-01       9.563768e-01       3.214985e-02       1.824141e-02       2.843515e-02
         900       2.384845e+00       5.739924e-01       9.558884e-01       1.911994e-02       1.022239e-02       1.441149e-02
         910       2.377999e+00       5.798283e-01       9.520512e-01       3.229491e-02       1.081155e-02       2.568506e-02
         920       2.370009e+00       5.772643e-01       9.489927e-01       1.208690e-02       3.688265e-03       9.822416e-03
         930       2.357139e+00       5.742454e-01       9.432322e-01       3.010025e-02       1.459053e-02       2.503911e-02
         940       2.347545e+00       5.832440e-01       9.391772e-01       1.735409e-02       3.145905e-03       1.401982e-02
         950       2.341159e+00       5.750771e-01       9.366752e-01       2.791620e-02       9.809495e-03       2.254211e-02
         960       2.341133e+00       5.721653e-01       9.374513e-01       1.816005e-02       8.254967e-03       1.537602e-02
         970       2.343470e+00       5.684780e-01       9.385585e-01       2.480591e-02       1.204172e-02       2.154106e-02
         980       2.351617e+00       5.743983e-01       9.422350e-01       2.251011e-02       9.652742e-03       1.855464e-02
         990       2.360202e+00       5.733754e-01       9.460241e-01       2.400340e-02       1.340379e-02       2.103050e-02
        1000       2.368347e+00       5.716230e-01       9.492396e-01       2.048689e-02       1.453518e-02       1.798131e-02
        1010       2.374050e+00       5.736435e-01       9.510620e-01       2.133081e-02       1.047749e-02       1.859762e-02
        1020       2.376503e+00       5.805831e-01       9.515811e-01       1.999893e-02       9.215938e-03       1.716901e-02
        1030       2.374910e+00       5.848953e-01       9.504059e-01       1.900723e-02       3.509437e-03       1.545726e-02
        1040       2.370007e+00       5.785147e-01       9.482178e-01       1.696563e-02       8.236475e-03       1.439737e-02
        1050       2.365218e+00       5.850628e-01       9.462165e-01       1.688116e-02       2.004450e-03       1.381804e-02
        1060       2.357676e+00       5.810048e-01       9.432869e-01       1.647159e-02       4.390178e-03       1.353713e-02
        1070       2.353946e+00       5.743071e-01       9.421714e-01       1.825226e-02       4.944174e-03       1.464954e-02
        1080       2.350837e+00       5.682350e-01       9.416377e-01       1.664998e-02       1.046213e-02       1.316847e-02
        1090       2.353008e+00       5.665770e-01       9.427724e-01       1.756188e-02       8.905743e-03       1.457757e-02
        1100       2.355111e+00       5.677050e-01       9.437473e-01       1.984443e-02       9.108691e-03       1.531278e-02
        1110       2.363834e+00       5.687706e-01       9.474455e-01       1.979077e-02       7.023445e-03       1.661480e-02
        1120       2.370600e+00       5.715314e-01       9.501447e-01       1.978339e-02       6.617298e-03       1.517298e-02
        1130       2.378406e+00       5.752180e-01       9.526293e-01       1.815100e-02       1.092669e-02       1.565236e-02
        1140       2.382049e+00       5.826839e-01       9.534376e-01       2.880762e-02       1.288343e-02       2.269421e-02
        1150       2.383274e+00       5.750781e-01       9.539580e-01       2.157122e-02       5.732292e-03       1.755014e-02
        1160       2.377747e+00       5.755569e-01       9.515730e-01       2.680878e-02       1.012371e-02       2.307332e-02
        1170       2.367327e+00       5.839475e-01       9.477913e-01       1.870785e-02       8.674384e-03       1.624176e-02
        1180       2.356669e+00       5.743303e-01       9.438992e-01       3.402143e-02       1.206042e-02       2.900403e-02
        1190       2.344868e+00       5.677361e-01       9.400337e-01       2.711659e-02       1.996945e-02       2.248691e-02
        1200       2.337176e+00       5.710481e-01       9.365243e-01       3.210843e-02       1.594583e-02       2.638418e-02
        1210       2.335673e+00       5.706011e-01       9.360320e-01       2.164985e-02       1.187023e-02       1.696160e-02
        1220       2.340191e+00       5.724192e-01       9.374047e-01       3.011306e-02       1.247718e-02       2.517487e-02
        1230       2.347624e+00       5.688780e-01       9.401685e-01       1.462930e-02       1.163451e-02       1.333637e-02
        1240       2.358863e+00       5.793182e-01       9.441305e-01       2.191482e-02       7.620425e-03       1.860269e-02
        1250       2.369171e+00       5.775723e-01       9.482535e-01       1.020677e-02       5.124438e-03       7.441236e-03
        1260       2.376589e+00       5.866219e-01       9.508046e-01       2.301122e-02       4.856455e-03       1.811296e-02
        1270       2.380423e+00       5.844586e-01       9.527945e-01       7.636364e-03       5.360887e-03       6.629411e-03
        1280       2.381852e+00       5.831984e-01       9.534078e-01       1.914840e-02       1.056297e-02       1.681594e-02
        1290       2.376745e+00       5.834496e-01       9.513633e-01       1.182712e-02       4.145338e-03       7.715096e-03
        1300       2.369710e+00       5.799103e-01       9.486610e-01       2.277785e-02       6.263233e-03       1.842847e-02
        1310       2.360493e+00       5.649026e-01       9.459900e-01       8.275826e-03       7.118247e-03       7.716803e-03
        1320       2.352278e+00       5.670380e-01       9.423845e-01       2.214918e-02       8.045942e-03       1.737213e-02
        1330       2.345086e+00       5.747725e-01       9.390751e-01       1.800835e-02       5.531086e-03       1.128209e-02
        1340       2.344981e+00       5.684775e-01       9.389930e-01       2.588727e-02       7.230058e-03       2.010227e-02
        1350       2.347019e+00       5.609440e-01       9.402963e-01       1.633147e-02       1.123055e-02       1.329409e-02
        1360       2.354382e+00       5.747321e-01       9.423658e-01       2.410376e-02       4.946819e-03       1.907454e-02
        1370       2.364388e+00       5.805410e-01       9.460851e-01       1.619661e-02       5.933597e-03       1.361311e-02
        1380       2.376600e+00       5.812912e-01       9.508957e-01       2.477122e-02       5.148637e-03       2.070345e-02
        1390       2.381699e+00       5.819685e-01       9.533302e-01       1.701822e-02       7.615922e-03       1.241912e-02
        1400       2.384597e+00       5.807082e-01       9.547240e-01       2.475542e-02       1.022491e-02       2.059430e-02
        1410       2.381970e+00       5.756609e-01       9.545532e-01       1.862666e-02       1.317225e-02       1.566107e-02
        1420       2.374129e+00       5.657816e-01       9.516487e-01       2.550962e-02       1.245934e-02       2.142770e-02
        1430       2.362045e+00       5.677613e-01       9.467149e-01       1.507480e-02       1.064822e-02       1.263287e-02
        1440       2.350037e+00       5.727506e-01       9.413620e-01       2.461957e-02       1.240210e-02       1.915771e-02
        1450       2.343710e+00       5.727203e-01       9.387059e-01       1.488173e-02       6.229612e-03       1.121513e-02
        1460       2.337351e+00       5.599936e-01       9.359209e-01       2.164027e-02       1.550316e-02       1.851682e-02
        1470       2.340110e+00       5.772996e-01       9.364699e-01       1.127283e-02       6.397597e-03       9.309418e-03
        1480       2.347276e+00       5.685405e-01       9.395382e-01       2.195790e-02       9.298099e-03       1.542839e-02
        1490       2.361396e+00       5.730022e-01       9.454842e-01       1.297602e-02       8.364851e-03       1.073694e-02
        1500       2.366292e+00       5.827501e-01       9.473663e-01       2.935708e-02       1.039567e-02       1.712066e-02
        1510       2.376614e+00       5.785636e-01       9.524401e-01       1.680503e-02       1.080360e-02       1.313790e-02
        1520       2.377694e+00       5.751118e-01       9.534101e-01       2.660745e-02       1.207211e-02       1.821551e-02
        1530       2.373272e+00       5.790621e-01       9.505991e-01       1.385221e-02       7.731735e-03       1.225549e-02
        1540       2.364869e+00       5.817430e-01       9.467320e-01       1.836272e-02       6.885592e-03       1.373012e-02
        1550       2.357161e+00       5.704912e-01       9.436578e-01       1.088012e-02       8.172094e-03       9.984292e-03
        1560       2.348573e+00       5.723328e-01       9.398908e-01       1.368784e-02       1.018945e-02       1.211527e-02
        1570       2.343586e+00       5.747471e-01       9.378817e-01       1.297851e-02       9.679124e-03       1.124786e-02
        1580       2.345431e+00       5.725231e-01       9.388000e-01       1.282996e-02       8.737619e-03       1.157518e-02
        1590       2.348941e+00       5.736100e-01       9.405258e-01       1.052078e-02       8.283426e-03       9.458580e-03
        1600       2.357351e+00       5.760956e-01       9.440075e-01       1.253307e-02       3.403489e-03       9.271191e-03
        1610       2.364035e+00       5.716796e-01       9.467273e-01       1.440452e-02       9.225415e-03       1.179616e-02
        1620       2.373718e+00       5.745907e-01       9.507037e-01       1.234789e-02       6.949973e-03       1.065412e-02
        1630       2.377611e+00       5.769152e-01       9.524247e-01       1.263486e-02       1.031208e-02       1.157953e-02
        1640       2.381067e+00       5.775477e-01       9.535410e-01       1.181662e-02       7.809110e-03       9.850921e-03
        1650       2.378260e+00       5.779462e-01       9.521690e-01       1.901493e-02       1.014386e-02       1.298617e-02
        1660       2.375344e+00       5.784428e-01       9.508809e-01       1.178260e-02       6.316721e-03       9.998131e-03
        1670       2.364331e+00       5.763803e-01       9.463019e-01       1.418479e-02       1.187443e-02       1.347506e-02
        1680       2.354829e+00       5.791369e-01       9.426061e-01       9.579817e-03       4.238822e-03       8.302711e-03
        1690       2.345638e+00       5.650380e-01       9.390273e-01       2.095822e-02       1.126051e-02       1.650549e-02
        1700       2.339887e+00       5.781046e-01       9.364229e-01       1.463653e-02       9.816030e-03       1.253972e-02
        1710       2.338213e+00       5.761845e-01       9.360680e-01       2.443976e-02       9.556952e-03       1.939974e-02
        1720       2.344464e+00       5.608823e-01       9.403183e-01       1.519313e-02       1.063179e-02       1.267301e-02
        1730       2.356738e+00       5.631738e-01       9.452750e-01       2.662059e-02       1.416559e-02       2.395930e-02
        1740       2.365511e+00       5.759643e-01       9.481677e-01       2.142160e-02       1.395118e-02       1.868947e-02
        1750       2.377933e+00       5.783015e-01       9.530143e-01       2.461769e-02       1.271980e-02       2.126446e-02
        1760       2.379968e+00       5.685712e-01       9.538614e-01       1.674876e-02       1.267068e-02       1.463162e-02
        1770       2.379581e+00       5.853118e-01       9.522162e-01       2.642674e-02       3.929843e-03       2.109616e-02
        1780       2.373070e+00       5.843185e-01       9.493805e-01       1.560504e-02       9.843302e-03       1.330415e-02
        1790       2.365735e+00       5.792541e-01       9.465172e-01       1.914162e-02       6.309305e-03       1.619792e-02
        1800       2.354684e+00       5.711726e-01       9.428194e-01       1.560471e-02       1.082986e-02       1.356435e-02
        1810       2.348590e+00       5.662751e-01       9.406925e-01       2.261026e-02       1.581901e-02       1.973786e-02
        1820       2.344522e+00       5.723346e-01       9.390661e-01       1.773808e-02       1.230825e-02       1.572607e-02
        1830       2.344351e+00       5.757228e-01       9.392273e-01       1.964037e-02       1.219306e-02       1.608152e-02
        1840       2.348231e+00       5.660499e-01       9.412958e-01       2.092963e-02       1.283765e-02       1.675112e-02
        1850       2.354883e+00       5.639951e-01       9.437740e-01       1.864037e-02       1.591505e-02       1.730045e-02
        1860       2.363860e+00       5.780265e-01       9.466660e-01       1.931109e-02       7.729941e-03       1.568059e-02
        1870       2.371424e+00       5.814504e-01       9.494080e-01       1.585804e-02       7.711893e-03       1.273111e-02
        1880       2.376913e+00       5.785526e-01       9.512403e-01       2.135135e-02       3.662159e-03       1.721456e-02
        1890       2.378532e+00       5.828037e-01       9.518687e-01       1.672187e-02       6.530353e-03       1.387642e-02
        1900       2.377607e+00       5.819749e-01       9.513877e-01       2.064448e-02       6.284868e-03       1.734131e-02
        1910       2.372351e+00       5.832247e-01       9.496654e-01       1.559626e-02       3.913813e-03       1.249130e-02
        1920       2.365505e+00       5.684177e-01       9.474863e-01       2.460396e-02       9.973505e-03       2.076228e-02
        1930       2.358484e+00       5.651905e-01       9.451978e-01       1.788849e-02       1.184051e-02       1.595814e-02
        1940       2.351844e+00       5.726006e-01       9.422960e-01       2.735439e-02       6.895809e-03       2.044780e-02
        1950       2.350997e+00       5.670406e-01       9.424156e-01       1.637141e-02       7.628951e-03       1.357542e-02
        1960       2.351357e+00       5.587131e-01       9.425349e-01       2.477095e-02       1.482429e-02       2.143012e-02
        1970       2.356294e+00       5.730967e-01       9.436142e-01       1.614868e-02       9.872834e-03       1.408749e-02
        1980       2.363746e+00       5.814671e-01       9.458821e-01       2.261794e-02       1.090117e-02       1.912425e-02
        1990       2.372439e+00       5.842111e-01       9.494814e-01       8.860408e-03       2.852538e-03       7.150683e-03
        2000       2.374515e+00       5.841406e-01       9.500898e-01       2.513244e-02       8.991527e-03       1.951506e-02
        2010       2.376731e+00       5.751829e-01       9.520091e-01       1.244071e-02       6.117375e-03       9.081631e-03
        2020       2.375530e+00       5.741226e-01       9.520264e-01       2.376793e-02       1.915167e-02       2.129007e-02
        2030       2.365611e+00       5.768756e-01       9.479003e-01       1.540606e-02       1.122010e-02       1.281322e-02
        2040       2.356703e+00       5.721624e-01       9.442232e-01       2.448977e-02       1.336122e-02       2.161770e-02
        2050       2.347705e+00       5.673740e-01       9.412014e-01       1.560027e-02       9.904079e-03       1.262516e-02
        2060       2.341782e+00       5.737142e-01       9.377557e-01       2.525303e-02       7.555127e-03       2.036297e-02
        2070       2.338715e+00       5.765536e-01       9.359219e-01       1.834921e-02       1.187865e-02       1.577980e-02
        2080       2.343572e+00       5.754442e-01       9.376890e-01       2.358003e-02       7.074536e-03       1.956119e-02
        2090       2.351511e+00       5.707445e-01       9.410397e-01       1.921208e-02       7.712387e-03       1.604321e-02
        2100       2.361868e+00       5.823469e-01       9.449544e-01       2.346700e-02       1.887670e-03       1.855852e-02
        2110       2.371271e+00       5.855697e-01       9.489288e-01       2.109695e-02       3.462699e-03       1.684405e-02
        2120       2.378359e+00       5.797095e-01       9.522603e-01       2.027342e-02       5.304177e-03       1.710029e-02
        2130       2.381809e+00       5.766278e-01       9.539887e-01       1.902986e-02       1.126791e-02       1.659441e-02
        2140       2.380362e+00       5.796691e-01       9.532107e-01       2.223000e-02       9.460094e-03       1.869334e-02
        2150       2.375493e+00       5.799954e-01       9.512801e-01       1.955476e-02       5.475761e-03       1.615057e-02
        2160       2.368543e+00       5.710832e-01       9.487142e-01       2.034064e-02       9.059847e-03       1.718228e-02
        2170       2.360153e+00       5.684128e-01       9.452692e-01       1.680506e-02       8.902156e-03       1.381044e-02
        2180       2.352643e+00       5.756650e-01       9.416355e-01       2.097188e-02       4.164587e-03       1.699938e-02
        2190       2.347711e+00       5.772107e-01       9.395415e-01       1.571470e-02       4.862027e-03       1.313411e-02
        2200       2.346155e+00       5.697626e-01       9.388802e-01       2.170313e-02       8.598483e-03       1.816022e-02
        2210       2.347396e+00       5.735826e-01       9.393798e-01       1.344040e-02       9.279375e-03       1.153167e-02
        2220       2.354159e+00       5.782495e-01       9.417576e-01       2.370694e-02       8.515370e-03       1.960943e-02
        2230       2.363649e+00       5.772293e-01       9.459060e-01       1.388824e-02       5.303705e-03       1.143196e-02
        2240       2.372793e+00       5.802118e-01       9.497737e-01       2.719843e-02       7.491193e-03       2.196852e-02
        2250       2.380243e+00       5.765851e-01       9.541290e-01       1.245377e-02       9.518380e-03       1.038654e-02
        2260       2.383511e+00       5.686068e-01       9.559918e-01       2.944345e-02       2.553985e-02       2.703450e-02
        2270       2.378896e+00       5.718927e-01       9.541301e-01       2.219720e-02       1.512670e-02       1.801169e-02
        2280       2.368928e+00       5.734586e-01       9.494972e-01       3.158259e-02       1.261505e-02       2.710050e-02
        2290       2.356807e+00       5.717918e-01       9.443065e-01       1.515266e-02       6.674466e-03       1.185690e-02
        2300       2.343729e+00       5.695773e-01       9.378655e-01       2.982430e-02       1.372033e-02       2.444852e-02
        2310       2.337731e+00       5.805392e-01       9.352925e-01       1.989332e-02       5.989798e-03       1.591778e-02
        2320       2.336438e+00       5.712050e-01       9.346358e-01       3.158127e-02       1.041917e-02       2.497425e-02
        2330       2.342175e+00       5.749009e-01       9.374826e-01       1.787463e-02       6.257527e-03       1.452067e-02
        2340       2.350507e+00       5.643127e-01       9.413242e-01       2.228761e-02       1.454015e-02       1.997515e-02
        2350       2.362920e+00       5.715381e-01       9.466612e-01       1.888369e-02       9.863859e-03       1.581810e-02
        2360       2.371586e+00       5.809677e-01       9.502462e-01       2.207284e-02       1.572562e-02       1.991435e-02
        2370       2.378623e+00       5.757634e-01       9.531117e-01       1.940638e-02       8.964385e-03       1.621691e-02
        2380       2.379564e+00       5.693869e-01       9.535010e-01       1.655786e-02       1.405958e-02       1.496931e-02
        2390       2.377227e+00       5.786355e-01       9.520451e-01       1.721361e-02       9.231388e-03       1.486647e-02
        2400       2.369500e+00       5.788763e-01       9.483358e-01       1.328170e-02       4.217046e-03       1.117177e-02
        2410       2.361261e+00       5.825660e-01       9.447412e-01       1.536471e-02       6.276127e-03       1.316160e-02
        2420       2.352838e+00       5.789172e-01       9.414474e-01       1.122642e-02       5.941937e-03       9.307225e-03
        2430       2.345086e+00       5.719083e-01       9.384928e-01       2.065812e-02       1.128343e-02       1.586311e-02
        2440       2.343445e+00       5.712995e-01       9.384937e-01       1.281512e-02       6.882512e-03       9.220858e-03
        2450       2.345366e+00       5.597519e-01       9.397855e-01       1.766326e-02       1.380368e-02       1.565013e-02
        2460       2.353358e+00       5.687112e-01       9.429102e-01       1.135889e-02       8.643368e-03       9.556830e-03
        2470       2.360661e+00       5.726099e-01       9.458118e-01       2.223510e-02       9.356305e-03       1.652976e-02
        2480       2.373039e+00       5.714475e-01       9.512348e-01       1.331891e-02       8.550218e-03       1.065256e-02
        2490       2.378580e+00       5.660358e-01       9.534423e-01       1.901887e-02       1.507223e-02       1.651745e-02
        2500       2.383640e+00       5.821455e-01       9.545649e-01       1.403492e-02       5.105646e-03       1.066341e-02
        2510       2.380820e+00       5.806958e-01       9.527989e-01       2.155971e-02       6.628416e-03       1.597802e-02
        2520       2.376831e+00       5.866398e-01       9.511049e-01       1.475423e-02       3.942629e-03       1.199701e-02
        2530       2.363625e+00       5.812377e-01       9.455568e-01       1.671426e-02       5.343549e-03       1.382532e-02
        2540       2.353042e+00       5.754353e-01       9.415665e-01       1.528198e-02       6.908357e-03       1.258755e-02
        2550       2.343915e+00       5.669926e-01       9.385044e-01       2.117402e-02       1.134122e-02       1.652934e-02
        2560       2.338273e+00       5.671800e-01       9.364515e-01       1.984664e-02       1.324961e-02       1.767754e-02
        2570       2.337160e+00       5.707288e-01       9.362691e-01       2.178239e-02       1.416768e-02       1.813742e-02
        2580       2.342217e+00       5.605297e-01       9.391190e-01       2.099782e-02       1.749391e-02       1.969076e-02
        2590       2.353100e+00       5.646937e-01       9.437735e-01       2.089516e-02       1.587830e-02       1.828965e-02
        2600       2.361414e+00       5.670053e-01       9.464437e-01       2.184113e-02       1.478973e-02       1.991913e-02
        2610       2.372154e+00       5.810990e-01       9.498200e-01       2.488405e-02       7.357573e-03       1.874730e-02
        2620       2.377386e+00       5.752432e-01       9.513973e-01       2.493107e-02       8.239601e-03       2.098648e-02
        2630       2.382854e+00       5.818160e-01       9.532337e-01       2.911609e-02       7.378854e-03       2.152910e-02
        2640       2.379956e+00       5.805042e-01       9.518662e-01       2.493502e-02       4.309316e-03       1.758621e-02
        2650       2.376483e+00       5.843292e-01       9.505941e-01       2.008286e-02       3.952054e-03       1.570258e-02
        2660       2.371295e+00       5.744143e-01       9.489952e-01       1.387255e-02       4.590467e-03       1.099693e-02
        2670       2.366252e+00       5.819712e-01       9.469024e-01       1.757769e-02       2.158958e-03       1.374358e-02
        2680       2.358966e+00       5.795640e-01       9.443335e-01       1.454448e-02       2.268704e-03       1.016264e-02
