#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
         920       2.327044e+00       5.668718e-01       9.328986e-01       2.520634e-02       1.037443e-02       1.788237e-02
         930       2.330583e+00       5.616542e-01       9.335802e-01       2.609122e-02       1.725637e-02       2.198430e-02
         940       2.344195e+00       5.734390e-01       9.386228e-01       1.993342e-02       1.495214e-02       1.751016e-02
         950       2.361344e+00       5.719231e-01       9.452438e-01       2.324860e-02       9.438348e-03       1.905101e-02
         960       2.378265e+00       5.886872e-01       9.515489e-01       1.775660e-02       7.308037e-03       1.320819e-02
         970       2.390864e+00       5.742748e-01       9.574469e-01       2.242996e-02       1.749861e-02       2.031128e-02
         980       2.402715e+00       5.749269e-01       9.632310e-01       2.220685e-02       1.606996e-02       1.908568e-02
         990       2.392020e+00       5.799256e-01       9.594754e-01       4.293920e-02       1.912478e-02       2.947521e-02
        1000       2.383165e+00       5.686415e-01       9.566669e-01       2.563880e-02       2.035283e-02       2.234036e-02
        1010       2.361923e+00       5.542129e-01       9.491701e-01       1.948829e-02       1.311687e-02       1.640100e-02
        1020       2.343092e+00       5.645438e-01       9.393152e-01       2.473535e-02       1.413691e-02       2.050864e-02
        1030       2.326107e+00       5.634755e-01       9.313548e-01       2.199300e-02       1.589173e-02       1.917499e-02
        1040       2.326909e+00       5.695742e-01       9.312023e-01       2.751403e-02       2.139274e-02       2.338327e-02
        1050       2.332077e+00       5.752636e-01       9.326601e-01       3.459542e-02       1.646945e-02       2.571834e-02
        1060       2.343992e+00       5.663621e-01       9.383123e-01       3.909996e-02       1.050949e-02       2.741736e-02
        1070       2.357076e+00       5.561435e-01       9.459191e-01       3.007752e-02       1.470069e-02       2.409472e-02
        1080       2.366239e+00       5.702790e-01       9.491557e-01       3.853808e-02       2.135223e-02       3.065940e-02
        1090       2.370083e+00       5.729953e-01       9.506887e-01       2.269282e-02       1.415298e-02       1.925775e-02
        1100       2.372477e+00       5.736327e-01       9.507223e-01       3.208522e-02       1.837250e-02       2.889467e-02
        1110       2.367440e+00       5.732060e-01       9.478972e-01       1.142511e-02       6.104290e-03       9.930694e-03
        1120       2.363438e+00       5.789012e-01       9.453507e-01       2.783518e-02       7.343169e-03       2.316356e-02
        1130       2.360079e+00       5.791061e-01       9.446030e-01       1.143185e-02       5.864363e-03       9.580195e-03
        1140       2.356679e+00       5.728657e-01       9.433686e-01       2.999907e-02       4.663739e-03       2.380163e-02
        1150       2.356575e+00       5.677959e-01       9.442187e-01       1.030215e-02       7.250589e-03       8.566472e-03
        1160       2.358489e+00       5.703740e-01       9.450045e-01       2.712389e-02       6.163000e-03       2.082633e-02
        1170       2.362496e+00       5.711378e-01       9.468279e-01       1.114600e-02       5.752533e-03       9.079050e-03
        1180       2.365467e+00       5.679977e-01       9.476917e-01       2.366054e-02       6.534702e-03       1.912740e-02
        1190       2.369506e+00       5.725970e-01       9.491538e-01       9.597272e-03       6.284597e-03       7.856253e-03
        1200       2.371058e+00       5.808212e-01       9.491713e-01       2.128050e-02       5.160326e-03       1.644741e-02
        1210       2.372743e+00       5.800738e-01       9.497349e-01       7.823313e-03       4.306195e-03       6.243731e-03
        1220       2.371095e+00       5.768915e-01       9.487831e-01       1.953382e-02       4.068972e-03       1.576532e-02
        1230       2.369399e+00       5.860213e-01       9.480036e-01       6.482165e-03       1.419673e-03       5.344894e-03
        1240       2.365540e+00       5.834959e-01       9.461914e-01       1.956300e-02       6.353475e-03       1.606998e-02
        1250       2.362384e+00       5.852713e-01       9.451138e-01       6.039214e-03       2.572227e-03       4.861832e-03
        1260       2.356974e+00       5.804110e-01       9.428960e-01       1.977418e-02       3.922666e-03       1.649370e-02
        1270       2.354499e+00       5.783549e-01       9.425301e-01       6.140714e-03       3.509174e-03       5.383324e-03
        1280       2.353592e+00       5.745152e-01       9.427182e-01       2.199132e-02       5.260493e-03       1.750571e-02
        1290       2.354128e+00       5.695616e-01       9.433066e-01       1.247465e-02       4.601233e-03       8.910627e-03
        1300       2.356023e+00       5.715490e-01       9.440660e-01       2.304056e-02       8.930595e-03       1.982581e-02
        1310       2.360961e+00       5.731544e-01       9.470736e-01       1.761284e-02       8.530747e-03       1.231084e-02
        1320       2.364187e+00       5.712458e-01       9.479545e-01       2.281100e-02       1.480043e-02       1.991973e-02
        1330       2.363830e+00       5.743994e-01       9.467629e-01       1.606303e-02       7.162019e-03       1.097396e-02
        1340       2.367594e+00       5.830070e-01       9.475366e-01       2.357748e-02       2.277460e-03       1.807736e-02
        1350       2.364586e+00       5.793380e-01       9.462181e-01       1.232599e-02       6.543906e-03       9.493654e-03
        1360       2.361471e+00       5.817223e-01       9.449835e-01       2.115418e-02       2.160310e-03       1.646575e-02
        1370       2.359266e+00       5.542569e-01       9.463922e-01       1.451623e-02       8.224811e-03       1.172806e-02
        1380       2.363881e+00       5.624249e-01       9.483396e-01       2.430631e-02       8.183259e-03       2.036710e-02
        1390       2.362642e+00       5.754979e-01       9.474886e-01       3.959117e-02       1.503535e-02       2.487131e-02
        1400       2.372035e+00       5.641968e-01       9.519536e-01       2.734105e-02       1.742390e-02       2.331686e-02
        1410       2.374438e+00       5.557076e-01       9.533929e-01       2.564733e-02       1.676012e-02       2.032294e-02
        1420       2.377646e+00       5.777673e-01       9.520125e-01       2.398957e-02       1.128941e-02       2.044965e-02
        1430       2.380606e+00       5.769455e-01       9.526812e-01       2.120168e-02       1.000958e-02       1.719234e-02
        1440       2.376647e+00       5.863274e-01       9.516609e-01       2.766816e-02       1.075458e-02       2.309518e-02
        1450       2.364703e+00       5.726566e-01       9.482990e-01       2.671990e-02       1.807083e-02       2.458769e-02
        1460       2.351338e+00       5.547150e-01       9.450732e-01       3.711820e-02       2.363704e-02       2.903439e-02
        1470       2.339626e+00       5.614796e-01       9.396529e-01       3.157922e-02       2.175569e-02       2.438030e-02
        1480       2.327618e+00       5.650067e-01       9.331134e-01       2.516737e-02       1.758922e-02       2.222571e-02
        1490       2.329467e+00       5.717311e-01       9.326639e-01       2.591579e-02       1.225566e-02       2.110382e-02
        1500       2.333441e+00       5.684673e-01       9.339935e-01       2.719679e-02       1.441485e-02       1.919860e-02
        1510       2.350056e+00       5.715451e-01       9.405056e-01       1.830321e-02       7.198087e-03       1.548203e-02
        1520       2.362594e+00       5.770768e-01       9.461235e-01       1.170932e-02       7.692899e-03       9.569834e-03
        1530       2.375652e+00       5.793427e-01       9.513644e-01       2.185392e-02       5.546706e-03       1.678449e-02
        1540       2.381044e+00       5.687016e-01       9.542555e-01       1.747244e-02       6.756650e-03       1.090933e-02
        1550       2.384789e+00       5.754805e-01       9.557488e-01       2.014096e-02       1.559294e-02       1.801973e-02
        1560       2.378318e+00       5.820897e-01       9.527728e-01       1.459016e-02       3.882871e-03       9.974784e-03
        1570       2.371455e+00       5.719721e-01       9.498307e-01       2.020679e-02       7.267858e-03       1.580706e-02
        1580       2.362409e+00       5.638756e-01       9.465950e-01       1.182591e-02       4.008331e-03       7.139133e-03
        1590       2.352038e+00       5.733742e-01       9.415713e-01       1.892576e-02       1.106026e-02       1.698271e-02
        1600       2.344280e+00       5.813230e-01       9.383382e-01       1.189660e-02       4.830680e-03       7.505787e-03
        1610       2.342403e+00       5.669717e-01       9.380810e-01       2.282298e-02       1.044503e-02       1.931325e-02
        1620       2.344646e+00       5.715336e-01       9.390911e-01       1.172277e-02       6.299481e-03       9.131803e-03
        1630       2.350204e+00       5.776930e-01       9.407525e-01       2.582608e-02       8.045328e-03       2.064786e-02
        1640       2.363638e+00       5.674413e-01       9.473077e-01       1.038016e-02       7.576517e-03       9.038324e-03
        1650       2.374172e+00       5.638052e-01       9.518453e-01       2.961157e-02       7.331038e-03       2.386414e-02
        1660       2.382393e+00       5.764739e-01       9.549644e-01       1.679893e-02       9.714868e-03       1.301006e-02
        1670       2.386431e+00       5.797213e-01       9.563430e-01       3.070875e-02       2.381701e-02       2.828717e-02
        1680       2.384770e+00       5.712664e-01       9.559511e-01       1.745957e-02       8.284914e-03       1.182301e-02
        1690       2.373679e+00       5.753773e-01       9.500156e-01       3.499317e-02       8.501168e-03       2.906599e-02
        1700       2.361748e+00       5.819031e-01       9.451029e-01       1.176136e-02       6.566313e-03       9.257548e-03
        1710       2.349369e+00       5.751287e-01       9.395503e-01       3.520188e-02       7.333533e-03       2.878398e-02
        1720       2.337226e+00       5.766066e-01       9.353390e-01       9.570222e-03       4.846136e-03       7.804012e-03
        1730       2.331676e+00       5.731196e-01       9.333744e-01       4.451066e-02       1.180484e-02       3.484128e-02
        1740       2.333762e+00       5.688884e-01       9.362731e-01       2.753888e-02       1.045650e-02       1.658818e-02
        1750       2.339936e+00       5.659476e-01       9.386162e-01       4.128809e-02       2.832551e-02       3.566478e-02
        1760       2.350042e+00       5.703219e-01       9.431805e-01       2.268016e-02       1.256265e-02       1.668566e-02
        1770       2.360312e+00       5.740052e-01       9.464395e-01       4.190925e-02       2.574154e-02       3.655507e-02
        1780       2.367057e+00       5.752405e-01       9.481493e-01       1.830044e-02       9.628041e-03       1.574803e-02
        1790       2.369628e+00       5.716377e-01       9.480149e-01       3.292726e-02       1.118805e-02       2.766403e-02
        1800       2.374852e+00       5.768579e-01       9.507638e-01       1.748673e-02       7.371444e-03       1.503358e-02
        1810       2.371877e+00       5.735669e-01       9.504431e-01       3.543348e-02       1.809347e-02       2.910128e-02
        1820       2.375836e+00       5.642406e-01       9.546445e-01       2.923298e-02       1.809058e-02       2.253251e-02
        1830       2.374547e+00       5.579419e-01       9.551989e-01       3.080786e-02       2.270498e-02       2.583128e-02
        1840       2.371980e+00       5.665995e-01       9.519518e-01       2.997889e-02       1.712995e-02       2.217354e-02
        1850       2.372488e+00       5.760695e-01       9.503380e-01       2.423643e-02       1.439856e-02       1.866735e-02
        1860       2.370496e+00       5.775035e-01       9.487290e-01       1.550860e-02       1.134304e-02       1.265253e-02
        1870       2.366222e+00       5.899485e-01       9.466018e-01       1.211653e-02       4.529518e-03       1.032801e-02
        1880       2.359473e+00       5.629497e-01       9.451504e-01       1.550597e-02       7.635860e-03       1.112502e-02
        1890       2.359125e+00       5.714866e-01       9.456047e-01       1.477908e-02       1.014737e-02       1.192555e-02
        1900       2.350016e+00       5.682359e-01       9.419610e-01       2.584993e-02       7.311971e-03       1.629140e-02
        1910       2.349412e+00       5.728989e-01       9.421213e-01       1.604929e-02       9.869699e-03       1.298622e-02
        1920       2.345629e+00       5.561690e-01       9.412929e-01       2.473314e-02       7.479551e-03       1.455414e-02
        1930       2.349256e+00       5.693525e-01       9.416210e-01       1.369243e-02       8.450781e-03       1.106280e-02
        1940       2.350503e+00       5.712062e-01       9.412621e-01       2.125107e-02       5.354206e-03       1.228053e-02
        1950       2.359009e+00       5.752390e-01       9.443154e-01       1.033508e-02       6.421661e-03       8.608083e-03
        1960       2.362286e+00       5.680545e-01       9.454351e-01       9.120683e-03       3.921513e-03       6.214940e-03
        1970       2.369160e+00       5.845164e-01       9.478115e-01       1.165061e-02       6.651672e-03       9.789651e-03
        1980       2.374286e+00       5.752404e-01       9.504217e-01       1.027261e-02       5.329686e-03       7.047414e-03
        1990       2.376247e+00       5.776882e-01       9.517982e-01       2.101440e-02       1.013191e-02       1.537681e-02
        2000       2.375956e+00       5.712361e-01       9.530397e-01       2.204543e-02       8.376194e-03       1.607452e-02
        2010       2.372992e+00       5.589003e-01       9.537758e-01       2.631725e-02       1.856129e-02       2.208428e-02
        2020       2.371652e+00       5.617338e-01       9.532003e-01       2.266194e-02       9.623874e-03       1.587852e-02
        2030       2.362053e+00       5.724076e-01       9.469858e-01       3.534465e-02       2.132561e-02       2.783621e-02
        2040       2.364666e+00       5.768090e-01       9.465958e-01       1.142679e-02       6.249917e-03       9.615224e-03
        2050       2.358465e+00       5.745556e-01       9.433114e-01       3.218946e-02       1.569960e-02       2.722671e-02
        2060       2.361451e+00       5.729324e-01       9.462969e-01       1.233569e-02       9.369779e-03       1.050119e-02
        2070       2.357255e+00       5.649199e-01       9.466613e-01       4.699489e-02       3.631172e-02       3.930295e-02
        2080       2.348854e+00       5.691810e-01       9.432645e-01       2.735342e-02       1.660477e-02       2.000216e-02
        2090       2.337521e+00       5.633622e-01       9.373063e-01       3.940822e-02       2.777194e-02       3.429138e-02
        2100       2.330267e+00       5.677417e-01       9.340687e-01       2.048067e-02       7.744060e-03       1.413588e-02
        2110       2.325623e+00       5.730844e-01       9.301837e-01       4.117605e-02       8.504901e-03       3.338937e-02
        2120       2.332075e+00       5.713071e-01       9.329862e-01       2.192213e-02       1.276771e-02       1.581316e-02
        2130       2.347956e+00       5.733504e-01       9.391730e-01       3.268180e-02       7.241032e-03       2.720801e-02
        2140       2.361845e+00       5.821113e-01       9.454106e-01       1.787559e-02       2.136238e-03       1.327766e-02
        2150       2.377591e+00       5.710428e-01       9.524897e-01       3.357571e-02       1.282259e-02       2.869748e-02
        2160       2.389501e+00       5.636916e-01       9.587947e-01       1.870793e-02       7.715655e-03       1.600761e-02
        2170       2.394280e+00       5.745963e-01       9.598591e-01       2.979705e-02       1.394516e-02       2.527503e-02
        2180       2.390584e+00       5.796161e-01       9.580914e-01       2.416226e-02       1.622807e-02       1.843531e-02
        2190       2.383219e+00       5.676134e-01       9.551700e-01       2.740202e-02       1.262235e-02       2.401439e-02
        2200       2.369120e+00       5.667711e-01       9.492049e-01       1.793341e-02       9.443878e-03       1.575193e-02
        2210       2.354537e+00       5.811202e-01       9.420646e-01       2.608522e-02       2.910207e-03       1.977649e-02
        2220       2.343272e+00       5.827436e-01       9.374284e-01       1.737778e-02       6.930949e-03       1.350013e-02
        2230       2.335763e+00       5.741020e-01       9.344353e-01       2.623149e-02       1.142419e-02       2.129794e-02
        2240       2.333409e+00       5.659639e-01       9.339531e-01       1.891833e-02       1.357626e-02       1.631711e-02
        2250       2.339927e+00       5.671148e-01       9.371058e-01       2.329010e-02       1.154819e-02       2.014098e-02
        2260       2.350162e+00       5.709363e-01       9.418086e-01       1.990483e-02       1.125657e-02       1.553308e-02
        2270       2.361365e+00       5.729393e-01       9.465181e-01       2.707298e-02       1.453048e-02       2.269407e-02
        2280       2.372170e+00       5.640593e-01       9.521846e-01       2.880604e-02       1.469027e-02       1.969666e-02
        2290       2.376618e+00       5.767926e-01       9.531682e-01       3.009028e-02       2.153173e-02       2.544733e-02
        2300       2.371175e+00       5.736233e-01       9.491241e-01       1.519410e-02       1.235306e-02       1.392941e-02
        2310       2.368053e+00       5.785526e-01       9.473320e-01       2.556570e-02       9.885263e-03       2.057540e-02
        2320       2.354797e+00       5.805252e-01       9.427086e-01       2.173948e-02       9.694179e-03       1.644269e-02
        2330       2.350510e+00       5.637076e-01       9.437801e-01       3.717938e-02       2.007711e-02       2.710604e-02
        2340       2.350948e+00       5.489269e-01       9.481924e-01       5.273790e-02       1.642551e-02       3.267353e-02
        2350       2.357275e+00       5.588593e-01       9.470878e-01       3.147411e-02       2.209729e-02       2.565530e-02
        2360       2.366182e+00       5.870217e-01       9.471243e-01       3.138000e-02       1.220598e-02       2.001592e-02
        2370       2.385252e+00       5.847680e-01       9.544441e-01       2.623916e-02       8.500666e-03       2.165891e-02
        2380       2.382118e+00       5.829372e-01       9.541717e-01       5.112590e-02       1.275211e-02       2.386750e-02
        2390       2.378933e+00       5.719113e-01       9.551059e-01       4.119526e-02       2.228092e-02       2.754560e-02
        2400       2.362020e+00       5.663801e-01       9.480364e-01       3.335475e-02       1.318421e-02       2.082073e-02
        2410       2.339668e+00       5.744458e-01       9.366363e-01       2.729407e-02       1.850525e-02       2.332422e-02
        2420       2.326998e+00       5.746463e-01       9.312436e-01       1.533183e-02       9.438992e-03       1.227306e-02
        2430       2.319097e+00       5.690246e-01       9.280475e-01       2.732676e-02       1.674400e-02       1.960236e-02
        2440       2.321551e+00       5.675202e-01       9.290196e-01       2.040021e-02       1.059027e-02       1.570096e-02
        2450       2.332582e+00       5.643349e-01       9.339495e-01       2.542936e-02       1.292429e-02       1.925359e-02
        2460       2.351794e+00       5.704527e-01       9.415668e-01       1.163011e-02       9.402641e-03       1.016325e-02
        2470       2.366976e+00       5.872059e-01       9.473046e-01       2.227031e-02       6.812448e-03       1.528045e-02
        2480       2.385447e+00       5.811043e-01       9.554968e-01       1.445458e-02       1.085830e-02       1.300911e-02
        2490       2.394785e+00       5.668864e-01       9.600619e-01       2.351519e-02       1.114905e-02       1.672919e-02
        2500       2.397434e+00       5.770893e-01       9.603246e-01       2.105130e-02       1.066525e-02       1.499867e-02
        2510       2.390921e+00       5.884282e-01       9.572883e-01       2.316695e-02       1.181701e-02       1.546739e-02
        2520       2.379645e+00       5.751715e-01       9.528974e-01       1.801776e-02       9.170775e-03       1.435167e-02
        2530       2.358902e+00       5.640001e-01       9.449583e-01       1.322793e-02       7.139141e-03       1.029442e-02
        2540       2.340483e+00       5.605417e-01       9.379664e-01       2.191593e-02       1.243105e-02       1.849628e-02
        2550       2.328399e+00       5.591887e-01       9.330025e-01       1.708776e-02       1.130278e-02       1.441457e-02
        2560       2.322901e+00       5.718567e-01       9.299969e-01       3.162318e-02       1.868365e-02       2.456580e-02
        2570       2.328741e+00       5.670251e-01       9.328840e-01       1.523811e-02       1.000787e-02       1.276126e-02
        2580       2.342727e+00       5.580033e-01       9.386701e-01       2.964868e-02       1.169400e-02       2.463203e-02
        2590       2.364230e+00       5.708295e-01       9.470004e-01       1.027828e-02       7.002587e-03       8.606446e-03
        2600       2.382710e+00       5.867231e-01       9.532567e-01       3.098689e-02       7.504429e-03       2.455848e-02
        2610       2.398913e+00       5.952948e-01       9.601945e-01       1.344456e-02       6.979383e-03       9.307096e-03
        2620       2.402766e+00       5.786708e-01       9.619179e-01       3.818517e-02       2.673621e-02       3.375020e-02
        2630       2.398472e+00       5.842604e-01       9.607047e-01       1.398220e-02       1.036723e-02       1.240849e-02
        2640       2.381942e+00       5.774372e-01       9.535801e-01       3.675531e-02       1.151970e-02       2.899615e-02
        2650       2.363106e+00       5.758352e-01       9.469850e-01       1.423533e-02       8.374561e-03       1.229595e-02
        2660       2.339292e+00       5.663079e-01       9.372782e-01       3.974982e-02       1.821310e-02       3.366109e-02
        2670       2.321872e+00       5.671906e-01       9.302821e-01       2.847093e-02       1.282249e-02       1.924872e-02
        2680       2.313030e+00       5.648212e-01       9.262057e-01       4.689447e-02       2.500815e-02       3.521393e-02
