#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
         750       1.173162e+00       2.829507e-01       4.694154e-01       3.736563e-02       8.408235e-03       3.044649e-02
         760       1.166981e+00       2.691976e-01       4.673784e-01       3.199530e-02       1.237647e-02       2.711229e-02
         770       1.164226e+00       2.627376e-01       4.667470e-01       4.029051e-02       2.409300e-02       3.088850e-02
         780       1.166100e+00       2.699460e-01       4.676721e-01       3.680519e-02       2.650597e-02       3.180538e-02
         790       1.170713e+00       2.597335e-01       4.696896e-01       4.163733e-02       2.213591e-02       3.346985e-02
         800       1.181796e+00       2.712835e-01       4.735161e-01       3.925117e-02       1.325601e-02       3.186660e-02
         810       1.194712e+00       2.830974e-01       4.783806e-01       2.944176e-02       7.654693e-03       2.314839e-02
         820       1.206499e+00       2.840607e-01       4.829882e-01       3.382531e-02       1.223024e-02       2.821192e-02
         830       1.214899e+00       2.806828e-01       4.863687e-01       4.165456e-02       1.767370e-02       3.450418e-02
         840       1.216243e+00       2.712952e-01       4.874277e-01       4.563188e-02       2.516438e-02       3.792214e-02
         850       1.212963e+00       2.572573e-01       4.864771e-01       4.827824e-02       1.849009e-02       4.067718e-02
         860       1.206347e+00       2.662492e-01       4.837693e-01       3.532768e-02       2.316620e-02       2.903365e-02
         870       1.191171e+00       2.676706e-01       4.774929e-01       3.305137e-02       1.595882e-02       2.695977e-02
         880       1.173571e+00       2.681522e-01       4.700784e-01       4.684122e-02       1.498935e-02       3.619550e-02
         890       1.160408e+00       2.644890e-01       4.648066e-01       5.110378e-02       2.987692e-02       4.073275e-02
         900       1.152872e+00       2.572474e-01       4.623735e-01       6.436456e-02       3.168074e-02       4.566561e-02
         910       1.155652e+00       2.671827e-01       4.634075e-01       4.519084e-02       3.015083e-02       3.648165e-02
         920       1.165092e+00       2.597589e-01       4.672106e-01       4.262776e-02       2.690201e-02       3.174323e-02
         930       1.180266e+00       2.659019e-01       4.728175e-01       3.950764e-02       8.195104e-03       2.978430e-02
         940       1.197758e+00       2.803480e-01       4.793508e-01       3.695748e-02       7.997138e-03       2.926379e-02
         950       1.212476e+00       2.905606e-01       4.851436e-01       3.223537e-02       1.179901e-02       2.681161e-02
         960       1.222786e+00       2.979133e-01       4.893574e-01       2.208619e-02       1.090551e-02       1.938370e-02
         970       1.227125e+00       2.881388e-01       4.911479e-01       2.579336e-02       1.411790e-02       2.119070e-02
         980       1.226071e+00       2.853291e-01       4.907201e-01       3.087661e-02       1.478537e-02       2.707401e-02
         990       1.219649e+00       2.857788e-01       4.881913e-01       3.303768e-02       1.777223e-02       2.799635e-02
        1000       1.208213e+00       2.793444e-01       4.837082e-01       3.062884e-02       1.244775e-02       2.556914e-02
        1010       1.192688e+00       2.723425e-01       4.777073e-01       2.406303e-02       8.701003e-03       1.909376e-02
        1020       1.177326e+00       2.767701e-01       4.714622e-01       2.487846e-02       7.425417e-03       2.060545e-02
        1030       1.163396e+00       2.811187e-01       4.656486e-01       3.626808e-02       1.178117e-02       3.068567e-02
        1040       1.152230e+00       2.769236e-01       4.612332e-01       3.940028e-02       1.395225e-02       3.357566e-02
        1050       1.146748e+00       2.783444e-01       4.589974e-01       3.951933e-02       1.284078e-02       3.339923e-02
        1060       1.147610e+00       2.794632e-01       4.593605e-01       3.432660e-02       1.620099e-02       2.753651e-02
        1070       1.155853e+00       2.733834e-01       4.627899e-01       3.061630e-02       1.108512e-02       2.541710e-02
        1080       1.170340e+00       2.763572e-01       4.684435e-01       4.148738e-02       1.091884e-02       3.402104e-02
        1090       1.188197e+00       2.721065e-01       4.758568e-01       4.027967e-02       7.959607e-03       3.353082e-02
        1100       1.206597e+00       2.680280e-01       4.833821e-01       4.252056e-02       1.684160e-02       3.563747e-02
        1110       1.225438e+00       2.769027e-01       4.908529e-01       3.222621e-02       2.195497e-02       2.743554e-02
        1120       1.236137e+00       2.763904e-01       4.949321e-01       4.415045e-02       2.539793e-02       3.356391e-02
        1130       1.237098e+00       2.744950e-01       4.949441e-01       5.268826e-02       2.141158e-02       4.396966e-02
        1140       1.229178e+00       2.857436e-01       4.919737e-01       4.503085e-02       2.288178e-02       3.838097e-02
        1150       1.213426e+00       2.657625e-01       4.859772e-01       4.334120e-02       1.795226e-02       3.576426e-02
        1160       1.195506e+00       2.627160e-01       4.791792e-01       3.186088e-02       1.073580e-02       2.533692e-02
        1170       1.179638e+00       2.660616e-01       4.726912e-01       3.181749e-02       1.960459e-02       2.602908e-02
        1180       1.167584e+00       2.665933e-01       4.678897e-01       4.287990e-02       1.137145e-02       3.275031e-02
        1190       1.161690e+00       2.693460e-01       4.654335e-01       3.731661e-02       1.400032e-02       3.136040e-02
        1200       1.161846e+00       2.722280e-01       4.652699e-01       3.234672e-02       1.953754e-02       2.778187e-02
        1210       1.165246e+00       2.743115e-01       4.667225e-01       2.368479e-02       1.329527e-02       2.085908e-02
        1220       1.172348e+00       2.749488e-01       4.694998e-01       2.642417e-02       5.490355e-03       2.127346e-02
        1230       1.181771e+00       2.770314e-01       4.731854e-01       3.291028e-02       8.164536e-03       2.712747e-02
        1240       1.191617e+00       2.675595e-01       4.773321e-01       3.155169e-02       6.388215e-03       2.378395e-02
        1250       1.202214e+00       2.704853e-01       4.815503e-01       2.595336e-02       6.587021e-03       2.046338e-02
        1260       1.210684e+00       2.815431e-01       4.848302e-01       2.165792e-02       1.555938e-02       1.841956e-02
        1270       1.215062e+00       2.815435e-01       4.865204e-01       2.779447e-02       1.486410e-02       2.332146e-02
        1280       1.215568e+00       2.814669e-01       4.865869e-01       3.608089e-02       1.661980e-02       2.958715e-02
        1290       1.212768e+00       2.873051e-01       4.854452e-01       2.981580e-02       1.076808e-02       2.442988e-02
        1300       1.204203e+00       2.780674e-01       4.821719e-01       2.651761e-02       9.268181e-03       2.255344e-02
        1310       1.192489e+00       2.784248e-01       4.776198e-01       3.040165e-02       8.040879e-03       2.483429e-02
        1320       1.178514e+00       2.644076e-01       4.723453e-01       3.660151e-02       1.034697e-02       2.887825e-02
        1330       1.165625e+00       2.628115e-01       4.674102e-01       4.975642e-02       3.054426e-02       4.265359e-02
        1340       1.158192e+00       2.668886e-01       4.645083e-01       4.931839e-02       3.070124e-02       3.815818e-02
        1350       1.157524e+00       2.735002e-01       4.638771e-01       3.321235e-02       2.722328e-02       3.038190e-02
        1360       1.161094e+00       2.597370e-01       4.655482e-01       4.247989e-02       2.309395e-02       3.093014e-02
        1370       1.170283e+00       2.642230e-01       4.690355e-01       3.862675e-02       2.242505e-02       3.233404e-02
        1380       1.183774e+00       2.731141e-01       4.740988e-01       4.536502e-02       1.673756e-02       3.893217e-02
        1390       1.197168e+00       2.750526e-01       4.796644e-01       3.787976e-02       9.439139e-03       2.877458e-02
        1400       1.207823e+00       2.702331e-01       4.839190e-01       3.732419e-02       1.702141e-02       2.927075e-02
        1410       1.213644e+00       2.618468e-01       4.863667e-01       3.774897e-02       1.544705e-02       3.026116e-02
        1420       1.215800e+00       2.642340e-01       4.871076e-01       3.829189e-02       1.695168e-02       3.034477e-02
        1430       1.213279e+00       2.729735e-01       4.858982e-01       4.157003e-02       1.556700e-02       3.257087e-02
        1440       1.205574e+00       2.802561e-01       4.829445e-01       3.367619e-02       1.492814e-02       2.597354e-02
        1450       1.195561e+00       2.674606e-01       4.791817e-01       2.506900e-02       8.162462e-03       1.910566e-02
        1460       1.186774e+00       2.633855e-01       4.755968e-01       2.693288e-02       6.283267e-03       2.077564e-02
        1470       1.180270e+00       2.678217e-01       4.727190e-01       3.048383e-02       1.071409e-02       2.523304e-02
        1480       1.175155e+00       2.736049e-01       4.704560e-01       3.095059e-02       7.235856e-03       2.551828e-02
        1490       1.171847e+00       2.772554e-01       4.692814e-01       2.540262e-02       5.402957e-03       2.094387e-02
        1500       1.171619e+00       2.680496e-01       4.693709e-01       2.086393e-02       8.508193e-03       1.708575e-02
        1510       1.175262e+00       2.707006e-01       4.707886e-01       2.307773e-02       1.104831e-02       2.020551e-02
        1520       1.181040e+00       2.738093e-01       4.730321e-01       2.788270e-02       9.109080e-03       2.374861e-02
        1530       1.187103e+00       2.710343e-01       4.755574e-01       3.000089e-02       5.979920e-03       2.274917e-02
        1540       1.194134e+00       2.761629e-01       4.784119e-01       2.248404e-02       8.812896e-03       1.859651e-02
        1550       1.202150e+00       2.712727e-01       4.816000e-01       2.028065e-02       1.151324e-02       1.675263e-02
        1560       1.210451e+00       2.742076e-01       4.847844e-01       3.023479e-02       1.257017e-02       2.435379e-02
        1570       1.214292e+00       2.725816e-01       4.862940e-01       3.879049e-02       1.670056e-02       3.117650e-02
        1580       1.211794e+00       2.751777e-01       4.852799e-01       4.243259e-02       1.486672e-02       3.525331e-02
        1590       1.203983e+00       2.763465e-01       4.823489e-01       3.662087e-02       2.019957e-02       2.921550e-02
        1600       1.194399e+00       2.790181e-01       4.785628e-01       2.794104e-02       6.049126e-03       2.054952e-02
        1610       1.180736e+00       2.733758e-01       4.730214e-01       4.045517e-02       8.218997e-03       3.317557e-02
        1620       1.165166e+00       2.632471e-01       4.672695e-01       4.849759e-02       2.807149e-02       4.020411e-02
        1630       1.154966e+00       2.637432e-01       4.635440e-01       5.915018e-02       2.925710e-02       4.542163e-02
        1640       1.153878e+00       2.596035e-01       4.632242e-01       5.070485e-02       3.343703e-02       4.002374e-02
        1650       1.160730e+00       2.641304e-01       4.654963e-01       4.197048e-02       2.543384e-02       3.135784e-02
        1660       1.171397e+00       2.713053e-01       4.690747e-01       3.769196e-02       1.528015e-02       3.178909e-02
        1670       1.185108e+00       2.799599e-01       4.741675e-01       3.889026e-02       4.480190e-03       3.132645e-02
        1680       1.197278e+00       2.790229e-01       4.791805e-01       4.182429e-02       8.997924e-03       3.160187e-02
        1690       1.208120e+00       2.748123e-01       4.838203e-01       2.833662e-02       1.180874e-02       2.237078e-02
        1700       1.214545e+00       2.692217e-01       4.866232e-01       2.758887e-02       1.584951e-02       2.169341e-02
        1710       1.215768e+00       2.602101e-01       4.872751e-01       3.227734e-02       1.483726e-02       2.765073e-02
        1720       1.214555e+00       2.624142e-01       4.866714e-01       3.495399e-02       1.459837e-02       2.839575e-02
        1730       1.210941e+00       2.759925e-01       4.848846e-01       3.233705e-02       1.642121e-02       2.696070e-02
        1740       1.203294e+00       2.803067e-01       4.817392e-01       2.393533e-02       9.232229e-03       1.915053e-02
        1750       1.192778e+00       2.835016e-01       4.774437e-01       2.246830e-02       6.998090e-03       1.750621e-02
        1760       1.182002e+00       2.765524e-01       4.730895e-01       3.025433e-02       2.649846e-03       2.404047e-02
        1770       1.171687e+00       2.642327e-01       4.693393e-01       3.317737e-02       1.051678e-02       2.778101e-02
        1780       1.165870e+00       2.682672e-01       4.670868e-01       3.487007e-02       2.169874e-02       2.984791e-02
        1790       1.163176e+00       2.731543e-01       4.660700e-01       3.092230e-02       2.345001e-02       2.710364e-02
        1800       1.163915e+00       2.715378e-01       4.666326e-01       2.999723e-02       1.710027e-02       2.577603e-02
        1810       1.170869e+00       2.638527e-01       4.692825e-01       4.019911e-02       1.702748e-02       3.266848e-02
        1820       1.182928e+00       2.697675e-01       4.739940e-01       3.920830e-02       1.180273e-02       3.013295e-02
        1830       1.196941e+00       2.707787e-01       4.796783e-01       3.657709e-02       1.239057e-02       3.084612e-02
        1840       1.210752e+00       2.766213e-01       4.851375e-01       3.083647e-02       2.029345e-02       2.669096e-02
        1850       1.218948e+00       2.760415e-01       4.883082e-01       3.806742e-02       2.424323e-02       3.001183e-02
        1860       1.218981e+00       2.687182e-01       4.882250e-01       4.859746e-02       2.357243e-02       4.141989e-02
        1870       1.215304e+00       2.822231e-01       4.867376e-01       4.129759e-02       2.118969e-02       3.429931e-02
        1880       1.203552e+00       2.745268e-01       4.821379e-01       4.258138e-02       1.617935e-02       3.437252e-02
        1890       1.188247e+00       2.744683e-01       4.761484e-01       3.744653e-02       8.368228e-03       2.985579e-02
        1900       1.173025e+00       2.645118e-01       4.701550e-01       3.638034e-02       1.464526e-02       2.875545e-02
        1910       1.160600e+00       2.647801e-01       4.653208e-01       4.718292e-02       2.341249e-02       3.940870e-02
        1920       1.155547e+00       2.710501e-01       4.634644e-01       4.668850e-02       2.930362e-02       3.942827e-02
        1930       1.158233e+00       2.666961e-01       4.643494e-01       4.797651e-02       3.047738e-02       3.805476e-02
        1940       1.165583e+00       2.619003e-01       4.672872e-01       3.626590e-02       2.047765e-02       2.706383e-02
        1950       1.177974e+00       2.720868e-01       4.716753e-01       2.966902e-02       4.785564e-03       2.328675e-02
        1960       1.193094e+00       2.915151e-01       4.773337e-01       3.591803e-02       6.230977e-03       2.931035e-02
        1970       1.206244e+00       2.810821e-01       4.827844e-01       3.459657e-02       9.426240e-03       2.617001e-02
        1980       1.215898e+00       2.784346e-01       4.868567e-01       3.328769e-02       1.627769e-02       2.670910e-02
        1990       1.219620e+00       2.681358e-01       4.886744e-01       3.322430e-02       2.132864e-02       2.846785e-02
        2000       1.218916e+00       2.597376e-01       4.885976e-01       3.625896e-02       1.714466e-02       2.731094e-02
        2010       1.215197e+00       2.638639e-01       4.869109e-01       3.622964e-02       1.406319e-02       2.933497e-02
        2020       1.206881e+00       2.746309e-01       4.833042e-01       3.041361e-02       1.330932e-02       2.487290e-02
        2030       1.194273e+00       2.774689e-01       4.781228e-01       2.685937e-02       7.564011e-03       2.054828e-02
        2040       1.180135e+00       2.817574e-01       4.723502e-01       2.888754e-02       4.460603e-03       2.215006e-02
        2050       1.168142e+00       2.734629e-01       4.676675e-01       3.305313e-02       1.012149e-02       2.782423e-02
        2060       1.159321e+00       2.701644e-01       4.644202e-01       4.355719e-02       2.527621e-02       3.719569e-02
        2070       1.155010e+00       2.644654e-01       4.633858e-01       4.613956e-02       3.186112e-02       3.862685e-02
        2080       1.157661e+00       2.622479e-01       4.645871e-01       4.047032e-02       2.893162e-02       3.391654e-02
        2090       1.169654e+00       2.672686e-01       4.687770e-01       3.466258e-02       1.349846e-02       2.785338e-02
        2100       1.189531e+00       2.812503e-01       4.761858e-01       3.798554e-02       5.321029e-03       2.897433e-02
        2110       1.211840e+00       2.827484e-01       4.849111e-01       4.558036e-02       1.854779e-02       3.754103e-02
        2120       1.228178e+00       2.638778e-01       4.921176e-01       3.956098e-02       2.707218e-02       3.302719e-02
        2130       1.235393e+00       2.562798e-01       4.952935e-01       5.571190e-02       3.209024e-02       4.275494e-02
        2140       1.236938e+00       2.698548e-01       4.955588e-01       4.818085e-02       3.029050e-02       4.270694e-02
        2150       1.224816e+00       2.778742e-01       4.904276e-01       4.491051e-02       1.724913e-02       3.434635e-02
        2160       1.203247e+00       2.833576e-01       4.813237e-01       4.931742e-02       9.009685e-03       3.897807e-02
        2170       1.180725e+00       2.826833e-01       4.724295e-01       3.544918e-02       5.860911e-03       2.889254e-02
        2180       1.162717e+00       2.728135e-01       4.657256e-01       3.121612e-02       1.179966e-02       2.704231e-02
        2190       1.152217e+00       2.696820e-01       4.619092e-01       4.871709e-02       3.183085e-02       4.008500e-02
        2200       1.149225e+00       2.685454e-01       4.608241e-01       5.040450e-02       3.859144e-02       4.404095e-02
        2210       1.153522e+00       2.708358e-01       4.624614e-01       4.744176e-02       2.474323e-02       3.957106e-02
        2220       1.165313e+00       2.713496e-01       4.667027e-01       3.286926e-02       1.211704e-02       2.714313e-02
        2230       1.181531e+00       2.851846e-01       4.729197e-01       2.612854e-02       3.893173e-03       2.086526e-02
        2240       1.197885e+00       2.819694e-01       4.793760e-01       3.090761e-02       7.551384e-03       2.501131e-02
        2250       1.212687e+00       2.905432e-01       4.852690e-01       3.379965e-02       1.172886e-02       2.817802e-02
        2260       1.222002e+00       2.881128e-01       4.890974e-01       3.877643e-02       1.801570e-02       3.175983e-02
        2270       1.226247e+00       2.855914e-01       4.909818e-01       3.218169e-02       1.975611e-02       2.833520e-02
        2280       1.224639e+00       2.833960e-01       4.904040e-01       3.593510e-02       1.904887e-02       2.579862e-02
        2290       1.215982e+00       2.728429e-01       4.869875e-01       3.306750e-02       1.669878e-02       2.762853e-02
        2300       1.202793e+00       2.711521e-01       4.816383e-01       3.501167e-02       9.412965e-03       2.776619e-02
        2310       1.187213e+00       2.803744e-01       4.751089e-01       3.815146e-02       5.851488e-03       3.021037e-02
        2320       1.170715e+00       2.775653e-01       4.686038e-01       3.102509e-02       6.325759e-03       2.492694e-02
        2330       1.156289e+00       2.745800e-01       4.629909e-01       3.003379e-02       1.664036e-02       2.607483e-02
        2340       1.147730e+00       2.709107e-01       4.596310e-01       4.998100e-02       2.591065e-02       3.958689e-02
        2350       1.145062e+00       2.631748e-01       4.591293e-01       5.750554e-02       2.840400e-02       4.458717e-02
        2360       1.152945e+00       2.678685e-01       4.619599e-01       5.496541e-02       2.719220e-02       4.342736e-02
        2370       1.168921e+00       2.715846e-01       4.679962e-01       3.866372e-02       1.428958e-02       3.334832e-02
        2380       1.190368e+00       2.739614e-01       4.765871e-01       3.125900e-02       9.152246e-03       2.562820e-02
        2390       1.213970e+00       2.775403e-01       4.857955e-01       4.091278e-02       1.246712e-02       3.367505e-02
        2400       1.234317e+00       2.944350e-01       4.938604e-01       4.097499e-02       2.689500e-02       3.640890e-02
        2410       1.246720e+00       2.865926e-01       4.987162e-01       5.021368e-02       2.231655e-02       4.122151e-02
        2420       1.248221e+00       2.932273e-01       4.994941e-01       4.606271e-02       3.061696e-02       3.622176e-02
        2430       1.237952e+00       2.864168e-01       4.954754e-01       3.499354e-02       2.469395e-02       2.995820e-02
        2440       1.218672e+00       2.745980e-01       4.877503e-01       4.241049e-02       1.745445e-02       3.398708e-02
        2450       1.198435e+00       2.843674e-01       4.796119e-01       3.400669e-02       7.249745e-03       2.855272e-02
        2460       1.178160e+00       2.876564e-01       4.715096e-01       3.537207e-02       5.747770e-03       2.894370e-02
        2470       1.161496e+00       2.791319e-01       4.650857e-01       3.548118e-02       1.086559e-02       2.823143e-02
        2480       1.151181e+00       2.749927e-01       4.610378e-01       3.488772e-02       1.561820e-02       2.917266e-02
        2490       1.147637e+00       2.743744e-01       4.594530e-01       4.085469e-02       2.020230e-02       3.368183e-02
        2500       1.150025e+00       2.770934e-01       4.603900e-01       3.886451e-02       1.372863e-02       3.108119e-02
        2510       1.158535e+00       2.838231e-01       4.635919e-01       3.268611e-02       7.892049e-03       2.568874e-02
        2520       1.172158e+00       2.906238e-01       4.689903e-01       2.762677e-02       3.258630e-03       2.176403e-02
        2530       1.188277e+00       2.869441e-01       4.755232e-01       2.775413e-02       4.011628e-03       2.173548e-02
        2540       1.205492e+00       2.875156e-01       4.824017e-01       3.177299e-02       1.012654e-02       2.608577e-02
        2550       1.219625e+00       2.826154e-01       4.881740e-01       3.293710e-02       1.584715e-02       2.664864e-02
        2560       1.228854e+00       2.758593e-01       4.919724e-01       3.299741e-02       1.754758e-02       2.934673e-02
        2570       1.232659e+00       2.772503e-01       4.935012e-01       4.002772e-02       2.508841e-02       3.138246e-02
        2580       1.229901e+00       2.802177e-01       4.923968e-01       3.286324e-02       2.368506e-02       2.839878e-02
        2590       1.218732e+00       2.745259e-01       4.878714e-01       3.597185e-02       1.666270e-02       3.026627e-02
        2600       1.201734e+00       2.774970e-01       4.810298e-01       3.302578e-02       1.299300e-02       2.568413e-02
        2610       1.181348e+00       2.858049e-01       4.727924e-01       3.160291e-02       4.349769e-03       2.510970e-02
        2620       1.159761e+00       2.675789e-01       4.645086e-01       4.585324e-02       1.385090e-02       3.427804e-02
        2630       1.145602e+00       2.639642e-01       4.589708e-01       6.304700e-02       4.096838e-02       4.594232e-02
        2640       1.140244e+00       2.703356e-01       4.565768e-01       6.754836e-02       4.415855e-02       5.367657e-02
        2650       1.144752e+00       2.721343e-01       4.583017e-01       5.046759e-02       1.949479e-02       4.090811e-02
        2660       1.157851e+00       2.724115e-01       4.634223e-01       4.524115e-02       2.152388e-02       3.623193e-02
        2670       1.175143e+00       2.718014e-01       4.709009e-01       4.142222e-02       6.354452e-03       3.072518e-02
        2680       1.194763e+00       2.685675e-01       4.788930e-01       3.560102e-02       1.407997e-02       2.923699e-02
