#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
         760       1.193680e+00       2.729990e-01       4.778826e-01       4.625602e-02       1.148692e-02       3.260843e-02
         770       1.202606e+00       2.877982e-01       4.813522e-01       3.363365e-02       9.250316e-03       2.629018e-02
         780       1.206187e+00       2.887766e-01       4.828323e-01       2.396313e-02       1.230316e-02       1.693344e-02
         790       1.208361e+00       2.872043e-01       4.835455e-01       2.960560e-02       1.100090e-02       2.383071e-02
         800       1.205770e+00       2.806414e-01       4.826015e-01       3.624552e-02       1.427228e-02       2.932666e-02
         810       1.202582e+00       2.720964e-01       4.815055e-01       3.479064e-02       1.295218e-02       2.790511e-02
         820       1.197688e+00       2.727955e-01       4.796893e-01       2.421190e-02       1.493895e-02       2.068188e-02
         830       1.190033e+00       2.666062e-01       4.769172e-01       1.649092e-02       1.090735e-02       1.457036e-02
         840       1.185438e+00       2.644264e-01       4.750082e-01       2.042857e-02       6.283943e-03       1.622294e-02
         850       1.180681e+00       2.709932e-01       4.726581e-01       3.517723e-02       1.265721e-02       2.918590e-02
         860       1.180128e+00       2.892736e-01       4.721306e-01       3.349269e-02       2.116804e-03       2.712713e-02
         870       1.177298e+00       2.774945e-01       4.712463e-01       2.177740e-02       9.180926e-03       1.830951e-02
         880       1.178469e+00       2.760735e-01       4.720487e-01       1.936539e-02       6.686190e-03       1.524392e-02
         890       1.177594e+00       2.624392e-01       4.722339e-01       3.233200e-02       2.176405e-02       2.614785e-02
         900       1.178637e+00       2.678468e-01       4.726931e-01       4.673361e-02       1.872997e-02       3.774293e-02
         910       1.183120e+00       2.747827e-01       4.738782e-01       5.961667e-02       1.422741e-02       4.454718e-02
         920       1.189224e+00       2.833540e-01       4.760412e-01       2.876734e-02       1.698227e-02       2.282648e-02
         930       1.193175e+00       2.905441e-01       4.775087e-01       1.837919e-02       1.213298e-02       1.567280e-02
         940       1.192792e+00       2.817328e-01       4.774480e-01       4.023668e-02       1.763497e-02       2.928001e-02
         950       1.193436e+00       2.586129e-01       4.787581e-01       3.569061e-02       2.231787e-02       2.678335e-02
         960       1.191713e+00       2.416634e-01       4.786562e-01       4.894685e-02       3.183913e-02       3.996418e-02
         970       1.200846e+00       2.672523e-01       4.811253e-01       3.898649e-02       1.382427e-02       2.990399e-02
         980       1.204358e+00       2.816194e-01       4.821618e-01       1.927846e-02       1.553030e-02       1.714853e-02
         990       1.205341e+00       2.850686e-01       4.822913e-01       3.966273e-02       1.158784e-02       3.115328e-02
        1000       1.201442e+00       2.888354e-01       4.807043e-01       4.164868e-02       1.625379e-02       3.447790e-02
        1010       1.195064e+00       2.828982e-01       4.785274e-01       2.938036e-02       1.096742e-02       2.498232e-02
        1020       1.186813e+00       2.770864e-01       4.755903e-01       2.279942e-02       1.117667e-02       1.628439e-02
        1030       1.181213e+00       2.730381e-01       4.732330e-01       1.213618e-02       6.563327e-03       1.016140e-02
        1040       1.175956e+00       2.797854e-01       4.708883e-01       2.630866e-02       9.494614e-03       2.152875e-02
        1050       1.169706e+00       2.689922e-01       4.682556e-01       3.993640e-02       9.658804e-03       3.199387e-02
        1060       1.168633e+00       2.788569e-01       4.676414e-01       3.682828e-02       6.404387e-03       3.040581e-02
        1070       1.168501e+00       2.778591e-01       4.677228e-01       1.662358e-02       9.505427e-03       1.295326e-02
        1080       1.173095e+00       2.736753e-01       4.696897e-01       2.053668e-02       5.625557e-03       1.714433e-02
        1090       1.178472e+00       2.713854e-01       4.718756e-01       4.113989e-02       7.191226e-03       2.867282e-02
        1100       1.188887e+00       2.738943e-01       4.759798e-01       3.484452e-02       7.479670e-03       2.784254e-02
        1110       1.197207e+00       2.695280e-01       4.794950e-01       3.439606e-02       1.641660e-02       2.738084e-02
        1120       1.207043e+00       2.693618e-01       4.834855e-01       2.142542e-02       1.353959e-02       1.692725e-02
        1130       1.214406e+00       2.797494e-01       4.861878e-01       2.513647e-02       1.779101e-02       2.110976e-02
        1140       1.218241e+00       2.998926e-01       4.873646e-01       4.245918e-02       2.836464e-02       3.597593e-02
        1150       1.217652e+00       2.919465e-01       4.870945e-01       4.197630e-02       1.887614e-02       3.418166e-02
        1160       1.210909e+00       2.874489e-01       4.846103e-01       3.184769e-02       2.599143e-02       2.798194e-02
        1170       1.201758e+00       2.817945e-01       4.812066e-01       1.104926e-02       6.636955e-03       9.692454e-03
        1180       1.186494e+00       2.734059e-01       4.753518e-01       2.171547e-02       2.075840e-02       2.128768e-02
        1190       1.176904e+00       2.685676e-01       4.712183e-01       5.182707e-02       9.502276e-03       3.943203e-02
        1200       1.166264e+00       2.724080e-01       4.668299e-01       5.269286e-02       1.989193e-02       4.149393e-02
        1210       1.159729e+00       2.746994e-01       4.644801e-01       3.506763e-02       1.102868e-02       2.929643e-02
        1220       1.156152e+00       2.733249e-01       4.632487e-01       3.024318e-02       1.963030e-02       2.219134e-02
        1230       1.162370e+00       2.863915e-01       4.651433e-01       1.833479e-02       9.884737e-03       1.427458e-02
        1240       1.170303e+00       2.798926e-01       4.682392e-01       4.320803e-02       6.776901e-03       3.323031e-02
        1250       1.180050e+00       2.787212e-01       4.722842e-01       5.569530e-02       1.230942e-02       4.040525e-02
        1260       1.192699e+00       2.843748e-01       4.774163e-01       3.748586e-02       7.432462e-03       3.096921e-02
        1270       1.201292e+00       2.686765e-01       4.813071e-01       1.654039e-02       8.453532e-03       1.335543e-02
        1280       1.208695e+00       2.690269e-01       4.841074e-01       3.166326e-02       1.314425e-02       2.579558e-02
        1290       1.211580e+00       2.839714e-01       4.849328e-01       4.071458e-02       3.009445e-02       3.464397e-02
        1300       1.211708e+00       2.876844e-01       4.849299e-01       3.096230e-02       1.360577e-02       2.556981e-02
        1310       1.204996e+00       2.805231e-01       4.824162e-01       2.528470e-02       1.886104e-02       2.270456e-02
        1320       1.200255e+00       2.882825e-01       4.805109e-01       9.808808e-03       4.857090e-03       7.730516e-03
        1330       1.191789e+00       2.819949e-01       4.770831e-01       2.377012e-02       1.412668e-02       2.008396e-02
        1340       1.182636e+00       2.624612e-01       4.736639e-01       4.184896e-02       9.014097e-03       3.146500e-02
        1350       1.176490e+00       2.642590e-01       4.712115e-01       3.727124e-02       9.192631e-03       2.798868e-02
        1360       1.173550e+00       2.806443e-01       4.697906e-01       2.038674e-02       1.461052e-02       1.806830e-02
        1370       1.172500e+00       2.796698e-01       4.695019e-01       1.326443e-02       5.543131e-03       1.035037e-02
        1380       1.173738e+00       2.786524e-01       4.698132e-01       2.204393e-02       8.398962e-03       1.850308e-02
        1390       1.178822e+00       2.816430e-01       4.716984e-01       3.586509e-02       6.500674e-03       2.936921e-02
        1400       1.182206e+00       2.637279e-01       4.736140e-01       4.049484e-02       1.347424e-02       2.964482e-02
        1410       1.191648e+00       2.706394e-01       4.775296e-01       2.144788e-02       6.536166e-03       1.692315e-02
        1420       1.198484e+00       2.750838e-01       4.802365e-01       2.222637e-02       1.799173e-02       2.032259e-02
        1430       1.203272e+00       2.759007e-01       4.819650e-01       3.433414e-02       2.100438e-02       3.012361e-02
        1440       1.205655e+00       2.858757e-01       4.825138e-01       4.570957e-02       2.228051e-02       3.835747e-02
        1450       1.204900e+00       2.844476e-01       4.820873e-01       4.215036e-02       2.247772e-02       3.518063e-02
        1460       1.198475e+00       2.807711e-01       4.799395e-01       3.113945e-02       1.416752e-02       2.598510e-02
        1470       1.190510e+00       2.786438e-01       4.770021e-01       2.311994e-02       1.952698e-02       2.165431e-02
        1480       1.183721e+00       2.623669e-01       4.744551e-01       5.235624e-02       2.233232e-02       4.116323e-02
        1490       1.177547e+00       2.513898e-01       4.721531e-01       6.072326e-02       2.298591e-02       4.284184e-02
        1500       1.178787e+00       2.723187e-01       4.720059e-01       2.999793e-02       5.259667e-03       2.388486e-02
        1510       1.177665e+00       2.709237e-01       4.714712e-01       2.238668e-02       1.222420e-02       1.653956e-02
        1520       1.180057e+00       2.710093e-01       4.727890e-01       1.255872e-02       5.268309e-03       9.709888e-03
        1530       1.181652e+00       2.583183e-01       4.736664e-01       3.794631e-02       1.505737e-02       2.736569e-02
        1540       1.186819e+00       2.708332e-01       4.753570e-01       5.070954e-02       1.825769e-02       4.151337e-02
        1550       1.191001e+00       2.758246e-01       4.771552e-01       3.618014e-02       1.837547e-02       3.110180e-02
        1560       1.195673e+00       2.717247e-01       4.790475e-01       1.670895e-02       1.004140e-02       1.400231e-02
        1570       1.199013e+00       2.805523e-01       4.799436e-01       2.766913e-02       1.360986e-02       2.212469e-02
        1580       1.199892e+00       2.891969e-01       4.801396e-01       3.000444e-02       1.545383e-02       2.554603e-02
        1590       1.199503e+00       2.885234e-01       4.800438e-01       3.348776e-02       1.211303e-02       2.769580e-02
        1600       1.196280e+00       2.750793e-01       4.790225e-01       3.220867e-02       1.747801e-02       2.519032e-02
        1610       1.191952e+00       2.709240e-01       4.776933e-01       1.529840e-02       6.673353e-03       1.236141e-02
        1620       1.184149e+00       2.630825e-01       4.749290e-01       3.536205e-02       1.146012e-02       2.556827e-02
        1630       1.183679e+00       2.659261e-01       4.740925e-01       4.654687e-02       8.417707e-03       3.604219e-02
        1640       1.181824e+00       2.778722e-01       4.728998e-01       4.491778e-02       9.676533e-03       3.379305e-02
        1650       1.180099e+00       2.755756e-01       4.724578e-01       2.521547e-02       6.531001e-03       1.906825e-02
        1660       1.179163e+00       2.740114e-01       4.721447e-01       1.221510e-02       5.481522e-03       8.674137e-03
        1670       1.180074e+00       2.655555e-01       4.727976e-01       2.968694e-02       8.678884e-03       2.131884e-02
        1680       1.181738e+00       2.565802e-01       4.738612e-01       4.114827e-02       1.514875e-02       3.188972e-02
        1690       1.186417e+00       2.680450e-01       4.753833e-01       4.203965e-02       2.634950e-02       3.653973e-02
        1700       1.193549e+00       2.802137e-01       4.780354e-01       2.517244e-02       5.063166e-03       1.919706e-02
        1710       1.196847e+00       2.779973e-01       4.792775e-01       1.891016e-02       7.187470e-03       1.245606e-02
        1720       1.202378e+00       2.874359e-01       4.811585e-01       2.815310e-02       9.052654e-03       2.344063e-02
        1730       1.201758e+00       2.914548e-01       4.808888e-01       4.185277e-02       2.372074e-02       3.454398e-02
        1740       1.198328e+00       2.731727e-01       4.799439e-01       4.760448e-02       1.957688e-02       4.003493e-02
        1750       1.192074e+00       2.675388e-01       4.782505e-01       3.361373e-02       2.084334e-02       2.595273e-02
        1760       1.190261e+00       2.714543e-01       4.770612e-01       2.162051e-02       1.468211e-02       1.986199e-02
        1770       1.183531e+00       2.633648e-01       4.740758e-01       4.827464e-02       9.994339e-03       3.418771e-02
        1780       1.177229e+00       2.692508e-01       4.713454e-01       4.853361e-02       8.301001e-03       3.434931e-02
        1790       1.173202e+00       2.777951e-01       4.694473e-01       4.672980e-02       9.574999e-03       3.708175e-02
        1800       1.169601e+00       2.478897e-01       4.694977e-01       4.314492e-02       2.357236e-02       2.911437e-02
        1810       1.176924e+00       2.571225e-01       4.720183e-01       1.844489e-02       7.892759e-03       1.354477e-02
        1820       1.186463e+00       2.840764e-01       4.748202e-01       3.476913e-02       1.256680e-02       2.840619e-02
        1830       1.195874e+00       2.857510e-01       4.785291e-01       4.209555e-02       1.136522e-02       3.378672e-02
        1840       1.202028e+00       2.824423e-01       4.811086e-01       3.796772e-02       2.887900e-02       3.234294e-02
        1850       1.207349e+00       2.782709e-01       4.834552e-01       2.009648e-02       1.207123e-02       1.641408e-02
        1860       1.206175e+00       2.716464e-01       4.832545e-01       2.342919e-02       6.770607e-03       1.548361e-02
        1870       1.205716e+00       2.754295e-01       4.828947e-01       2.556598e-02       1.115188e-02       2.042813e-02
        1880       1.201112e+00       2.801991e-01       4.808179e-01       3.592833e-02       1.376623e-02       2.951238e-02
        1890       1.192757e+00       2.803018e-01       4.775104e-01       3.524229e-02       1.319387e-02       2.831889e-02
        1900       1.185233e+00       2.837779e-01       4.745096e-01       1.595676e-02       5.533120e-03       1.278164e-02
        1910       1.177860e+00       2.918145e-01       4.713356e-01       1.488914e-02       6.378331e-03       1.141534e-02
        1920       1.171727e+00       2.804577e-01       4.689184e-01       2.920495e-02       2.783816e-03       2.267706e-02
        1930       1.166577e+00       2.693386e-01       4.669815e-01       3.563493e-02       1.121323e-02       2.894789e-02
        1940       1.166896e+00       2.806858e-01       4.671325e-01       3.064163e-02       1.124463e-02       2.590998e-02
        1950       1.167482e+00       2.635400e-01       4.679741e-01       1.957804e-02       1.209766e-02       1.514605e-02
        1960       1.175256e+00       2.684385e-01       4.710675e-01       1.942310e-02       8.441754e-03       1.600135e-02
        1970       1.185962e+00       2.781287e-01       4.747428e-01       4.652335e-02       1.202363e-02       3.499384e-02
        1980       1.199534e+00       2.870435e-01       4.799811e-01       4.162387e-02       1.329498e-02       3.414262e-02
        1990       1.211077e+00       2.828679e-01       4.846937e-01       3.427486e-02       2.352402e-02       2.888744e-02
        2000       1.220467e+00       3.019921e-01       4.885215e-01       3.034244e-02       8.476612e-03       1.569763e-02
        2010       1.222454e+00       2.790981e-01       4.895398e-01       2.270945e-02       1.155191e-02       1.656453e-02
        2020       1.216152e+00       2.711341e-01       4.869830e-01       5.148657e-02       3.691919e-02       4.535041e-02
        2030       1.210495e+00       2.742086e-01       4.844885e-01       5.676223e-02       2.033975e-02       4.717104e-02
        2040       1.198352e+00       2.681757e-01       4.799803e-01       3.703382e-02       1.719092e-02       3.101828e-02
        2050       1.185410e+00       2.618257e-01       4.750517e-01       2.180589e-02       6.883645e-03       1.702497e-02
        2060       1.172172e+00       2.695299e-01       4.694043e-01       2.533985e-02       8.831324e-03       1.873973e-02
        2070       1.165967e+00       2.812005e-01       4.664875e-01       3.450582e-02       1.044276e-02       2.696594e-02
        2080       1.160419e+00       2.643542e-01       4.646205e-01       4.422407e-02       1.382972e-02       3.302578e-02
        2090       1.163182e+00       2.784107e-01       4.655080e-01       3.637737e-02       1.637206e-02       3.081609e-02
        2100       1.167232e+00       2.786039e-01       4.674614e-01       2.317914e-02       1.069082e-02       1.480719e-02
        2110       1.173636e+00       2.712857e-01       4.703419e-01       2.857744e-02       6.405026e-03       2.182739e-02
        2120       1.184921e+00       2.744258e-01       4.744500e-01       4.535137e-02       6.567854e-03       3.353832e-02
        2130       1.196940e+00       2.816574e-01       4.791164e-01       3.564610e-02       1.668207e-02       2.867011e-02
        2140       1.205768e+00       2.807998e-01       4.827694e-01       1.998098e-02       1.168954e-02       1.741299e-02
        2150       1.210877e+00       2.887415e-01       4.847926e-01       2.231213e-02       7.596571e-03       1.375439e-02
        2160       1.213853e+00       2.973740e-01       4.858127e-01       2.137256e-02       1.273682e-02       1.835040e-02
        2170       1.209764e+00       2.800397e-01       4.841720e-01       4.316727e-02       2.286012e-02       3.449680e-02
        2180       1.205776e+00       2.861236e-01       4.825890e-01       3.581623e-02       1.228106e-02       3.022998e-02
        2190       1.197275e+00       2.793098e-01       4.794255e-01       2.296383e-02       1.267473e-02       1.950455e-02
        2200       1.186706e+00       2.589075e-01       4.757455e-01       1.343603e-02       7.889954e-03       1.078966e-02
        2210       1.177780e+00       2.583479e-01       4.720629e-01       2.820569e-02       1.143843e-02       2.288555e-02
        2220       1.173432e+00       2.815713e-01       4.695563e-01       3.768129e-02       1.508407e-02       3.186738e-02
        2230       1.169755e+00       2.746219e-01       4.682934e-01       3.215648e-02       4.874285e-03       2.537601e-02
        2240       1.169287e+00       2.699511e-01       4.682826e-01       1.874870e-02       1.193854e-02       1.547801e-02
        2250       1.173235e+00       2.698394e-01       4.699337e-01       2.301690e-02       1.564075e-02       2.062589e-02
        2260       1.177392e+00       2.719386e-01       4.719386e-01       3.993240e-02       1.930117e-02       3.100918e-02
        2270       1.189516e+00       2.733043e-01       4.764237e-01       4.860272e-02       8.636108e-03       3.785957e-02
        2280       1.200245e+00       2.844628e-01       4.805135e-01       3.985288e-02       1.791995e-02       3.278115e-02
        2290       1.206602e+00       2.713604e-01       4.833501e-01       3.164514e-02       2.162263e-02       2.885190e-02
        2300       1.207330e+00       2.748290e-01       4.838522e-01       3.568747e-02       1.999501e-02       2.594562e-02
        2310       1.208502e+00       2.892983e-01       4.838120e-01       4.157863e-02       1.553755e-02       3.446736e-02
        2320       1.200689e+00       2.802783e-01       4.806827e-01       5.327023e-02       1.630606e-02       3.947584e-02
        2330       1.189522e+00       2.756307e-01       4.765236e-01       3.480946e-02       1.272398e-02       2.684604e-02
        2340       1.180553e+00       2.682376e-01       4.728635e-01       2.344573e-02       6.337863e-03       1.760630e-02
        2350       1.172967e+00       2.751659e-01       4.699256e-01       1.253766e-02       8.192208e-03       1.042519e-02
        2360       1.170302e+00       2.705615e-01       4.688567e-01       2.942112e-02       6.350654e-03       2.273999e-02
        2370       1.171058e+00       2.800017e-01       4.687423e-01       4.421407e-02       2.397848e-02       3.688569e-02
        2380       1.174544e+00       2.710066e-01       4.704342e-01       3.164379e-02       1.135711e-02       2.482828e-02
        2390       1.179644e+00       2.629725e-01       4.726733e-01       1.072006e-02       9.202180e-03       1.008524e-02
        2400       1.189466e+00       2.774530e-01       4.761795e-01       2.036143e-02       7.502314e-03       1.690017e-02
        2410       1.198478e+00       2.965392e-01       4.795256e-01       2.975489e-02       1.025271e-02       2.340119e-02
        2420       1.205517e+00       2.830982e-01       4.823954e-01       3.379447e-02       9.086200e-03       2.669601e-02
        2430       1.209551e+00       2.819139e-01       4.841971e-01       2.748802e-02       2.001699e-02       2.390232e-02
        2440       1.210881e+00       2.832151e-01       4.849376e-01       2.286723e-02       1.171626e-02       1.462861e-02
        2450       1.208426e+00       2.745394e-01       4.840484e-01       3.043048e-02       1.918605e-02       2.313971e-02
        2460       1.201799e+00       2.627204e-01       4.814704e-01       3.881049e-02       1.389873e-02       2.990526e-02
        2470       1.194250e+00       2.706552e-01       4.782950e-01       3.401650e-02       9.285591e-03       2.792158e-02
        2480       1.184067e+00       2.767044e-01       4.740949e-01       2.033227e-02       9.164901e-03       1.682194e-02
        2490       1.175553e+00       2.865839e-01       4.705701e-01       9.163886e-03       3.498860e-03       6.909576e-03
        2500       1.167048e+00       2.856532e-01       4.669257e-01       2.893478e-02       9.276850e-03       2.121616e-02
        2510       1.161362e+00       2.782642e-01       4.646803e-01       4.824667e-02       1.046401e-02       3.902289e-02
        2520       1.157849e+00       2.731546e-01       4.639151e-01       5.816812e-02       2.010624e-02       4.436392e-02
        2530       1.164498e+00       2.720601e-01       4.667870e-01       2.884610e-02       2.013802e-02       2.374175e-02
        2540       1.173967e+00       2.781532e-01       4.703935e-01       2.196000e-02       6.682405e-03       1.431955e-02
        2550       1.183709e+00       2.722127e-01       4.742261e-01       3.294434e-02       9.850768e-03       2.585759e-02
        2560       1.196805e+00       2.787181e-01       4.791058e-01       4.034152e-02       1.275843e-02       3.109418e-02
        2570       1.208109e+00       2.807698e-01       4.832504e-01       4.892772e-02       2.102159e-02       4.023655e-02
        2580       1.216348e+00       2.882430e-01       4.867887e-01       2.997358e-02       1.668349e-02       2.618043e-02
        2590       1.217411e+00       2.877000e-01       4.874653e-01       2.786144e-02       8.648035e-03       1.510954e-02
        2600       1.213620e+00       2.781919e-01       4.858597e-01       3.783941e-02       1.896694e-02       3.099938e-02
        2610       1.204373e+00       2.643259e-01       4.824610e-01       4.171650e-02       2.106442e-02       3.344149e-02
        2620       1.197741e+00       2.656742e-01       4.797945e-01       2.950514e-02       1.006618e-02       2.348142e-02
        2630       1.189807e+00       2.751716e-01       4.764859e-01       1.435883e-02       8.437394e-03       1.292499e-02
        2640       1.182754e+00       2.803656e-01       4.734942e-01       8.145433e-03       5.893871e-03       6.909065e-03
        2650       1.176041e+00       2.836008e-01       4.706002e-01       2.700502e-02       6.103431e-03       2.050413e-02
        2660       1.171073e+00       2.749065e-01       4.687059e-01       3.644518e-02       6.681718e-03       2.845320e-02
        2670       1.169583e+00       2.671568e-01       4.683036e-01       3.131958e-02       8.237418e-03       2.501175e-02
        2680       1.171396e+00       2.783805e-01       4.690821e-01       1.310268e-02       9.891212e-03       1.169556e-02
