#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
         900       2.363997e+00       5.771301e-01       9.464593e-01       2.618245e-02       6.046490e-03       2.097502e-02
         910       2.378154e+00       5.754485e-01       9.528912e-01       1.298573e-02       7.373526e-03       1.028483e-02
         920       2.387825e+00       5.661086e-01       9.573112e-01       2.596032e-02       1.277546e-02       2.258500e-02
         930       2.390770e+00       5.749825e-01       9.584690e-01       1.523945e-02       9.943895e-03       1.260737e-02
         940       2.386611e+00       5.772473e-01       9.566476e-01       2.558140e-02       1.491719e-02       2.292868e-02
         950       2.379150e+00       5.656584e-01       9.546501e-01       1.462936e-02       6.955087e-03       1.075939e-02
         960       2.366176e+00       5.629735e-01       9.489443e-01       2.482579e-02       1.483310e-02       2.163257e-02
         970       2.352794e+00       5.751452e-01       9.425644e-01       1.342389e-02       4.385559e-03       9.433858e-03
         980       2.344304e+00       5.783078e-01       9.385160e-01       2.459284e-02       8.475228e-03       1.989395e-02
         990       2.338173e+00       5.721332e-01       9.363887e-01       1.244946e-02       5.303590e-03       8.297334e-03
        1000       2.337525e+00       5.644325e-01       9.360162e-01       2.392964e-02       9.936481e-03       2.006785e-02
        1010       2.345695e+00       5.643221e-01       9.404442e-01       1.113387e-02       7.195136e-03       9.034483e-03
        1020       2.359022e+00       5.706812e-01       9.467115e-01       2.733141e-02       2.289380e-02       2.500096e-02
        1030       2.366706e+00       5.687182e-01       9.505065e-01       3.259618e-02       1.931652e-02       2.392687e-02
        1040       2.372599e+00       5.670236e-01       9.526527e-01       3.100107e-02       2.469694e-02       2.728385e-02
        1050       2.369184e+00       5.689374e-01       9.492254e-01       1.413192e-02       1.219639e-02       1.338179e-02
        1060       2.363430e+00       5.788199e-01       9.463206e-01       2.162987e-02       1.164252e-02       1.894900e-02
        1070       2.356023e+00       5.648925e-01       9.457223e-01       2.502354e-02       1.819064e-02       2.197703e-02
        1080       2.349734e+00       5.613616e-01       9.458273e-01       4.036924e-02       2.734382e-02       3.306931e-02
        1090       2.343643e+00       5.586171e-01       9.439749e-01       4.452922e-02       2.098334e-02       3.249847e-02
        1100       2.331693e+00       5.620879e-01       9.349667e-01       2.210799e-02       1.411227e-02       1.859521e-02
        1110       2.332220e+00       5.668871e-01       9.338530e-01       2.356263e-02       1.417011e-02       1.752757e-02
        1120       2.345482e+00       5.684345e-01       9.396357e-01       1.895367e-02       1.175044e-02       1.628181e-02
        1130       2.357500e+00       5.748357e-01       9.449550e-01       3.172901e-02       8.485577e-03       1.960472e-02
        1140       2.376150e+00       5.629044e-01       9.549941e-01       2.810782e-02       1.649274e-02       2.215137e-02
        1150       2.388117e+00       5.582329e-01       9.608700e-01       2.641700e-02       1.566508e-02       1.932948e-02
        1160       2.390381e+00       5.736131e-01       9.590733e-01       2.848537e-02       1.447721e-02       1.898981e-02
        1170       2.387678e+00       5.851666e-01       9.562914e-01       1.942381e-02       1.215161e-02       1.455923e-02
        1180       2.379638e+00       5.770404e-01       9.523783e-01       1.296179e-02       5.248521e-03       1.080963e-02
        1190       2.363750e+00       5.809778e-01       9.457829e-01       1.189443e-02       8.280487e-03       1.048122e-02
        1200       2.352232e+00       5.650548e-01       9.419864e-01       1.501217e-02       1.078246e-02       1.197544e-02
        1210       2.344458e+00       5.688996e-01       9.396939e-01       1.465252e-02       9.277706e-03       1.200938e-02
        1220       2.338556e+00       5.695923e-01       9.374647e-01       2.538924e-02       9.714298e-03       1.562833e-02
        1230       2.339776e+00       5.589195e-01       9.390764e-01       2.048158e-02       1.192471e-02       1.658950e-02
        1240       2.348419e+00       5.584778e-01       9.434233e-01       2.652064e-02       1.427846e-02       1.879245e-02
        1250       2.359745e+00       5.674099e-01       9.466692e-01       1.710555e-02       1.288790e-02       1.493462e-02
        1260       2.372623e+00       5.832310e-01       9.502579e-01       1.894252e-02       6.472414e-03       1.521828e-02
        1270       2.384190e+00       5.850175e-01       9.545825e-01       1.834418e-02       9.685533e-03       1.444308e-02
        1280       2.387654e+00       5.696321e-01       9.565264e-01       1.724004e-02       1.171747e-02       1.574829e-02
        1290       2.385918e+00       5.732631e-01       9.568721e-01       3.030006e-02       1.256177e-02       1.940689e-02
        1300       2.374889e+00       5.731867e-01       9.526317e-01       2.723662e-02       1.955091e-02       2.225383e-02
        1310       2.359161e+00       5.716256e-01       9.460709e-01       2.212677e-02       1.463075e-02       1.973114e-02
        1320       2.339803e+00       5.669608e-01       9.383774e-01       2.812214e-02       1.985203e-02       2.320486e-02
        1330       2.323318e+00       5.590972e-01       9.311259e-01       2.388511e-02       1.007258e-02       1.910889e-02
        1340       2.317188e+00       5.590357e-01       9.281153e-01       3.089602e-02       1.905356e-02       2.583844e-02
        1350       2.324868e+00       5.679727e-01       9.309491e-01       2.778442e-02       1.236922e-02       2.282571e-02
        1360       2.340124e+00       5.730461e-01       9.370626e-01       2.590501e-02       9.435700e-03       2.165622e-02
        1370       2.364860e+00       5.651078e-01       9.487127e-01       2.551820e-02       1.723637e-02       2.218603e-02
        1380       2.388725e+00       5.630916e-01       9.596985e-01       2.762274e-02       2.198247e-02       2.595995e-02
        1390       2.402596e+00       5.743631e-01       9.650066e-01       4.189622e-02       2.536133e-02       3.242166e-02
        1400       2.407580e+00       5.749565e-01       9.666302e-01       2.981096e-02       2.442281e-02       2.744452e-02
        1410       2.395598e+00       5.656157e-01       9.610279e-01       2.309904e-02       1.920409e-02       2.144231e-02
        1420       2.374813e+00       5.789590e-01       9.509548e-01       2.317694e-02       1.167784e-02       1.974022e-02
        1430       2.352229e+00       5.720582e-01       9.413380e-01       2.160235e-02       1.212802e-02       1.896459e-02
        1440       2.335532e+00       5.719130e-01       9.349327e-01       2.331127e-02       6.518377e-03       1.881284e-02
        1450       2.324170e+00       5.631917e-01       9.311984e-01       2.526911e-02       1.294995e-02       1.892315e-02
        1460       2.325289e+00       5.575180e-01       9.326114e-01       2.640062e-02       1.298911e-02       1.911296e-02
        1470       2.334238e+00       5.671723e-01       9.363511e-01       2.635195e-02       1.220237e-02       1.745746e-02
        1480       2.347558e+00       5.678466e-01       9.412330e-01       1.680949e-02       1.433761e-02       1.568459e-02
        1490       2.362892e+00       5.760205e-01       9.471083e-01       1.603915e-02       1.122528e-02       1.363438e-02
        1500       2.375956e+00       5.827601e-01       9.520641e-01       1.821686e-02       1.295717e-02       1.513426e-02
        1510       2.385515e+00       5.771380e-01       9.554995e-01       1.276996e-02       1.054547e-02       1.157970e-02
        1520       2.388625e+00       5.739473e-01       9.565449e-01       1.453475e-02       9.703848e-03       1.104400e-02
        1530       2.385856e+00       5.849751e-01       9.551730e-01       1.483998e-02       6.544397e-03       1.072697e-02
        1540       2.375395e+00       5.829494e-01       9.514160e-01       1.570622e-02       1.148368e-02       1.384875e-02
        1550       2.363255e+00       5.724003e-01       9.478541e-01       1.798159e-02       1.138616e-02       1.457010e-02
        1560       2.347595e+00       5.615889e-01       9.421768e-01       2.445439e-02       1.263308e-02       1.653365e-02
        1570       2.335982e+00       5.608484e-01       9.370974e-01       1.821301e-02       1.203618e-02       1.547475e-02
        1580       2.331864e+00       5.616140e-01       9.352521e-01       2.130768e-02       1.077254e-02       1.793267e-02
        1590       2.333675e+00       5.634674e-01       9.350512e-01       1.753728e-02       8.960200e-03       1.262473e-02
        1600       2.344025e+00       5.758384e-01       9.380309e-01       1.896260e-02       1.307381e-02       1.604575e-02
        1610       2.365123e+00       5.675761e-01       9.471392e-01       1.360574e-02       8.595043e-03       1.136102e-02
        1620       2.386532e+00       5.778583e-01       9.569721e-01       2.606312e-02       1.368128e-02       2.006407e-02
        1630       2.396871e+00       5.733101e-01       9.629805e-01       4.413040e-02       1.723168e-02       3.262310e-02
        1640       2.397148e+00       5.595059e-01       9.642706e-01       4.265475e-02       1.889713e-02       2.875470e-02
        1650       2.380203e+00       5.623239e-01       9.556876e-01       3.234357e-02       1.399335e-02       2.165603e-02
        1660       2.362350e+00       5.782034e-01       9.464471e-01       2.444089e-02       1.151642e-02       1.768852e-02
        1670       2.338663e+00       5.769043e-01       9.368573e-01       2.265728e-02       1.052350e-02       1.580077e-02
        1680       2.329471e+00       5.593031e-01       9.353217e-01       2.797702e-02       1.499606e-02       2.278308e-02
        1690       2.328045e+00       5.475840e-01       9.361222e-01       2.486640e-02       1.588958e-02       2.027464e-02
        1700       2.341028e+00       5.610730e-01       9.387418e-01       2.224391e-02       1.263770e-02       1.785186e-02
        1710       2.361398e+00       5.836900e-01       9.452022e-01       2.037223e-02       5.656786e-03       1.528010e-02
        1720       2.382293e+00       5.878823e-01       9.531433e-01       2.125135e-02       5.398083e-03       1.771919e-02
        1730       2.393888e+00       5.837972e-01       9.584695e-01       2.090804e-02       1.388253e-02       1.664746e-02
        1740       2.400469e+00       5.729664e-01       9.624303e-01       2.141067e-02       1.383652e-02       1.916142e-02
        1750       2.395328e+00       5.777243e-01       9.610715e-01       2.590559e-02       1.467675e-02       1.948190e-02
        1760       2.380573e+00       5.731474e-01       9.548868e-01       2.832387e-02       8.934082e-03       2.256426e-02
        1770       2.361802e+00       5.623757e-01       9.476721e-01       1.652664e-02       7.338772e-03       1.386655e-02
        1780       2.343183e+00       5.647447e-01       9.392473e-01       2.665896e-02       6.445292e-03       2.106984e-02
        1790       2.329055e+00       5.716563e-01       9.327200e-01       1.862029e-02       9.401960e-03       1.496301e-02
        1800       2.324364e+00       5.668673e-01       9.302173e-01       2.793963e-02       8.740483e-03       2.287041e-02
        1810       2.327065e+00       5.711401e-01       9.310720e-01       1.817264e-02       9.164684e-03       1.248045e-02
        1820       2.340276e+00       5.783101e-01       9.363274e-01       2.618171e-02       8.461208e-03       2.132421e-02
        1830       2.360267e+00       5.761289e-01       9.459488e-01       1.519053e-02       1.027045e-02       1.228476e-02
        1840       2.372960e+00       5.812497e-01       9.515008e-01       4.078278e-02       1.157685e-02       2.664685e-02
        1850       2.382907e+00       5.788356e-01       9.566646e-01       2.606603e-02       1.748967e-02       2.068352e-02
        1860       2.378349e+00       5.679353e-01       9.543215e-01       3.352838e-02       1.972141e-02       2.616008e-02
        1870       2.360683e+00       5.763964e-01       9.451112e-01       9.867803e-03       6.009018e-03       7.799815e-03
        1880       2.339530e+00       5.522624e-01       9.387037e-01       2.769354e-02       1.660894e-02       2.220488e-02
        1890       2.334873e+00       5.585169e-01       9.390232e-01       3.313161e-02       1.244481e-02       2.483066e-02
        1900       2.332526e+00       5.628854e-01       9.387609e-01       5.314169e-02       1.950141e-02       3.487329e-02
        1910       2.349026e+00       5.576446e-01       9.429819e-01       1.803017e-02       1.461801e-02       1.617033e-02
        1920       2.366968e+00       5.744706e-01       9.472357e-01       1.514876e-02       8.965051e-03       1.118475e-02
        1930       2.391883e+00       5.783304e-01       9.583794e-01       2.604483e-02       1.652191e-02       2.011193e-02
        1940       2.396412e+00       5.775876e-01       9.626160e-01       4.165968e-02       1.643578e-02       2.336282e-02
        1950       2.381877e+00       5.643255e-01       9.560360e-01       3.003894e-02       1.943361e-02       2.493122e-02
        1960       2.361539e+00       5.649099e-01       9.463904e-01       1.348878e-02       9.960344e-03       1.172117e-02
        1970       2.335759e+00       5.765015e-01       9.346298e-01       2.927007e-02       8.852315e-03       2.293043e-02
        1980       2.322970e+00       5.660045e-01       9.305693e-01       1.911086e-02       9.911816e-03       1.424044e-02
        1990       2.320591e+00       5.609209e-01       9.303509e-01       3.199873e-02       1.336512e-02       2.614666e-02
        2000       2.329489e+00       5.643533e-01       9.341450e-01       1.531244e-02       9.498188e-03       1.348113e-02
        2010       2.345990e+00       5.617042e-01       9.405649e-01       2.809267e-02       1.272252e-02       2.446547e-02
        2020       2.367612e+00       5.679564e-01       9.493381e-01       1.176112e-02       7.966471e-03       9.699778e-03
        2030       2.385989e+00       5.803886e-01       9.556396e-01       2.807971e-02       9.774724e-03       2.331752e-02
        2040       2.401607e+00       5.836811e-01       9.617316e-01       1.085813e-02       5.369249e-03       7.618592e-03
        2050       2.407193e+00       5.794396e-01       9.633873e-01       2.863013e-02       7.160362e-03       2.272994e-02
        2060       2.402584e+00       5.921403e-01       9.613081e-01       5.997111e-03       4.050151e-03       5.099229e-03
        2070       2.389255e+00       5.801610e-01       9.558495e-01       2.589125e-02       4.742623e-03       2.056951e-02
        2080       2.371754e+00       5.804988e-01       9.495001e-01       7.809579e-03       4.002742e-03       5.977917e-03
        2090       2.347037e+00       5.742438e-01       9.398534e-01       2.804261e-02       6.137367e-03       2.110765e-02
        2100       2.329734e+00       5.549975e-01       9.350605e-01       1.608978e-02       6.764205e-03       1.106298e-02
        2110       2.319996e+00       5.494539e-01       9.320965e-01       2.903046e-02       1.623654e-02       2.367106e-02
        2120       2.323738e+00       5.659122e-01       9.317598e-01       2.092556e-02       1.248968e-02       1.547715e-02
        2130       2.340452e+00       5.737061e-01       9.372601e-01       2.019521e-02       1.139563e-02       1.710651e-02
        2140       2.365309e+00       5.732223e-01       9.477270e-01       1.179570e-02       6.813068e-03       9.997444e-03
        2150       2.387044e+00       5.663654e-01       9.575124e-01       2.335282e-02       1.129548e-02       1.451351e-02
        2160       2.404200e+00       5.718525e-01       9.662574e-01       6.122525e-02       1.427310e-02       3.094109e-02
        2170       2.401540e+00       5.828257e-01       9.633747e-01       3.323175e-02       9.700962e-03       1.642977e-02
        2180       2.379603e+00       5.815604e-01       9.523694e-01       2.534647e-02       1.320882e-02       1.879707e-02
        2190       2.353889e+00       5.738375e-01       9.425281e-01       7.094814e-03       3.633600e-03       5.316917e-03
        2200       2.321408e+00       5.613233e-01       9.317649e-01       4.729512e-02       2.073484e-02       3.525185e-02
        2210       2.313661e+00       5.492828e-01       9.319617e-01       5.108415e-02       2.165561e-02       3.742922e-02
        2220       2.321770e+00       5.557570e-01       9.318573e-01       4.785961e-02       3.169932e-02       3.931548e-02
        2230       2.352958e+00       5.659376e-01       9.429672e-01       1.624426e-02       5.634335e-03       1.033517e-02
        2240       2.380065e+00       5.641799e-01       9.566898e-01       4.579738e-02       1.676649e-02       3.152828e-02
        2250       2.391059e+00       5.636297e-01       9.633737e-01       4.488447e-02       1.595408e-02       2.542902e-02
        2260       2.377348e+00       5.687270e-01       9.542613e-01       2.811725e-02       2.109119e-02       2.537262e-02
        2270       2.354968e+00       5.762158e-01       9.429857e-01       1.480890e-02       5.926690e-03       9.955124e-03
        2280       2.341771e+00       5.647189e-01       9.379069e-01       2.501853e-02       1.441081e-02       2.120780e-02
        2290       2.332672e+00       5.697443e-01       9.346799e-01       2.060272e-02       1.146108e-02       1.506460e-02
        2300       2.333485e+00       5.646595e-01       9.355163e-01       2.819713e-02       1.086975e-02       1.962398e-02
        2310       2.343663e+00       5.527840e-01       9.410327e-01       1.548644e-02       1.096170e-02       1.349154e-02
        2320       2.360482e+00       5.624816e-01       9.467637e-01       1.837635e-02       6.841179e-03       1.520560e-02
        2330       2.376008e+00       5.863181e-01       9.513791e-01       1.704184e-02       7.879816e-03       1.450452e-02
        2340       2.392323e+00       5.886017e-01       9.574226e-01       1.774367e-02       5.680521e-03       1.347929e-02
        2350       2.397641e+00       5.829632e-01       9.598024e-01       1.811331e-02       1.334608e-02       1.546128e-02
        2360       2.397038e+00       5.776403e-01       9.598557e-01       1.430332e-02       1.056462e-02       1.313120e-02
        2370       2.388540e+00       5.740443e-01       9.569399e-01       1.927911e-02       1.617177e-02       1.738144e-02
        2380       2.373954e+00       5.767367e-01       9.512622e-01       2.026297e-02       9.833387e-03       1.677782e-02
        2390       2.354085e+00       5.660708e-01       9.438635e-01       2.210410e-02       1.552889e-02       1.892572e-02
        2400       2.337837e+00       5.558716e-01       9.385874e-01       2.503501e-02       1.425352e-02       1.786779e-02
        2410       2.326797e+00       5.615298e-01       9.337185e-01       3.025749e-02       1.657333e-02       2.362028e-02
        2420       2.326040e+00       5.664079e-01       9.320333e-01       2.186988e-02       1.467685e-02       1.875694e-02
        2430       2.337650e+00       5.729235e-01       9.361511e-01       2.672623e-02       8.548785e-03       2.074726e-02
        2440       2.355261e+00       5.659720e-01       9.439410e-01       1.925414e-02       1.522804e-02       1.751222e-02
        2450       2.378008e+00       5.638786e-01       9.551590e-01       3.515296e-02       2.275676e-02       2.699174e-02
        2460       2.390319e+00       5.735460e-01       9.609350e-01       5.487353e-02       1.674994e-02       2.856562e-02
        2470       2.384113e+00       5.846761e-01       9.549283e-01       2.891725e-02       6.025365e-03       2.003554e-02
        2480       2.369339e+00       5.763726e-01       9.480517e-01       1.587168e-02       1.035263e-02       1.361810e-02
        2490       2.355537e+00       5.738937e-01       9.438055e-01       2.488580e-02       1.012327e-02       2.076433e-02
        2500       2.340009e+00       5.612611e-01       9.406172e-01       3.654513e-02       1.344632e-02       2.383541e-02
        2510       2.336615e+00       5.519377e-01       9.408896e-01       3.825305e-02       1.875630e-02       2.996373e-02
        2520       2.339149e+00       5.593402e-01       9.407554e-01       3.325469e-02       1.139584e-02       2.152068e-02
        2530       2.349554e+00       5.726886e-01       9.415087e-01       2.083968e-02       9.172094e-03       1.748138e-02
        2540       2.360509e+00       5.864500e-01       9.445126e-01       1.560935e-02       6.733082e-03       1.030981e-02
        2550       2.373192e+00       5.790878e-01       9.498784e-01       1.777802e-02       7.119729e-03       1.530857e-02
        2560       2.378810e+00       5.689585e-01       9.534035e-01       1.774534e-02       9.584843e-03       1.264304e-02
        2570       2.379547e+00       5.814632e-01       9.541268e-01       2.342245e-02       1.724207e-02       1.979373e-02
        2580       2.373485e+00       5.691997e-01       9.519617e-01       2.145393e-02       1.051510e-02       1.579846e-02
        2590       2.364764e+00       5.726240e-01       9.479927e-01       2.118301e-02       1.559420e-02       1.936843e-02
        2600       2.350829e+00       5.754612e-01       9.417303e-01       1.554583e-02       8.987636e-03       1.268979e-02
        2610       2.339972e+00       5.671883e-01       9.368257e-01       2.156643e-02       9.401793e-03       1.863969e-02
        2620       2.334549e+00       5.622102e-01       9.349846e-01       1.619982e-02       1.147299e-02       1.354507e-02
        2630       2.335095e+00       5.727563e-01       9.346814e-01       2.373488e-02       5.882926e-03       1.956535e-02
        2640       2.342595e+00       5.713865e-01       9.381465e-01       1.527190e-02       8.442107e-03       1.206521e-02
        2650       2.358176e+00       5.647437e-01       9.454200e-01       2.752266e-02       1.194719e-02       2.364196e-02
        2660       2.374695e+00       5.678666e-01       9.527942e-01       1.588771e-02       1.151217e-02       1.407918e-02
        2670       2.389300e+00       5.725995e-01       9.584242e-01       3.200837e-02       2.259958e-02       2.743684e-02
        2680       2.401379e+00       5.707423e-01       9.639838e-01       2.252585e-02       1.304197e-02       1.664250e-02
