#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
           0       2.341062e+00       5.766378e-01       9.368838e-01       1.479519e-02       4.269013e-03       1.109219e-02
          10       2.346430e+00       5.738975e-01       9.391439e-01       2.350742e-02       1.623143e-02       2.006323e-02
          20       2.363922e+00       5.762331e-01       9.470330e-01       1.373776e-02       3.694864e-03       1.110075e-02
          30       2.373908e+00       5.722144e-01       9.514988e-01       2.692917e-02       1.580552e-02       2.131396e-02
          40       2.384148e+00       5.818897e-01       9.554175e-01       2.579677e-02       1.066039e-02       1.556782e-02
          50       2.385087e+00       5.795763e-01       9.560014e-01       4.117257e-02       1.977846e-02       2.723736e-02
          60       2.383305e+00       5.695466e-01       9.555985e-01       2.100917e-02       1.618342e-02       1.754636e-02
          70       2.369456e+00       5.707965e-01       9.489452e-01       2.888210e-02       8.979107e-03       2.126599e-02
          80       2.351173e+00       5.679122e-01       9.416024e-01       1.853933e-02       1.550650e-02       1.683258e-02
          90       2.335559e+00       5.702771e-01       9.347464e-01       2.939616e-02       1.663965e-02       2.504355e-02
         100       2.318526e+00       5.642480e-01       9.283010e-01       3.873856e-02       2.210444e-02       3.233588e-02
         110       2.323380e+00       5.606221e-01       9.313647e-01       3.344960e-02       1.218075e-02       2.613708e-02
         120       2.326548e+00       5.512122e-01       9.332352e-01       3.294059e-02       2.262065e-02       2.623418e-02
         130       2.350656e+00       5.701745e-01       9.423901e-01       2.927985e-02       1.037337e-02       2.462189e-02
         140       2.368101e+00       5.542047e-01       9.507218e-01       3.531718e-02       2.545215e-02       2.985942e-02
         150       2.388436e+00       5.747275e-01       9.576798e-01       2.699458e-02       1.680264e-02       2.448838e-02
         160       2.389249e+00       5.870785e-01       9.569085e-01       4.317842e-02       2.170221e-02       3.053286e-02
         170       2.395757e+00       5.690809e-01       9.597556e-01       2.580293e-02       1.207062e-02       2.193994e-02
         180       2.380237e+00       5.635058e-01       9.534894e-01       2.927503e-02       2.410713e-02       2.568574e-02
         190       2.363169e+00       5.701105e-01       9.462312e-01       3.178515e-02       1.022703e-02       2.544462e-02
         200       2.348419e+00       5.580121e-01       9.413978e-01       2.472684e-02       1.398501e-02       1.997963e-02
         210       2.334815e+00       5.646882e-01       9.353707e-01       3.513223e-02       2.281716e-02       2.865575e-02
         220       2.326692e+00       5.745384e-01       9.319262e-01       2.535671e-02       1.803580e-02       2.200962e-02
         230       2.329141e+00       5.562967e-01       9.340418e-01       3.858787e-02       2.605040e-02       3.115635e-02
         240       2.340648e+00       5.617785e-01       9.386108e-01       1.999734e-02       9.986380e-03       1.526059e-02
         250       2.350901e+00       5.794433e-01       9.407916e-01       3.358221e-02       1.414220e-02       2.731899e-02
         260       2.370657e+00       5.765803e-01       9.492454e-01       1.732332e-02       6.550775e-03       1.339867e-02
         270       2.381221e+00       5.698489e-01       9.538299e-01       3.127817e-02       1.804818e-02       2.774643e-02
         280       2.387596e+00       5.824663e-01       9.560127e-01       1.541283e-02       7.979225e-03       1.078324e-02
         290       2.386422e+00       5.747966e-01       9.554884e-01       3.350183e-02       1.481374e-02       2.696762e-02
         300       2.383447e+00       5.774352e-01       9.550860e-01       9.370704e-03       7.325328e-03       8.826318e-03
         310       2.366934e+00       5.735359e-01       9.476576e-01       3.602709e-02       8.608086e-03       2.747144e-02
         320       2.354565e+00       5.715518e-01       9.434398e-01       1.249947e-02       6.336267e-03       8.904179e-03
         330       2.343213e+00       5.562122e-01       9.392022e-01       3.386360e-02       2.098910e-02       2.898366e-02
         340       2.334267e+00       5.681634e-01       9.350607e-01       1.896920e-02       7.976830e-03       1.232648e-02
         350       2.332040e+00       5.753087e-01       9.332201e-01       3.749650e-02       1.523708e-02       3.042606e-02
         360       2.340613e+00       5.655806e-01       9.378600e-01       1.793560e-02       4.374247e-03       1.046605e-02
