#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
         280       2.668784e+00       5.368029e-01       1.068460e+00       5.667870e-02       8.456982e-03       2.854731e-02
         290       2.655278e+00       5.611277e-01       1.062840e+00       3.184562e-02       2.289646e-02       2.587186e-02
         300       2.638169e+00       5.928240e-01       1.055941e+00       3.467465e-02       2.355781e-02       2.983361e-02
         310       2.654895e+00       5.373421e-01       1.062973e+00       4.193715e-02       2.046002e-02       2.753030e-02
         320       2.682762e+00       4.906103e-01       1.075468e+00       7.960022e-02       1.102247e-02       3.940968e-02
         330       2.718933e+00       4.986873e-01       1.089575e+00       6.333029e-02       1.443763e-02       3.445752e-02
         340       2.751211e+00       5.407121e-01       1.101838e+00       3.999705e-02       2.406118e-02       3.261905e-02
         350       2.764397e+00       6.110576e-01       1.106737e+00       6.238361e-02       3.397521e-02       4.234894e-02
         360       2.778918e+00       6.193046e-01       1.111798e+00       2.518778e-02       8.173567e-03       2.072478e-02
         370       2.768051e+00       6.242877e-01       1.108172e+00       4.690554e-02       1.244349e-02       2.821748e-02
         380       2.738028e+00       6.082522e-01       1.096673e+00       6.762328e-02       2.261272e-02       4.052694e-02
         390       2.647367e+00       5.818317e-01       1.060162e+00       5.320484e-02       3.391242e-02       4.075957e-02
         400       2.551805e+00       5.519016e-01       1.021429e+00       3.877263e-02       2.678408e-02       3.026791e-02
         410       2.484022e+00       5.377496e-01       9.948686e-01       6.334798e-02       2.623379e-02       3.892019e-02
         420       2.484056e+00       4.642682e-01       9.957852e-01       9.752591e-02       4.288686e-02       6.204799e-02
         430       2.536360e+00       4.700066e-01       1.016833e+00       9.890030e-02       3.301730e-02       5.571951e-02
         440       2.618301e+00       5.390596e-01       1.049108e+00       7.113934e-02       3.891696e-02       5.067313e-02
         450       2.735859e+00       6.523404e-01       1.094721e+00       3.591905e-02       1.548041e-02       3.128149e-02
         460       2.835761e+00       6.595055e-01       1.134730e+00       2.967851e-02       1.569136e-02       2.193176e-02
         470       2.901873e+00       6.600755e-01       1.161246e+00       3.948414e-02       2.455795e-02       2.857545e-02
         480       2.882177e+00       6.416242e-01       1.153321e+00       6.157756e-02       2.688000e-02       4.616568e-02
         490       2.822147e+00       6.111730e-01       1.129484e+00       3.340287e-02       1.529668e-02       2.710302e-02
         500       2.738170e+00       6.058186e-01       1.096157e+00       3.004709e-02       2.256855e-02       2.610990e-02
         510       2.667314e+00       5.622949e-01       1.068970e+00       5.955761e-02       7.450228e-03       3.341719e-02
         520       2.610365e+00       5.185747e-01       1.047565e+00       6.631469e-02       1.913031e-02       4.731086e-02
         530       2.569241e+00       5.120591e-01       1.031517e+00       5.728959e-02       3.991983e-02       5.015489e-02
         540       2.564333e+00       5.282634e-01       1.030017e+00       6.123695e-02       4.021226e-02       5.127077e-02
         550       2.574323e+00       5.666965e-01       1.032942e+00       6.453926e-02       2.235139e-02       4.379656e-02
         560       2.610263e+00       6.282458e-01       1.044899e+00       3.938317e-02       4.922354e-03       2.050995e-02
         570       2.660831e+00       5.956528e-01       1.064808e+00       2.761989e-02       2.519441e-02       2.613898e-02
         580       2.728215e+00       5.837642e-01       1.092340e+00       3.792615e-02       2.871589e-02       3.328284e-02
         590       2.773497e+00       5.868423e-01       1.110720e+00       5.464790e-02       2.475269e-02       3.553833e-02
         600       2.792502e+00       5.990190e-01       1.117716e+00       2.909009e-02       1.634856e-02       2.195892e-02
         610       2.772413e+00       6.297254e-01       1.109026e+00       1.419365e-02       9.612882e-03       1.177577e-02
         620       2.736987e+00       6.293041e-01       1.095312e+00       3.323711e-02       3.024722e-02       3.140637e-02
         630       2.700656e+00       5.389179e-01       1.081794e+00       5.107650e-02       3.339862e-02       4.086914e-02
         640       2.667014e+00       4.814764e-01       1.069291e+00       8.786879e-02       2.299918e-02       5.067115e-02
         650       2.647532e+00       4.769979e-01       1.061462e+00       9.054195e-02       9.840530e-03       4.332222e-02
         660       2.636697e+00       5.350660e-01       1.055678e+00       5.056699e-02       1.425434e-02       3.040685e-02
         670       2.659627e+00       5.946162e-01       1.064315e+00       2.999248e-02       1.279957e-02       2.494671e-02
         680       2.693837e+00       5.387931e-01       1.078904e+00       5.484373e-02       3.176714e-02       4.673252e-02
         690       2.731760e+00       5.038982e-01       1.095966e+00       1.013277e-01       4.338961e-02       6.553280e-02
         700       2.709722e+00       5.261265e-01       1.086210e+00       8.506912e-02       2.225401e-02       4.586492e-02
         710       2.646752e+00       6.297986e-01       1.058847e+00       3.010055e-02       2.667087e-02       2.760555e-02
         720       2.623634e+00       4.877987e-01       1.052633e+00       1.068717e-01       4.091579e-02       6.577803e-02
         730       2.638061e+00       4.460587e-01       1.058794e+00       1.319212e-01       4.479335e-02       7.560406e-02
         740       2.666338e+00       4.953540e-01       1.068932e+00       7.577845e-02       2.605304e-02       4.610275e-02
         750       2.693651e+00       5.924200e-01       1.078341e+00       3.465010e-02       1.358546e-02       2.124292e-02
         760       2.741783e+00       6.056314e-01       1.096953e+00       2.115645e-02       1.149835e-02       1.620981e-02
         770       2.763847e+00       5.879604e-01       1.107279e+00       8.311485e-02       3.611944e-02       5.121810e-02
         780       2.753642e+00       6.106416e-01       1.102805e+00       5.687189e-02       3.296655e-02       4.321456e-02
         790       2.709320e+00       5.899230e-01       1.084209e+00       3.111615e-02       1.733455e-02       2.456036e-02
         800       2.656186e+00       5.822242e-01       1.062737e+00       1.895511e-02       5.928588e-03       1.136861e-02
         810       2.611876e+00       5.953378e-01       1.045082e+00       2.232881e-02       1.721598e-02       1.926390e-02
         820       2.592338e+00       5.174804e-01       1.038633e+00       5.266469e-02       2.907011e-02       3.959290e-02
         830       2.603151e+00       4.970633e-01       1.043556e+00       7.824068e-02       2.782075e-02       4.731661e-02
         840       2.634340e+00       5.199337e-01       1.054882e+00       5.313626e-02       1.672403e-02       3.078221e-02
         850       2.684008e+00       5.665867e-01       1.074091e+00       2.308192e-02       7.693142e-03       1.381422e-02
         860       2.731793e+00       6.315196e-01       1.092985e+00       2.749762e-02       2.325082e-02       2.541498e-02
         870       2.786077e+00       6.731275e-01       1.114560e+00       3.268445e-02       1.328659e-02       2.799900e-02
         880       2.820579e+00       6.286304e-01       1.128923e+00       3.702691e-02       2.115708e-02       2.805169e-02
         890       2.826000e+00       6.158443e-01       1.131170e+00       3.348582e-02       1.284900e-02       2.087371e-02
         900       2.788325e+00       5.929223e-01       1.115969e+00       3.175219e-02       1.330076e-02       2.082509e-02
         910       2.713252e+00       5.681258e-01       1.086259e+00       3.911215e-02       2.558583e-02       2.989302e-02
         920       2.634316e+00       5.794498e-01       1.054674e+00       3.926518e-02       2.538250e-02       3.304419e-02
         930       2.564506e+00       5.458555e-01       1.026581e+00       4.079851e-02       2.753259e-02       3.407637e-02
         940       2.528073e+00       4.863391e-01       1.012841e+00       8.301380e-02       3.295990e-02       4.828311e-02
         950       2.516182e+00       4.752614e-01       1.008725e+00       1.074479e-01       3.450342e-02       5.963535e-02
         960       2.564168e+00       5.334831e-01       1.026518e+00       4.660868e-02       3.571982e-02       3.909041e-02
         970       2.647530e+00       5.896924e-01       1.059810e+00       4.071023e-02       3.336704e-02       3.651555e-02
         980       2.762913e+00       5.725206e-01       1.105882e+00       3.637867e-02       2.056218e-02       2.873380e-02
         990       2.839856e+00       5.610646e-01       1.137071e+00       6.144280e-02       2.128447e-02       3.619227e-02
        1000       2.850238e+00       5.592231e-01       1.141910e+00       5.545859e-02       2.356166e-02       3.249698e-02
