#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
        1910       1.174935e+00       2.667543e-01       4.704467e-01       5.072064e-02       1.586751e-02       4.008420e-02
        1920       1.182526e+00       2.693329e-01       4.721077e-01       9.772910e-02       1.073481e-02       7.195718e-02
        1930       1.189628e+00       2.822688e-01       4.748383e-01       9.521607e-02       1.460192e-02       7.614942e-02
        1940       1.196409e+00       2.827258e-01       4.782189e-01       6.942520e-02       1.869458e-02       5.571392e-02
        1950       1.198269e+00       2.695008e-01       4.797768e-01       4.236410e-02       1.797125e-02       3.329882e-02
        1960       1.200540e+00       2.790997e-01       4.804513e-01       4.904548e-02       1.659426e-02       3.997710e-02
        1970       1.201743e+00       2.815306e-01       4.799755e-01       7.994008e-02       1.358721e-02       6.200105e-02
        1980       1.200549e+00       2.926024e-01       4.791129e-01       9.265603e-02       2.284373e-02       7.495772e-02
        1990       1.195354e+00       2.877996e-01       4.776139e-01       7.502871e-02       1.762510e-02       5.930099e-02
        2000       1.187629e+00       2.724057e-01       4.754501e-01       4.502088e-02       8.904006e-03       3.267725e-02
        2010       1.181589e+00       2.720506e-01       4.727304e-01       6.056224e-02       9.315904e-03       4.634235e-02
        2020       1.177922e+00       2.777481e-01       4.704785e-01       8.582988e-02       9.668363e-03       6.404259e-02
        2030       1.176131e+00       2.802695e-01       4.697235e-01       8.528777e-02       1.072328e-02       6.806961e-02
        2040       1.172800e+00       2.754673e-01       4.690553e-01       6.764597e-02       1.517709e-02       5.536175e-02
        2050       1.174933e+00       2.613428e-01       4.706548e-01       4.288412e-02       1.234312e-02       3.480531e-02
        2060       1.180360e+00       2.623079e-01       4.722432e-01       6.693704e-02       1.311059e-02       5.344111e-02
        2070       1.191491e+00       2.837183e-01       4.748717e-01       1.077909e-01       1.238141e-02       8.354476e-02
        2080       1.200180e+00       2.934356e-01       4.782184e-01       1.047918e-01       2.136202e-02       8.432235e-02
        2090       1.207505e+00       2.780777e-01       4.826879e-01       7.155019e-02       2.686115e-02       5.924995e-02
        2100       1.206668e+00       2.513260e-01       4.836101e-01       6.857163e-02       3.839802e-02       5.313752e-02
        2110       1.208838e+00       2.699569e-01       4.838111e-01       7.186471e-02       5.474419e-02       6.451804e-02
        2120       1.208725e+00       2.827984e-01       4.826465e-01       9.278991e-02       4.454262e-02       7.837877e-02
        2130       1.199663e+00       2.685487e-01       4.778759e-01       1.178666e-01       2.436786e-02       9.076784e-02
        2140       1.189106e+00       2.811160e-01       4.745910e-01       1.020909e-01       9.971405e-03       7.518890e-02
        2150       1.177633e+00       2.733509e-01       4.709768e-01       7.362653e-02       8.947684e-03       5.230612e-02
        2160       1.170799e+00       2.674091e-01       4.679508e-01       8.604675e-02       1.596599e-02       6.617357e-02
        2170       1.167377e+00       2.686557e-01       4.663773e-01       9.427647e-02       1.934596e-02       7.464333e-02
        2180       1.168680e+00       2.739028e-01       4.669439e-01       8.535508e-02       1.531618e-02       6.792568e-02
        2190       1.170437e+00       2.716615e-01       4.682397e-01       6.860266e-02       1.126601e-02       5.192577e-02
        2200       1.179548e+00       2.768026e-01       4.720832e-01       4.225145e-02       6.326641e-03       3.275798e-02
        2210       1.187965e+00       2.753762e-01       4.750309e-01       6.258701e-02       1.060972e-02       4.695836e-02
        2220       1.197018e+00       2.890235e-01       4.779056e-01       8.432406e-02       1.699823e-02       6.735421e-02
        2230       1.203959e+00       2.970589e-01       4.805018e-01       8.408954e-02       1.952366e-02       6.614181e-02
        2240       1.207523e+00       2.812404e-01       4.827502e-01       6.022803e-02       2.072072e-02       4.713707e-02
        2250       1.208440e+00       2.765306e-01       4.836916e-01       4.107853e-02       1.974012e-02       3.430245e-02
        2260       1.207130e+00       2.844877e-01       4.828283e-01       5.556156e-02       2.746685e-02       4.806085e-02
        2270       1.202688e+00       2.700304e-01       4.807176e-01       8.039828e-02       2.550867e-02       6.517522e-02
        2280       1.194328e+00       2.597313e-01       4.773801e-01       9.515368e-02       1.754860e-02       6.949370e-02
        2290       1.188165e+00       2.801071e-01       4.749421e-01       6.665142e-02       7.157517e-03       5.138272e-02
        2300       1.179375e+00       2.842871e-01       4.718505e-01       4.508867e-02       7.063241e-03       3.352461e-02
        2310       1.173723e+00       2.831184e-01       4.688669e-01       7.787288e-02       7.909658e-03       5.779641e-02
        2320       1.168309e+00       2.814432e-01       4.660511e-01       9.794735e-02       7.774748e-03       7.713819e-02
        2330       1.166518e+00       2.727741e-01       4.660315e-01       1.020987e-01       1.288230e-02       7.558227e-02
        2340       1.168237e+00       2.646171e-01       4.670578e-01       8.589289e-02       2.379116e-02       6.576599e-02
        2350       1.175170e+00       2.689782e-01       4.707302e-01       4.692066e-02       2.160811e-02       3.761427e-02
        2360       1.183813e+00       2.641925e-01       4.739583e-01       6.366676e-02       1.662455e-02       4.798024e-02
        2370       1.192916e+00       2.800760e-01       4.758726e-01       1.138738e-01       4.286402e-02       8.779492e-02
        2380       1.207110e+00       2.939288e-01       4.812277e-01       1.069935e-01       2.348029e-02       8.511305e-02
        2390       1.212675e+00       2.781525e-01       4.836145e-01       1.100926e-01       5.935137e-02       8.784663e-02
        2400       1.217099e+00       2.787863e-01       4.862738e-01       8.185735e-02       3.942320e-02       6.839571e-02
        2410       1.211666e+00       2.669063e-01       4.851351e-01       5.812502e-02       4.117556e-02       5.274096e-02
        2420       1.202878e+00       2.511097e-01       4.809065e-01       1.016690e-01       2.025101e-02       7.336242e-02
        2430       1.193545e+00       2.613245e-01       4.764787e-01       1.190686e-01       2.817942e-02       9.024937e-02
        2440       1.184613e+00       2.619871e-01       4.731019e-01       9.994824e-02       2.604017e-02       7.792298e-02
        2450       1.178565e+00       2.635250e-01       4.717707e-01       6.026294e-02       8.933437e-03       4.541864e-02
        2460       1.175559e+00       2.776326e-01       4.703977e-01       4.503821e-02       2.046494e-02       3.702299e-02
        2470       1.175030e+00       2.705490e-01       4.699716e-01       6.675458e-02       7.884403e-03       5.136161e-02
        2480       1.175973e+00       2.721908e-01       4.699365e-01       9.407910e-02       1.195665e-02       6.824733e-02
        2490       1.182060e+00       2.775036e-01       4.721509e-01       8.881616e-02       9.933958e-03       6.933654e-02
        2500       1.185858e+00       2.631439e-01       4.746272e-01       6.049388e-02       1.357714e-02       4.710908e-02
        2510       1.192207e+00       2.711484e-01       4.775552e-01       2.937808e-02       1.161114e-02       2.500681e-02
        2520       1.195714e+00       2.758902e-01       4.784289e-01       6.214276e-02       1.999067e-02       4.575014e-02
        2530       1.199243e+00       2.812969e-01       4.794103e-01       7.398868e-02       1.647524e-02       5.815167e-02
        2540       1.201220e+00       2.858056e-01       4.800782e-01       7.249833e-02       1.872606e-02       5.838712e-02
        2550       1.200552e+00       2.858434e-01       4.800511e-01       5.646804e-02       1.895479e-02       4.701118e-02
        2560       1.196383e+00       2.824099e-01       4.788819e-01       3.741356e-02       1.437198e-02       3.081475e-02
        2570       1.190034e+00       2.680437e-01       4.761144e-01       6.188749e-02       1.296211e-02       4.709301e-02
        2580       1.184718e+00       2.716686e-01       4.732953e-01       8.398365e-02       1.920102e-02       6.764952e-02
        2590       1.177236e+00       2.654692e-01       4.710157e-01       8.246953e-02       1.566582e-02       6.261263e-02
        2600       1.175998e+00       2.752746e-01       4.707690e-01       5.699029e-02       1.577933e-02       4.543090e-02
        2610       1.173539e+00       2.735308e-01       4.698838e-01       5.261848e-02       2.131926e-02       3.976730e-02
        2620       1.175793e+00       2.626640e-01       4.703773e-01       7.347985e-02       1.317915e-02       5.397984e-02
        2630       1.179979e+00       2.722340e-01       4.709207e-01       9.426651e-02       1.537866e-02       7.358463e-02
        2640       1.186056e+00       2.571545e-01       4.737109e-01       1.151799e-01       1.836068e-02       8.333703e-02
        2650       1.193849e+00       2.548955e-01       4.778673e-01       8.202513e-02       2.082010e-02       6.248113e-02
        2660       1.203856e+00       2.694361e-01       4.820635e-01       5.237836e-02       2.577913e-02       4.434842e-02
        2670       1.209903e+00       2.737138e-01       4.836865e-01       9.620266e-02       3.745911e-02       7.122510e-02
        2680       1.215389e+00       2.797484e-01       4.847811e-01       9.609655e-02       4.018036e-02       8.053944e-02
