#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
         450       2.714023e+00       5.773536e-01       1.086750e+00       5.607389e-02       2.278929e-02       4.682943e-02
         460       2.658593e+00       5.052373e-01       1.066212e+00       8.016087e-02       4.604030e-02       5.953971e-02
         470       2.628394e+00       4.975647e-01       1.053515e+00       6.462646e-02       2.492072e-02       4.066852e-02
         480       2.611069e+00       5.294001e-01       1.046029e+00       4.126596e-02       1.003277e-02       2.269453e-02
         490       2.622435e+00       5.763771e-01       1.050094e+00       3.542240e-02       1.056359e-02       2.900758e-02
         500       2.643785e+00       5.871369e-01       1.058203e+00       4.592010e-02       2.976278e-02       4.045406e-02
         510       2.683691e+00       5.796539e-01       1.074435e+00       4.287074e-02       2.172669e-02       3.622116e-02
         520       2.721231e+00       5.860047e-01       1.089347e+00       3.216768e-02       1.566811e-02       2.378835e-02
         530       2.751792e+00       6.310417e-01       1.101297e+00       3.261543e-02       1.193388e-02       2.110331e-02
         540       2.761241e+00       6.151437e-01       1.105585e+00       4.780921e-02       3.487976e-02       3.860073e-02
         550       2.747064e+00       6.143955e-01       1.099712e+00       4.955238e-02       2.723807e-02       4.182886e-02
         560       2.720619e+00       6.174601e-01       1.088870e+00       3.699876e-02       9.662135e-03       2.996657e-02
         570       2.683896e+00       6.177476e-01       1.074359e+00       4.961341e-02       1.272856e-02       2.582665e-02
         580       2.655747e+00       5.605244e-01       1.063356e+00       3.378945e-02       1.811552e-02       2.495214e-02
         590       2.625716e+00       5.214700e-01       1.052197e+00       5.984197e-02       4.132450e-02       4.660639e-02
         600       2.614125e+00       5.149232e-01       1.047645e+00       6.212419e-02       4.671983e-02       5.247272e-02
         610       2.611088e+00       5.532240e-01       1.045321e+00       4.243966e-02       3.233797e-02       3.649980e-02
         620       2.636543e+00       5.938129e-01       1.055009e+00       1.387176e-02       8.937710e-03       1.223605e-02
         630       2.679783e+00       5.445617e-01       1.073172e+00       4.652124e-02       2.546956e-02       3.480825e-02
         640       2.737212e+00       5.264813e-01       1.096886e+00       6.300807e-02       4.930223e-02       5.483293e-02
         650       2.788285e+00       5.185214e-01       1.117665e+00       6.054539e-02       5.015001e-02       5.683593e-02
         660       2.806350e+00       5.381197e-01       1.124532e+00       5.353955e-02       3.257476e-02       4.469612e-02
         670       2.806657e+00       6.152581e-01       1.122897e+00       1.850396e-02       1.388405e-02       1.560434e-02
         680       2.776061e+00       6.638891e-01       1.110675e+00       3.483441e-02       1.213341e-02       2.982492e-02
         690       2.735897e+00       6.049279e-01       1.096017e+00       6.155801e-02       2.581050e-02       5.197117e-02
         700       2.679844e+00       5.407082e-01       1.074214e+00       6.291148e-02       4.439637e-02       5.355343e-02
         710       2.628145e+00       5.333362e-01       1.053097e+00       5.531459e-02       2.736204e-02       3.811743e-02
         720       2.578870e+00       5.462566e-01       1.032598e+00       4.992853e-02       1.782832e-02       2.884758e-02
         730       2.556357e+00       5.700994e-01       1.023234e+00       3.609666e-02       2.937031e-02       3.236257e-02
         740       2.568286e+00       6.207349e-01       1.027906e+00       4.354692e-02       1.699762e-02       3.743897e-02
         750       2.610801e+00       6.092868e-01       1.044874e+00       3.790628e-02       2.508052e-02       3.361031e-02
         760       2.667975e+00       5.861217e-01       1.067624e+00       2.159115e-02       1.627587e-02       1.885571e-02
         770       2.712334e+00       5.807603e-01       1.085355e+00       2.459663e-02       1.335195e-02       1.680238e-02
         780       2.750619e+00       5.833400e-01       1.101015e+00       3.384934e-02       2.277856e-02       2.981896e-02
         790       2.772289e+00       5.927567e-01       1.109803e+00       3.924487e-02       3.568076e-02       3.696070e-02
         800       2.782860e+00       6.119340e-01       1.113460e+00       2.747400e-02       8.992178e-03       2.242247e-02
         810       2.775469e+00       6.362110e-01       1.110124e+00       1.152904e-02       9.620587e-03       1.038907e-02
         820       2.754970e+00       6.607719e-01       1.101903e+00       1.852623e-02       9.295296e-03       1.659148e-02
         830       2.721568e+00       6.201855e-01       1.088900e+00       3.340252e-02       1.519437e-02       2.908525e-02
         840       2.682663e+00       5.595946e-01       1.074203e+00       4.591061e-02       3.353253e-02       3.748570e-02
         850       2.651399e+00       5.365091e-01       1.061692e+00       4.290857e-02       2.326750e-02       3.106245e-02
         860       2.626309e+00       5.378879e-01       1.051162e+00       4.481377e-02       9.045702e-03       2.140476e-02
         870       2.616237e+00       5.508651e-01       1.047557e+00       3.604480e-02       2.969362e-02       3.209449e-02
         880       2.618299e+00       5.820665e-01       1.048627e+00       4.569104e-02       3.823301e-02       4.233679e-02
         890       2.653108e+00       5.896567e-01       1.062105e+00       4.191337e-02       1.123358e-02       3.467670e-02
         900       2.700670e+00       5.744794e-01       1.081453e+00       4.908640e-02       2.310649e-02       3.369993e-02
         910       2.748686e+00       5.799984e-01       1.100542e+00       5.095099e-02       1.047427e-02       2.748436e-02
         920       2.759447e+00       6.026877e-01       1.105123e+00       6.402616e-02       3.334572e-02       4.623948e-02
         930       2.734124e+00       6.281466e-01       1.094991e+00       6.112922e-02       5.249546e-02       5.690312e-02
         940       2.695793e+00       6.349258e-01       1.079072e+00       4.688995e-02       9.122532e-03       3.809191e-02
         950       2.664659e+00       5.039806e-01       1.068118e+00       6.833293e-02       2.435376e-02       4.212699e-02
         960       2.654274e+00       4.661686e-01       1.065038e+00       1.015194e-01       1.628681e-02       5.071840e-02
         970       2.652952e+00       4.870713e-01       1.064229e+00       7.387128e-02       4.505504e-02       5.501548e-02
         980       2.671824e+00       5.666198e-01       1.070634e+00       5.676024e-02       1.531745e-02       4.683964e-02
         990       2.698920e+00       6.159330e-01       1.080263e+00       4.821642e-02       1.818855e-02       4.018654e-02
        1000       2.739801e+00       5.969568e-01       1.096860e+00       4.221962e-02       1.941733e-02       2.787704e-02
