#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
         760       2.378772e+00       5.872873e-01       9.517765e-01       8.199242e-03       3.533306e-03       6.934482e-03
         770       2.375212e+00       5.874666e-01       9.503410e-01       1.163803e-02       1.834717e-03       9.404717e-03
         780       2.369410e+00       5.810904e-01       9.481134e-01       8.366626e-03       3.218348e-03       7.001703e-03
         790       2.362009e+00       5.849164e-01       9.450447e-01       1.428491e-02       2.472510e-03       1.156091e-02
         800       2.353277e+00       5.820212e-01       9.417267e-01       1.112623e-02       2.715145e-03       8.420402e-03
         810       2.346622e+00       5.685989e-01       9.393950e-01       1.620596e-02       7.682139e-03       1.391801e-02
         820       2.343406e+00       5.674052e-01       9.383270e-01       1.269391e-02       8.431590e-03       1.029674e-02
         830       2.344892e+00       5.715617e-01       9.387293e-01       2.248179e-02       5.650410e-03       1.709901e-02
         840       2.351233e+00       5.712329e-01       9.414038e-01       1.375248e-02       6.197332e-03       1.080971e-02
         850       2.360985e+00       5.757035e-01       9.451230e-01       1.841656e-02       4.923039e-03       1.402929e-02
         860       2.373167e+00       5.797753e-01       9.498988e-01       1.193876e-02       3.977510e-03       9.413185e-03
         870       2.380541e+00       5.758947e-01       9.527709e-01       1.584705e-02       7.396693e-03       1.306212e-02
         880       2.385822e+00       5.859606e-01       9.547609e-01       1.194681e-02       4.189983e-03       9.997788e-03
         890       2.384841e+00       5.769336e-01       9.544224e-01       9.706318e-03       7.859947e-03       9.008804e-03
         900       2.382589e+00       5.853004e-01       9.533922e-01       9.976662e-03       2.985368e-03       8.194574e-03
         910       2.370294e+00       5.835091e-01       9.484740e-01       1.298358e-02       6.627932e-03       1.020137e-02
         920       2.360750e+00       5.760127e-01       9.449734e-01       1.086184e-02       4.180667e-03       8.881297e-03
         930       2.350051e+00       5.713547e-01       9.410148e-01       1.325019e-02       8.297843e-03       1.076470e-02
         940       2.343743e+00       5.725194e-01       9.382578e-01       1.094420e-02       7.114930e-03       8.982426e-03
         950       2.339059e+00       5.703656e-01       9.363053e-01       1.485064e-02       9.740707e-03       1.236569e-02
         960       2.342100e+00       5.750259e-01       9.377134e-01       1.195147e-02       4.167260e-03       9.101488e-03
         970       2.348527e+00       5.739711e-01       9.401985e-01       1.552631e-02       7.233958e-03       1.175237e-02
         980       2.358127e+00       5.777772e-01       9.438302e-01       1.008276e-02       6.354602e-03       8.551499e-03
         990       2.367205e+00       5.789621e-01       9.474339e-01       1.167870e-02       6.496249e-03       9.576770e-03
        1000       2.376246e+00       5.835025e-01       9.510456e-01       1.068250e-02       6.463100e-03       9.000361e-03
        1010       2.382378e+00       5.822981e-01       9.534256e-01       8.933493e-03       3.864798e-03       7.622741e-03
        1020       2.383281e+00       5.922360e-01       9.536197e-01       1.144027e-02       6.416638e-03       8.286114e-03
        1030       2.379914e+00       5.850276e-01       9.523404e-01       8.372666e-03       4.115012e-03       6.229759e-03
        1040       2.373003e+00       5.809678e-01       9.498384e-01       1.029141e-02       4.179486e-03       8.319026e-03
        1050       2.364411e+00       5.830867e-01       9.463928e-01       6.916951e-03       3.804079e-03       5.342254e-03
        1060       2.351889e+00       5.843609e-01       9.411184e-01       1.255647e-02       5.354745e-03       1.009603e-02
        1070       2.342679e+00       5.742349e-01       9.379128e-01       8.909540e-03       4.735397e-03       7.174659e-03
        1080       2.335685e+00       5.633202e-01       9.356733e-01       2.263315e-02       1.447606e-02       1.779656e-02
        1090       2.335577e+00       5.690859e-01       9.353497e-01       1.329916e-02       6.246504e-03       9.463423e-03
        1100       2.340367e+00       5.783792e-01       9.367597e-01       2.479898e-02       8.272562e-03       2.013400e-02
        1110       2.352612e+00       5.726010e-01       9.421108e-01       1.072866e-02       6.876216e-03       8.640329e-03
        1120       2.365999e+00       5.734555e-01       9.470853e-01       2.211250e-02       8.469866e-03       1.907551e-02
        1130       2.379294e+00       5.849658e-01       9.521604e-01       1.364936e-02       4.703946e-03       1.069324e-02
        1140       2.386081e+00       5.828375e-01       9.547072e-01       2.054320e-02       5.828318e-03       1.587712e-02
        1150       2.388154e+00       5.868857e-01       9.556952e-01       1.124934e-02       4.363952e-03       9.198268e-03
        1160       2.383975e+00       5.767825e-01       9.541049e-01       1.077440e-02       7.572321e-03       9.379100e-03
        1170       2.377508e+00       5.861684e-01       9.513257e-01       1.390158e-02       3.620969e-03       1.145042e-02
        1180       2.365718e+00       5.826418e-01       9.468312e-01       9.424958e-03       3.133330e-03       6.527538e-03
        1190       2.356780e+00       5.697337e-01       9.436206e-01       1.356707e-02       8.335729e-03       1.176787e-02
        1200       2.348668e+00       5.669362e-01       9.405349e-01       1.202352e-02       4.029417e-03       6.701001e-03
        1210       2.344887e+00       5.735834e-01       9.386142e-01       1.631114e-02       4.670777e-03       1.318082e-02
        1220       2.344077e+00       5.725751e-01       9.383740e-01       8.776569e-03       5.559655e-03       6.654712e-03
        1230       2.348787e+00       5.707072e-01       9.402434e-01       1.636874e-02       7.069832e-03       1.355500e-02
        1240       2.356483e+00       5.779469e-01       9.432039e-01       1.072605e-02       3.936722e-03       8.236449e-03
        1250       2.366297e+00       5.821106e-01       9.467765e-01       1.808615e-02       2.653381e-03       1.463440e-02
        1260       2.374909e+00       5.843895e-01       9.502607e-01       9.524771e-03       2.446140e-03       7.948377e-03
        1270       2.381948e+00       5.839675e-01       9.530265e-01       1.737095e-02       4.516789e-03       1.454635e-02
        1280       2.385935e+00       5.860373e-01       9.547772e-01       1.086919e-02       2.698642e-03       8.734795e-03
        1290       2.383246e+00       5.908474e-01       9.535490e-01       1.955504e-02       5.697530e-03       1.519245e-02
        1300       2.376497e+00       5.830097e-01       9.512173e-01       9.731718e-03       4.099715e-03       8.188769e-03
        1310       2.366022e+00       5.748335e-01       9.475150e-01       1.559068e-02       6.958518e-03       1.290217e-02
        1320       2.355526e+00       5.786318e-01       9.432030e-01       1.007895e-02       5.145954e-03       8.767471e-03
        1330       2.342247e+00       5.776277e-01       9.375580e-01       1.392220e-02       1.082043e-02       1.248918e-02
        1340       2.336907e+00       5.718432e-01       9.358671e-01       1.248772e-02       4.822570e-03       8.261515e-03
        1350       2.333800e+00       5.689641e-01       9.347860e-01       2.048378e-02       1.023004e-02       1.455216e-02
        1360       2.339633e+00       5.759342e-01       9.365905e-01       1.148118e-02       7.128589e-03       8.653601e-03
        1370       2.347965e+00       5.754846e-01       9.395637e-01       2.014393e-02       1.410657e-02       1.789130e-02
        1380       2.361379e+00       5.840182e-01       9.450456e-01       8.593105e-03       2.954722e-03       7.003712e-03
        1390       2.372718e+00       5.781288e-01       9.493675e-01       1.907554e-02       4.267823e-03       1.570585e-02
        1400       2.382295e+00       5.893154e-01       9.532215e-01       8.731965e-03       2.690267e-03       7.321404e-03
        1410       2.384989e+00       5.893258e-01       9.541011e-01       1.981886e-02       4.859625e-03       1.625476e-02
        1420       2.383682e+00       5.885661e-01       9.537901e-01       9.375952e-03       3.446268e-03       8.055106e-03
        1430       2.378614e+00       5.828892e-01       9.518027e-01       1.611433e-02       5.246937e-03       1.348199e-02
        1440       2.371259e+00       5.875278e-01       9.488856e-01       9.250826e-03       2.669136e-03       7.537925e-03
        1450       2.361958e+00       5.849260e-01       9.451218e-01       1.584160e-02       2.960150e-03       1.253094e-02
        1460       2.354259e+00       5.727521e-01       9.423989e-01       8.544815e-03       6.842404e-03       7.536048e-03
        1470       2.348412e+00       5.693283e-01       9.400742e-01       1.466466e-02       8.548553e-03       1.202245e-02
        1480       2.345383e+00       5.788671e-01       9.386808e-01       8.966682e-03       3.923672e-03       7.059645e-03
        1490       2.346350e+00       5.782876e-01       9.390493e-01       1.418557e-02       4.077480e-03       1.121417e-02
        1500       2.351378e+00       5.680464e-01       9.413964e-01       9.952633e-03       3.821097e-03       6.864219e-03
        1510       2.359841e+00       5.725734e-01       9.445824e-01       1.223219e-02       8.079665e-03       1.070661e-02
        1520       2.368921e+00       5.832162e-01       9.479333e-01       8.394132e-03       3.579655e-03       5.947197e-03
        1530       2.379621e+00       5.890818e-01       9.521024e-01       1.266181e-02       3.520807e-03       1.043910e-02
        1540       2.385359e+00       5.833687e-01       9.545045e-01       8.142412e-03       5.521996e-03       6.623182e-03
        1550       2.388942e+00       5.902290e-01       9.557761e-01       1.038263e-02       2.196420e-03       8.486188e-03
        1560       2.383220e+00       5.851835e-01       9.534924e-01       1.320270e-02       7.870432e-03       9.718930e-03
        1570       2.375527e+00       5.826294e-01       9.506187e-01       1.283193e-02       3.061090e-03       1.023020e-02
        1580       2.362399e+00       5.682817e-01       9.459020e-01       1.892913e-02       1.366155e-02       1.602502e-02
        1590       2.351795e+00       5.728458e-01       9.415800e-01       1.112690e-02       5.576182e-03       9.437691e-03
        1600       2.339689e+00       5.771362e-01       9.364510e-01       1.636765e-02       8.081613e-03       1.241249e-02
        1610       2.336939e+00       5.697437e-01       9.358928e-01       1.395902e-02       6.096633e-03       1.171197e-02
        1620       2.337757e+00       5.650849e-01       9.365745e-01       1.877484e-02       1.315044e-02       1.574526e-02
        1630       2.345485e+00       5.742478e-01       9.390016e-01       1.016453e-02       7.072825e-03       9.133799e-03
        1640       2.354695e+00       5.836447e-01       9.423606e-01       9.714204e-03       4.948479e-03       8.551515e-03
        1650       2.368124e+00       5.788036e-01       9.479576e-01       1.143879e-02       4.887760e-03       9.647231e-03
        1660       2.377024e+00       5.822680e-01       9.514288e-01       9.424387e-03       5.192557e-03       8.006375e-03
        1670       2.382797e+00       5.901338e-01       9.533671e-01       1.185848e-02       4.883506e-03       9.300550e-03
        1680       2.384514e+00       5.874586e-01       9.541133e-01       1.157131e-02       6.023445e-03       9.060900e-03
        1690       2.381534e+00       5.829777e-01       9.531505e-01       1.137619e-02       4.978505e-03       9.398129e-03
        1700       2.374525e+00       5.850862e-01       9.502784e-01       1.144460e-02       4.932131e-03       9.585840e-03
        1710       2.364131e+00       5.832818e-01       9.460095e-01       1.247199e-02       4.643269e-03       1.019405e-02
        1720       2.355681e+00       5.805807e-01       9.428047e-01       1.208181e-02       4.939128e-03       1.017236e-02
        1730       2.347623e+00       5.777283e-01       9.398505e-01       1.308708e-02       5.728857e-03       9.978601e-03
        1740       2.344185e+00       5.759383e-01       9.382848e-01       1.177470e-02       4.737576e-03       1.005320e-02
        1750       2.343558e+00       5.778244e-01       9.378279e-01       1.230278e-02       6.886909e-03       1.003689e-02
        1760       2.348998e+00       5.768551e-01       9.401829e-01       1.170527e-02       4.159940e-03       9.612189e-03
        1770       2.355406e+00       5.734993e-01       9.429351e-01       9.716858e-03       6.179655e-03       8.298749e-03
        1780       2.364263e+00       5.794916e-01       9.461637e-01       1.200436e-02       4.547111e-03       9.898639e-03
        1790       2.372374e+00       5.887475e-01       9.492513e-01       1.161179e-02       3.484814e-03       8.871276e-03
        1800       2.380661e+00       5.843031e-01       9.526756e-01       1.171480e-02       2.775969e-03       9.596035e-03
        1810       2.383247e+00       5.784528e-01       9.538040e-01       7.680795e-03       4.797303e-03       6.586348e-03
        1820       2.383194e+00       5.880527e-01       9.535871e-01       1.332985e-02       3.840184e-03       1.099972e-02
        1830       2.378606e+00       5.823178e-01       9.518750e-01       7.924136e-03       5.733233e-03       7.087090e-03
        1840       2.370493e+00       5.855692e-01       9.485579e-01       1.610955e-02       4.205638e-03       1.298781e-02
        1850       2.357363e+00       5.788899e-01       9.435862e-01       8.952382e-03       7.689699e-03       8.243693e-03
        1860       2.347091e+00       5.665854e-01       9.397702e-01       1.933031e-02       8.219251e-03       1.599792e-02
        1870       2.339355e+00       5.674942e-01       9.368651e-01       1.533515e-02       8.921594e-03       1.160495e-02
        1880       2.337141e+00       5.682248e-01       9.356879e-01       2.386247e-02       5.895545e-03       1.767325e-02
        1890       2.341040e+00       5.659106e-01       9.374056e-01       1.845642e-02       1.370856e-02       1.594431e-02
        1900       2.351579e+00       5.743434e-01       9.412374e-01       2.171353e-02       3.624677e-03       1.693075e-02
        1910       2.363278e+00       5.827019e-01       9.456777e-01       1.503979e-02       4.473724e-03       1.237087e-02
        1920       2.374959e+00       5.827486e-01       9.503412e-01       1.718570e-02       3.569214e-03       1.415419e-02
        1930       2.382407e+00       5.817401e-01       9.534812e-01       1.231368e-02       5.636236e-03       1.059926e-02
        1940       2.385769e+00       5.815288e-01       9.547135e-01       1.450989e-02       3.926001e-03       1.131788e-02
        1950       2.383870e+00       5.883586e-01       9.539519e-01       1.276337e-02       6.261468e-03       9.220404e-03
        1960       2.376949e+00       5.843747e-01       9.513581e-01       1.034644e-02       4.366978e-03       8.621624e-03
        1970       2.368023e+00       5.752041e-01       9.480450e-01       7.891366e-03       6.015859e-03       6.870292e-03
        1980       2.357632e+00       5.723417e-01       9.439131e-01       9.325685e-03       5.904920e-03       7.882044e-03
        1990       2.349850e+00       5.790055e-01       9.405430e-01       8.973218e-03       5.316933e-03       7.328984e-03
        2000       2.343510e+00       5.743376e-01       9.380443e-01       1.144741e-02       7.186174e-03       9.271687e-03
        2010       2.342738e+00       5.716012e-01       9.379165e-01       8.203280e-03       5.255453e-03       7.053812e-03
        2020       2.344635e+00       5.719172e-01       9.385673e-01       1.274519e-02       9.485594e-03       1.176479e-02
        2030       2.351994e+00       5.817933e-01       9.412395e-01       9.134756e-03       5.140130e-03       7.598159e-03
        2040       2.361055e+00       5.786135e-01       9.448414e-01       1.367071e-02       6.744318e-03       1.161392e-02
        2050       2.371653e+00       5.863252e-01       9.491161e-01       9.422937e-03       3.574141e-03       7.823248e-03
        2060       2.380305e+00       5.871498e-01       9.523025e-01       2.183277e-02       6.290446e-03       1.763086e-02
        2070       2.387955e+00       5.828837e-01       9.557615e-01       1.384673e-02       6.698094e-03       1.159123e-02
        2080       2.388663e+00       5.773196e-01       9.563521e-01       1.987976e-02       1.325516e-02       1.758239e-02
        2090       2.380372e+00       5.878962e-01       9.529181e-01       1.739194e-02       4.142997e-03       1.287217e-02
        2100       2.367467e+00       5.781008e-01       9.479001e-01       2.171567e-02       1.323538e-02       1.949927e-02
        2110       2.355177e+00       5.725733e-01       9.434896e-01       1.775249e-02       9.948029e-03       1.614065e-02
        2120       2.342606e+00       5.700195e-01       9.384231e-01       1.678011e-02       6.390504e-03       1.196099e-02
        2130       2.337016e+00       5.712273e-01       9.356124e-01       1.596739e-02       9.232997e-03       1.430163e-02
        2140       2.336594e+00       5.733172e-01       9.353178e-01       1.462581e-02       8.195284e-03       1.036742e-02
        2150       2.342528e+00       5.700812e-01       9.376319e-01       1.823550e-02       1.106499e-02       1.566788e-02
        2160       2.351594e+00       5.724761e-01       9.412390e-01       8.993708e-03       7.151660e-03       8.245214e-03
        2170       2.362367e+00       5.840501e-01       9.451126e-01       1.594160e-02       3.400134e-03       1.330645e-02
        2180       2.372714e+00       5.917033e-01       9.492134e-01       1.061155e-02       1.845969e-03       8.646126e-03
        2190       2.380725e+00       5.850095e-01       9.524763e-01       1.671514e-02       3.160764e-03       1.370185e-02
        2200       2.385112e+00       5.866292e-01       9.543606e-01       8.604510e-03       2.167378e-03       6.849096e-03
        2210       2.384063e+00       5.905295e-01       9.538154e-01       1.680950e-02       4.835699e-03       1.364322e-02
        2220       2.379987e+00       5.818929e-01       9.525258e-01       1.024971e-02       4.115978e-03       8.290973e-03
        2230       2.371695e+00       5.726063e-01       9.494494e-01       1.701996e-02       8.267763e-03       1.463814e-02
        2240       2.362007e+00       5.766207e-01       9.455633e-01       9.018291e-03       4.404651e-03       6.944573e-03
        2250       2.350928e+00       5.765168e-01       9.410555e-01       1.579742e-02       6.675410e-03       1.325635e-02
        2260       2.344451e+00       5.673723e-01       9.389668e-01       8.658819e-03       6.862615e-03       7.474242e-03
        2270       2.339494e+00       5.648604e-01       9.370498e-01       1.881079e-02       1.460599e-02       1.687738e-02
        2280       2.341367e+00       5.759677e-01       9.372688e-01       7.934551e-03       4.323197e-03       6.594624e-03
        2290       2.347515e+00       5.796093e-01       9.393971e-01       1.669083e-02       1.062828e-02       1.359510e-02
        2300       2.360233e+00       5.788125e-01       9.447888e-01       6.117835e-03       3.637056e-03       5.285854e-03
        2310       2.371434e+00       5.727461e-01       9.492030e-01       1.899812e-02       9.114107e-03       1.566548e-02
        2320       2.382245e+00       5.877928e-01       9.535912e-01       1.145610e-02       2.993335e-03       6.969357e-03
        2330       2.387740e+00       5.899654e-01       9.558892e-01       2.092256e-02       1.380948e-02       1.727465e-02
        2340       2.385214e+00       5.801442e-01       9.554026e-01       1.000030e-02       8.491572e-03       8.902991e-03
        2350       2.376317e+00       5.777998e-01       9.517781e-01       1.524695e-02       1.225406e-02       1.414477e-02
        2360       2.363623e+00       5.755982e-01       9.464046e-01       1.175952e-02       9.238480e-03       1.046261e-02
        2370       2.353366e+00       5.803999e-01       9.419630e-01       1.152874e-02       7.843399e-03       9.573975e-03
        2380       2.344818e+00       5.735997e-01       9.383810e-01       1.461963e-02       1.049606e-02       1.205920e-02
        2390       2.341243e+00       5.749776e-01       9.368891e-01       9.114833e-03       6.290154e-03       7.269433e-03
        2400       2.341326e+00       5.737711e-01       9.367815e-01       1.433847e-02       7.634576e-03       1.254906e-02
        2410       2.346141e+00       5.817630e-01       9.386673e-01       6.245882e-03       3.730121e-03       4.875125e-03
        2420       2.353342e+00       5.791684e-01       9.414552e-01       1.652112e-02       5.725059e-03       1.307556e-02
        2430       2.363563e+00       5.839602e-01       9.457361e-01       5.581154e-03       2.301005e-03       4.716168e-03
        2440       2.373280e+00       5.838395e-01       9.494898e-01       1.823879e-02       3.602130e-03       1.495902e-02
        2450       2.381261e+00       5.917062e-01       9.527921e-01       7.528774e-03       2.996389e-03       6.169816e-03
        2460       2.385692e+00       5.871797e-01       9.546304e-01       2.014416e-02       6.209826e-03       1.685180e-02
        2470       2.385919e+00       5.811514e-01       9.551695e-01       6.871149e-03       5.449395e-03       6.055180e-03
        2480       2.380972e+00       5.811511e-01       9.528982e-01       2.291402e-02       6.345067e-03       1.932165e-02
        2490       2.371332e+00       5.819800e-01       9.492378e-01       9.575028e-03       3.803180e-03       7.817950e-03
        2500       2.359411e+00       5.737925e-01       9.445269e-01       2.359956e-02       7.446332e-03       1.995285e-02
        2510       2.347567e+00       5.655815e-01       9.402317e-01       8.841300e-03       6.521812e-03       7.650791e-03
        2520       2.337893e+00       5.670809e-01       9.358949e-01       2.234371e-02       1.008570e-02       1.826722e-02
        2530       2.335117e+00       5.751945e-01       9.346236e-01       9.381445e-03       5.428122e-03       8.129207e-03
        2540       2.338110e+00       5.748394e-01       9.357935e-01       1.741086e-02       1.255052e-02       1.459380e-02
        2550       2.348227e+00       5.720712e-01       9.397606e-01       9.290954e-03       5.713394e-03       6.994843e-03
        2560       2.358562e+00       5.819521e-01       9.435827e-01       1.335793e-02       7.649866e-03       1.001987e-02
        2570       2.372471e+00       5.798752e-01       9.494324e-01       5.805905e-03       3.967268e-03       5.085423e-03
        2580       2.382424e+00       5.722234e-01       9.538432e-01       9.260545e-03       6.468189e-03       7.893641e-03
        2590       2.385977e+00       5.866600e-01       9.550126e-01       1.549502e-02       5.950646e-03       9.000200e-03
        2600       2.384393e+00       5.897558e-01       9.543824e-01       1.450948e-02       6.691169e-03       1.222058e-02
        2610       2.378652e+00       5.764681e-01       9.525960e-01       9.794836e-03       6.714191e-03       8.744180e-03
        2620       2.369622e+00       5.747921e-01       9.487918e-01       1.289837e-02       7.226000e-03       1.081024e-02
        2630       2.358951e+00       5.818285e-01       9.440930e-01       9.735107e-03       2.920097e-03       8.146769e-03
        2640       2.351594e+00       5.803814e-01       9.411091e-01       1.302194e-02       4.102518e-03       1.029038e-02
        2650       2.346271e+00       5.764781e-01       9.390954e-01       1.029492e-02       7.137751e-03       8.577478e-03
        2660       2.345151e+00       5.786255e-01       9.384153e-01       1.154383e-02       5.631018e-03       9.406408e-03
        2670       2.347622e+00       5.835673e-01       9.392291e-01       9.094577e-03       3.721355e-03       7.228145e-03
        2680       2.353723e+00       5.853379e-01       9.416572e-01       9.808093e-03       1.905445e-03       7.946718e-03
