#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
         700       1.178485e+00       2.705662e-01       4.715547e-01       5.301287e-02       8.738742e-03       4.253583e-02
         710       1.175290e+00       2.898353e-01       4.699287e-01       5.524266e-02       1.072011e-02       4.184915e-02
         720       1.174336e+00       2.895412e-01       4.696867e-01       3.948238e-02       3.092180e-03       3.114950e-02
         730       1.174555e+00       2.893949e-01       4.700113e-01       1.806103e-02       6.002040e-03       1.345876e-02
         740       1.176654e+00       2.762416e-01       4.711179e-01       3.203208e-02       5.978050e-03       2.320722e-02
         750       1.181213e+00       2.753668e-01       4.728226e-01       4.365180e-02       1.098904e-02       3.549331e-02
         760       1.187179e+00       2.797531e-01       4.751864e-01       3.633679e-02       8.107205e-03       3.028289e-02
         770       1.191678e+00       2.777344e-01       4.772112e-01       2.524025e-02       6.421208e-03       2.037247e-02
         780       1.193998e+00       2.755564e-01       4.783243e-01       1.363213e-02       1.055700e-02       1.224766e-02
         790       1.198268e+00       2.850937e-01       4.797060e-01       2.895161e-02       1.044043e-02       2.265946e-02
         800       1.199988e+00       2.866740e-01       4.800439e-01       4.168796e-02       1.035307e-02       3.333420e-02
         810       1.200083e+00       2.908552e-01       4.801291e-01       3.679541e-02       7.056205e-03       2.898367e-02
         820       1.197192e+00       2.891697e-01       4.790968e-01       2.347264e-02       1.337502e-02       1.912026e-02
         830       1.194014e+00       2.928104e-01       4.778494e-01       1.675187e-02       7.729502e-03       1.395056e-02
         840       1.188266e+00       2.754925e-01       4.756444e-01       3.892051e-02       7.439664e-03       2.848312e-02
         850       1.183383e+00       2.656374e-01       4.736682e-01       5.381441e-02       7.730006e-03       4.098880e-02
         860       1.179155e+00       2.673195e-01       4.722497e-01       4.542090e-02       1.473371e-02       3.653895e-02
         870       1.176536e+00       2.710599e-01       4.715480e-01       2.968423e-02       1.699983e-02       2.494125e-02
         880       1.179365e+00       2.731170e-01       4.724339e-01       3.108260e-02       7.663497e-03       2.501082e-02
         890       1.184103e+00       2.842996e-01       4.736841e-01       4.586712e-02       7.322416e-03       3.642635e-02
         900       1.189493e+00       2.734878e-01       4.758605e-01       5.111447e-02       5.086984e-03       4.033900e-02
         910       1.191165e+00       2.627902e-01       4.771259e-01       4.071440e-02       2.335117e-02       3.547117e-02
         920       1.198273e+00       2.844672e-01       4.798808e-01       2.891124e-02       7.509689e-03       2.266675e-02
         930       1.199974e+00       2.823416e-01       4.805545e-01       2.877367e-02       1.133602e-02       2.276961e-02
         940       1.198149e+00       2.777515e-01       4.795236e-01       5.430038e-02       1.627524e-02       4.262167e-02
         950       1.193359e+00       2.800388e-01       4.772642e-01       6.451808e-02       1.421608e-02       5.065202e-02
         960       1.188397e+00       2.783714e-01       4.757505e-01       3.596687e-02       1.114876e-02       2.867111e-02
         970       1.182669e+00       2.793656e-01       4.737670e-01       1.946513e-02       8.968150e-03       1.515350e-02
         980       1.178964e+00       2.802177e-01       4.720616e-01       2.981148e-02       1.184019e-02       2.421046e-02
         990       1.176307e+00       2.757803e-01       4.709229e-01       4.595106e-02       1.655784e-02       3.810382e-02
        1000       1.173593e+00       2.603682e-01       4.699918e-01       5.878914e-02       8.558366e-03       4.444994e-02
        1010       1.178037e+00       2.687873e-01       4.715839e-01       4.154819e-02       6.939269e-03       3.257344e-02
        1020       1.182619e+00       2.874470e-01       4.733187e-01       1.375198e-02       6.616620e-03       1.139762e-02
        1030       1.188177e+00       2.894133e-01       4.753832e-01       3.217948e-02       4.345634e-03       2.542436e-02
        1040       1.191761e+00       2.822242e-01       4.767749e-01       4.941927e-02       1.095857e-02       3.705116e-02
        1050       1.196613e+00       2.769834e-01       4.788206e-01       4.094826e-02       8.297403e-03       3.329791e-02
        1060       1.198624e+00       2.723253e-01       4.800180e-01       2.684144e-02       1.482774e-02       2.234515e-02
        1070       1.200282e+00       2.723109e-01       4.807807e-01       1.517072e-02       1.017623e-02       1.244340e-02
        1080       1.200146e+00       2.739614e-01       4.805406e-01       2.904980e-02       9.871880e-03       2.264496e-02
        1090       1.198054e+00       2.789775e-01       4.794560e-01       4.047655e-02       1.277568e-02       3.361929e-02
        1100       1.195312e+00       2.841067e-01       4.782790e-01       3.805138e-02       9.371609e-03       3.129170e-02
        1110       1.191116e+00       2.875387e-01       4.767211e-01       1.844674e-02       6.979337e-03       1.501712e-02
        1120       1.187222e+00       2.940109e-01       4.751355e-01       1.059229e-02       3.055241e-03       8.715528e-03
        1130       1.181703e+00       2.778428e-01       4.728395e-01       3.634659e-02       8.147288e-03       2.749242e-02
        1140       1.178499e+00       2.841911e-01       4.714744e-01       4.633221e-02       5.359208e-03       3.551693e-02
        1150       1.175031e+00       2.815056e-01       4.701774e-01       4.573895e-02       1.140790e-02       3.504743e-02
        1160       1.173037e+00       2.747577e-01       4.699440e-01       2.185914e-02       8.920915e-03       1.753520e-02
        1170       1.172244e+00       2.738445e-01       4.699250e-01       1.987562e-02       6.913143e-03       1.448885e-02
        1180       1.177488e+00       2.788661e-01       4.713068e-01       4.741733e-02       1.267511e-02       3.824692e-02
        1190       1.183452e+00       2.785986e-01       4.734532e-01       5.653929e-02       6.619222e-03       4.448766e-02
        1200       1.189688e+00       2.746719e-01       4.759118e-01       5.528254e-02       9.907992e-03       4.087863e-02
        1210       1.197194e+00       2.963356e-01       4.790547e-01       2.385768e-02       9.118106e-03       1.946208e-02
        1220       1.200212e+00       2.763973e-01       4.805673e-01       2.321362e-02       1.628406e-02       2.041045e-02
        1230       1.204284e+00       2.647004e-01       4.820098e-01       5.792633e-02       1.411939e-02       4.421281e-02
        1240       1.205411e+00       2.668237e-01       4.825589e-01       6.506040e-02       2.601138e-02       5.020812e-02
        1250       1.205681e+00       2.683674e-01       4.828338e-01       4.397029e-02       1.472519e-02       3.506442e-02
        1260       1.200387e+00       2.622215e-01       4.811368e-01       2.156560e-02       9.934761e-03       1.547002e-02
        1270       1.199030e+00       2.749969e-01       4.800857e-01       2.240174e-02       1.084544e-02       1.810599e-02
        1280       1.194421e+00       2.955298e-01       4.775834e-01       5.084526e-02       1.704070e-02       4.071939e-02
        1290       1.187993e+00       2.771618e-01       4.750285e-01       6.352021e-02       7.510693e-03       4.675119e-02
        1300       1.182520e+00       2.771218e-01       4.730564e-01       4.744504e-02       5.779147e-03       3.867214e-02
        1310       1.177565e+00       2.766590e-01       4.716458e-01       1.483674e-02       1.013348e-02       1.223022e-02
        1320       1.174224e+00       2.741386e-01       4.705467e-01       2.233474e-02       8.475134e-03       1.836090e-02
        1330       1.173437e+00       2.687592e-01       4.699526e-01       4.240369e-02       1.193017e-02       3.395387e-02
        1340       1.176934e+00       2.816029e-01       4.710551e-01       4.315066e-02       8.498819e-03       3.517486e-02
        1350       1.179436e+00       2.746817e-01       4.720565e-01       3.583125e-02       6.851067e-03       2.915564e-02
        1360       1.184698e+00       2.846366e-01       4.742163e-01       1.826353e-02       4.096251e-03       1.404941e-02
        1370       1.189199e+00       2.945715e-01       4.758446e-01       2.633114e-02       1.041107e-02       2.096985e-02
        1380       1.193566e+00       2.850678e-01       4.773988e-01       4.609242e-02       8.437039e-03       3.580057e-02
        1390       1.196430e+00       2.809063e-01       4.787271e-01       4.574374e-02       1.072070e-02       3.571978e-02
        1400       1.200008e+00       2.850331e-01       4.803367e-01       2.892352e-02       1.041302e-02       2.301116e-02
        1410       1.200088e+00       2.720509e-01       4.807616e-01       1.403796e-02       9.277619e-03       1.182273e-02
        1420       1.197782e+00       2.605465e-01       4.800381e-01       3.191551e-02       1.222672e-02       2.461737e-02
        1430       1.197604e+00       2.691252e-01       4.793562e-01       5.132479e-02       1.052161e-02       4.014163e-02
        1440       1.195405e+00       2.841946e-01       4.781113e-01       5.657838e-02       1.428336e-02       4.349855e-02
        1450       1.191768e+00       2.831913e-01       4.768787e-01       3.696911e-02       7.050930e-03       3.005234e-02
        1460       1.184868e+00       2.848710e-01       4.742563e-01       2.222000e-02       1.365810e-02       1.783460e-02
        1470       1.180068e+00       2.762961e-01       4.723442e-01       3.839680e-02       6.839908e-03       3.036366e-02
        1480       1.173240e+00       2.546013e-01       4.702169e-01       7.323322e-02       1.859078e-02       5.342688e-02
        1490       1.176262e+00       2.628465e-01       4.709780e-01       6.606827e-02       2.180036e-02       5.329017e-02
        1500       1.179609e+00       2.840730e-01       4.721263e-01       5.079806e-02       1.678937e-02       4.140148e-02
        1510       1.181836e+00       2.662560e-01       4.736178e-01       2.964435e-02       5.936308e-03       2.123196e-02
        1520       1.186594e+00       2.618189e-01       4.752028e-01       4.742360e-02       1.423052e-02       3.735881e-02
        1530       1.193388e+00       2.873820e-01       4.772979e-01       5.615176e-02       1.288793e-02       4.385876e-02
        1540       1.196072e+00       2.863034e-01       4.787324e-01       4.224965e-02       1.235693e-02       3.473310e-02
        1550       1.195083e+00       2.809023e-01       4.785753e-01       3.447551e-02       2.282122e-02       3.082333e-02
        1560       1.196324e+00       2.769418e-01       4.791233e-01       1.787247e-02       5.638928e-03       1.430424e-02
        1570       1.193687e+00       2.693162e-01       4.779717e-01       3.445911e-02       1.129483e-02       2.888202e-02
        1580       1.192053e+00       2.737698e-01       4.769021e-01       5.751447e-02       7.467605e-03       4.364184e-02
        1590       1.188814e+00       2.796117e-01       4.756349e-01       4.591051e-02       8.239233e-03       3.581430e-02
        1600       1.185012e+00       2.787699e-01       4.745510e-01       2.105420e-02       5.441542e-03       1.733977e-02
        1610       1.180983e+00       2.671504e-01       4.732267e-01       2.321350e-02       8.979791e-03       1.832640e-02
        1620       1.182432e+00       2.785679e-01       4.733098e-01       3.340520e-02       7.939515e-03       2.792141e-02
        1630       1.183243e+00       2.751876e-01       4.734395e-01       4.659478e-02       9.569883e-03       3.849006e-02
        1640       1.183403e+00       2.626645e-01       4.738149e-01       4.654797e-02       1.041577e-02       3.585679e-02
        1650       1.187492e+00       2.733413e-01       4.754161e-01       2.718242e-02       5.959920e-03       2.141902e-02
        1660       1.191792e+00       2.885832e-01       4.769808e-01       2.768910e-02       8.713219e-03       2.102899e-02
        1670       1.195753e+00       2.725207e-01       4.785096e-01       4.906740e-02       8.467585e-03       3.767815e-02
        1680       1.197886e+00       2.719816e-01       4.793406e-01       6.008292e-02       2.104196e-02       4.675847e-02
        1690       1.199493e+00       2.766191e-01       4.803014e-01       3.986358e-02       1.147079e-02       3.215886e-02
        1700       1.196004e+00       2.683431e-01       4.794045e-01       3.453583e-02       1.945926e-02       2.669527e-02
        1710       1.196905e+00       2.685453e-01       4.794685e-01       3.101769e-02       9.440333e-03       2.428944e-02
        1720       1.193323e+00       2.786175e-01       4.773633e-01       5.650464e-02       1.487500e-02       4.400680e-02
        1730       1.187432e+00       2.749112e-01       4.747492e-01       7.401581e-02       1.240100e-02       5.348078e-02
        1740       1.181290e+00       2.740809e-01       4.727780e-01       4.545083e-02       1.397238e-02       3.650124e-02
        1750       1.177105e+00       2.816221e-01       4.714471e-01       3.205202e-02       1.950282e-02       2.570829e-02
        1760       1.170773e+00       2.592150e-01       4.697480e-01       4.408933e-02       3.249359e-02       3.853784e-02
        1770       1.166736e+00       2.615945e-01       4.679415e-01       7.857554e-02       1.888949e-02       5.728559e-02
        1780       1.173979e+00       2.694023e-01       4.687084e-01       1.108445e-01       1.163038e-02       8.386303e-02
        1790       1.180771e+00       2.844441e-01       4.720712e-01       6.302487e-02       2.001147e-02       4.769599e-02
        1800       1.188506e+00       2.747980e-01       4.758616e-01       1.904952e-02       5.744719e-03       1.420944e-02
        1810       1.193672e+00       2.817241e-01       4.778655e-01       2.996504e-02       2.193761e-02       2.607480e-02
        1820       1.197737e+00       2.611576e-01       4.799914e-01       4.164110e-02       8.516621e-03       3.100912e-02
        1830       1.200787e+00       2.587031e-01       4.809116e-01       5.288248e-02       1.951829e-02       4.444071e-02
        1840       1.206642e+00       2.763208e-01       4.828463e-01       4.781458e-02       1.777658e-02       3.875618e-02
        1850       1.207547e+00       2.878149e-01       4.833340e-01       2.454331e-02       1.832012e-02       2.121036e-02
        1860       1.204639e+00       2.954445e-01       4.820621e-01       2.563494e-02       1.598778e-02       2.169159e-02
        1870       1.199773e+00       2.890194e-01       4.798445e-01       4.290965e-02       7.634707e-03       3.465793e-02
        1880       1.192382e+00       2.765089e-01       4.770637e-01       5.037483e-02       1.437828e-02       3.873724e-02
        1890       1.186227e+00       2.736083e-01       4.749344e-01       3.592505e-02       5.528428e-03       2.696295e-02
        1900       1.179926e+00       2.829765e-01       4.725116e-01       2.054377e-02       1.163075e-02       1.535428e-02
        1910       1.175200e+00       2.740891e-01       4.707745e-01       2.547875e-02       1.145862e-02       2.208272e-02
        1920       1.171627e+00       2.653084e-01       4.691940e-01       5.008350e-02       1.220760e-02       3.739703e-02
        1930       1.172848e+00       2.779991e-01       4.693158e-01       5.212263e-02       7.306430e-03       4.165567e-02
        1940       1.175333e+00       2.807492e-01       4.703763e-01       3.271578e-02       7.122308e-03       2.680571e-02
        1950       1.181420e+00       2.852558e-01       4.728419e-01       1.115032e-02       3.838587e-03       8.990492e-03
        1960       1.187678e+00       2.919167e-01       4.752419e-01       2.889454e-02       7.609966e-03       2.326058e-02
        1970       1.192645e+00       2.740379e-01       4.772432e-01       5.380056e-02       1.642900e-02       4.125861e-02
        1980       1.198009e+00       2.795807e-01       4.793946e-01       6.399675e-02       1.426726e-02       4.985616e-02
        1990       1.200890e+00       2.627825e-01       4.811492e-01       4.369928e-02       1.134567e-02       3.142847e-02
        2000       1.202709e+00       2.634640e-01       4.820790e-01       2.459420e-02       1.190660e-02       1.928819e-02
        2010       1.201673e+00       2.832566e-01       4.809871e-01       4.194691e-02       2.164349e-02       3.213429e-02
        2020       1.198364e+00       2.815862e-01       4.794442e-01       4.556437e-02       1.149923e-02       3.600850e-02
        2030       1.188956e+00       2.735070e-01       4.756727e-01       7.034779e-02       1.880247e-02       5.161373e-02
        2040       1.182564e+00       2.568022e-01       4.738103e-01       5.593127e-02       1.598831e-02       4.388991e-02
        2050       1.179384e+00       2.547193e-01       4.730446e-01       1.816255e-02       1.085044e-02       1.432715e-02
        2060       1.181897e+00       2.717563e-01       4.731242e-01       4.310340e-02       1.482608e-02       3.625216e-02
        2070       1.185240e+00       2.870982e-01       4.738604e-01       5.777503e-02       1.146408e-02       4.484421e-02
        2080       1.188422e+00       2.859058e-01       4.753601e-01       4.808040e-02       9.401209e-03       3.816416e-02
        2090       1.189833e+00       2.719620e-01       4.764365e-01       2.941770e-02       8.661442e-03       2.297581e-02
        2100       1.190953e+00       2.660929e-01       4.771882e-01       1.654531e-02       1.056932e-02       1.405123e-02
        2110       1.194349e+00       2.755348e-01       4.783189e-01       2.715127e-02       9.495729e-03       2.159695e-02
        2120       1.195825e+00       2.830516e-01       4.785245e-01       4.500805e-02       1.300655e-02       3.591442e-02
        2130       1.195088e+00       2.782755e-01       4.782859e-01       4.720933e-02       9.198204e-03       3.567888e-02
        2140       1.192126e+00       2.825987e-01       4.773066e-01       2.544987e-02       1.092058e-02       2.148021e-02
        2150       1.191197e+00       2.834271e-01       4.768188e-01       1.955812e-02       4.713026e-03       1.474728e-02
        2160       1.188310e+00       2.888645e-01       4.754625e-01       3.623765e-02       1.311352e-02       2.848588e-02
        2170       1.185603e+00       2.854671e-01       4.742815e-01       4.204540e-02       8.684715e-03       3.337742e-02
        2180       1.181377e+00       2.812287e-01       4.727299e-01       4.422919e-02       7.978150e-03       3.424913e-02
        2190       1.176889e+00       2.700943e-01       4.715516e-01       3.227243e-02       8.683267e-03       2.540392e-02
        2200       1.177130e+00       2.657013e-01       4.717862e-01       2.182996e-02       1.036401e-02       1.801269e-02
        2210       1.179666e+00       2.767881e-01       4.721830e-01       4.491466e-02       1.440629e-02       3.612330e-02
        2220       1.182159e+00       2.820011e-01       4.729306e-01       5.322212e-02       8.015857e-03       4.166671e-02
        2230       1.184169e+00       2.771888e-01       4.739242e-01       5.459155e-02       8.893706e-03       3.878870e-02
        2240       1.190015e+00       2.877101e-01       4.762123e-01       3.175674e-02       6.794366e-03       2.514551e-02
        2250       1.194217e+00       2.739717e-01       4.781313e-01       2.537573e-02       1.368385e-02       1.971391e-02
        2260       1.198940e+00       2.756531e-01       4.798446e-01       4.696372e-02       1.017553e-02       3.820032e-02
        2270       1.199298e+00       2.667613e-01       4.801037e-01       6.251336e-02       2.065541e-02       4.783058e-02
        2280       1.200358e+00       2.570900e-01       4.810300e-01       4.645341e-02       1.120736e-02       3.492320e-02
        2290       1.200998e+00       2.664735e-01       4.812106e-01       2.213233e-02       1.390396e-02       1.868654e-02
        2300       1.200419e+00       2.880077e-01       4.805941e-01       2.586801e-02       1.896560e-02       2.180458e-02
        2310       1.198219e+00       2.944552e-01       4.793031e-01       3.924459e-02       1.096245e-02       3.202328e-02
        2320       1.192082e+00       2.844577e-01       4.766377e-01       5.796543e-02       1.021282e-02       4.423835e-02
        2330       1.186473e+00       2.714756e-01       4.747472e-01       5.481257e-02       1.105393e-02       4.378827e-02
        2340       1.180997e+00       2.746654e-01       4.730991e-01       2.485448e-02       1.038315e-02       2.088470e-02
        2350       1.178092e+00       2.762112e-01       4.719086e-01       3.221938e-02       1.162515e-02       2.743418e-02
        2360       1.173490e+00       2.620406e-01       4.701665e-01       4.918007e-02       1.512554e-02       4.048592e-02
        2370       1.175020e+00       2.768220e-01       4.705178e-01       4.469367e-02       5.706034e-03       3.349635e-02
        2380       1.178043e+00       2.867120e-01       4.712999e-01       3.960523e-02       9.643686e-03       3.084133e-02
        2390       1.182639e+00       2.833152e-01       4.732475e-01       2.496084e-02       4.006305e-03       1.994206e-02
        2400       1.187023e+00       2.878332e-01       4.749722e-01       2.867148e-02       1.017950e-02       2.290925e-02
        2410       1.191459e+00       2.806612e-01       4.765302e-01       5.652176e-02       9.955168e-03       4.364712e-02
        2420       1.194415e+00       2.665736e-01       4.780802e-01       5.946425e-02       1.291919e-02       4.454558e-02
        2430       1.198220e+00       2.673338e-01       4.800194e-01       3.668220e-02       1.491602e-02       2.983211e-02
        2440       1.201917e+00       2.737157e-01       4.815024e-01       1.751270e-02       1.197229e-02       1.447088e-02
        2450       1.200343e+00       2.709350e-01       4.808114e-01       3.073250e-02       2.387092e-02       2.756767e-02
        2460       1.199581e+00       2.729083e-01       4.801182e-01       4.655268e-02       1.193322e-02       3.679890e-02
        2470       1.196340e+00       2.906617e-01       4.784270e-01       5.208619e-02       1.911975e-02       4.055354e-02
        2480       1.192595e+00       2.888167e-01       4.770814e-01       3.666954e-02       7.255359e-03       2.950488e-02
        2490       1.186537e+00       2.792244e-01       4.749276e-01       2.295402e-02       8.797540e-03       1.746587e-02
        2500       1.181665e+00       2.870692e-01       4.729110e-01       3.448144e-02       5.155390e-03       2.807650e-02
        2510       1.175527e+00       2.716983e-01       4.706189e-01       6.270207e-02       1.371038e-02       4.658491e-02
        2520       1.172269e+00       2.646809e-01       4.696885e-01       6.335192e-02       1.026257e-02       4.575183e-02
        2530       1.174739e+00       2.704974e-01       4.705195e-01       3.914994e-02       1.483696e-02       3.170267e-02
        2540       1.178025e+00       2.785483e-01       4.717011e-01       2.289913e-02       9.558226e-03       1.696676e-02
        2550       1.182726e+00       2.836885e-01       4.732039e-01       4.209920e-02       8.707040e-03       3.371155e-02
        2560       1.187468e+00       2.872268e-01       4.747940e-01       5.838528e-02       1.121589e-02       4.351836e-02
        2570       1.193744e+00       2.784224e-01       4.775275e-01       4.694670e-02       8.470824e-03       3.625105e-02
        2580       1.197030e+00       2.736948e-01       4.792473e-01       3.974881e-02       2.825468e-02       3.296628e-02
        2590       1.203308e+00       2.740107e-01       4.820210e-01       1.470505e-02       9.803131e-03       1.242486e-02
        2600       1.203657e+00       2.646542e-01       4.822010e-01       3.685963e-02       1.462530e-02       3.029381e-02
        2610       1.202008e+00       2.583928e-01       4.811779e-01       6.915059e-02       1.978373e-02       5.336441e-02
        2620       1.200852e+00       2.727257e-01       4.805805e-01       5.827813e-02       1.680628e-02       4.402423e-02
        2630       1.199087e+00       2.943532e-01       4.797953e-01       3.017705e-02       1.143052e-02       2.448183e-02
        2640       1.193649e+00       2.936326e-01       4.775970e-01       2.691146e-02       1.295271e-02       2.196618e-02
        2650       1.186917e+00       2.857243e-01       4.749022e-01       3.361536e-02       9.622926e-03       2.643349e-02
        2660       1.180469e+00       2.813596e-01       4.722884e-01       5.033518e-02       5.145737e-03       3.970323e-02
        2670       1.174141e+00       2.707042e-01       4.701249e-01       6.061731e-02       1.202084e-02       4.404897e-02
        2680       1.174087e+00       2.785148e-01       4.701920e-01       3.293284e-02       1.288942e-02       2.829597e-02
